price_type,market_type,grid_type,node,date,hour,price,price_energy,price_losses,price_congestion
PML,MTR,SIN,06TEC-115,2019-01-01,1,471.17,595.7,-76.39,-48.15
PML,MTR,SIN,06TEC-115,2019-01-01,2,470,596.18,-76.63,-49.55
PML,MTR,SIN,06TEC-115,2019-01-01,3,462.04,578.62,-74.19,-42.39
PML,MTR,SIN,06TEC-115,2019-01-01,4,462.13,567.21,-67.88,-37.2
PML,MTR,SIN,06TEC-115,2019-01-01,5,448.72,531.83,-59.48,-23.64
PML,MTR,SIN,06TEC-115,2019-01-01,6,436.69,513.08,-56.56,-19.83
PML,MTR,SIN,06TEC-115,2019-01-01,7,425.17,477.53,-46.68,-5.68
PML,MTR,SIN,06TEC-115,2019-01-01,8,399.56,443.16,-43.61,0
PML,MTR,SIN,06TEC-115,2019-01-01,9,389.06,430.99,-41.93,0
PML,MTR,SIN,06TEC-115,2019-01-01,10,409.56,453.7,-44.14,0
PML,MTR,SIN,06TEC-115,2019-01-01,11,438.99,508.13,-51.48,-17.66
PML,MTR,SIN,06TEC-115,2019-01-01,12,443.72,519.18,-51.88,-23.59
PML,MTR,SIN,06TEC-115,2019-01-01,13,443.47,516.25,-52.89,-19.88
PML,MTR,SIN,06TEC-115,2019-01-01,14,443.12,518.6,-50.59,-24.9
PML,MTR,SIN,06TEC-115,2019-01-01,15,447.53,517.96,-51.51,-18.91
PML,MTR,SIN,06TEC-115,2019-01-01,16,444.68,520.88,-51.85,-24.35
PML,MTR,SIN,06TEC-115,2019-01-01,17,455.76,525.68,-50.66,-19.25
PML,MTR,SIN,06TEC-115,2019-01-01,18,463.98,534.95,-55.01,-15.96
PML,MTR,SIN,06TEC-115,2019-01-01,19,517.34,613.8,-73.93,-22.54
PML,MTR,SIN,06TEC-115,2019-01-01,20,563.04,647.81,-82.22,-2.54
PML,MTR,SIN,06TEC-115,2019-01-01,21,679.38,848.78,-98.07,-71.32
PML,MTR,SIN,06TEC-115,2019-01-01,22,644.51,801.56,-85.54,-71.51
PML,MTR,SIN,06TEC-115,2019-01-01,23,540.86,657.98,-69.8,-47.32
PML,MTR,SIN,06TEC-115,2019-01-01,24,486.75,605.59,-67.39,-51.45
PML,MTR,SIN,06TEC-115,2019-01-02,1,475.72,564.84,-64.43,-24.69
PML,MTR,SIN,06TEC-115,2019-01-02,2,464.77,544.76,-58.32,-21.67
PML,MTR,SIN,06TEC-115,2019-01-02,3,452.35,535.87,-56.71,-26.82
PML,MTR,SIN,06TEC-115,2019-01-02,4,448.78,535.41,-57.04,-29.59
PML,MTR,SIN,06TEC-115,2019-01-02,5,456.87,546.03,-56.81,-32.35
PML,MTR,SIN,06TEC-115,2019-01-02,6,466.7,564.46,-61.61,-36.15
PML,MTR,SIN,06TEC-115,2019-01-02,7,489.12,617.62,-71.03,-57.47
PML,MTR,SIN,06TEC-115,2019-01-02,8,797.06,1027.92,-106.05,-124.81
PML,MTR,SIN,06TEC-115,2019-01-02,9,983.37,1279.68,-127.48,-168.84
PML,MTR,SIN,06TEC-115,2019-01-02,10,1066.25,1368.46,-126.13,-176.09
PML,MTR,SIN,06TEC-115,2019-01-02,11,1078.08,1388.85,-132.59,-178.18
PML,MTR,SIN,06TEC-115,2019-01-02,12,1118.69,1459.43,-139.84,-200.9
PML,MTR,SIN,06TEC-115,2019-01-02,13,1178.81,1399.31,-120.93,-99.57
PML,MTR,SIN,06TEC-115,2019-01-02,14,1253.24,1376.9,-123.67,0
PML,MTR,SIN,06TEC-115,2019-01-02,15,1210.74,1369.39,-128.94,-29.7
PML,MTR,SIN,06TEC-115,2019-01-02,16,1145.22,1467.46,-144.03,-178.22
PML,MTR,SIN,06TEC-115,2019-01-02,17,1166.63,1525.69,-154.96,-204.1
PML,MTR,SIN,06TEC-115,2019-01-02,18,1217.37,1563.32,-150.03,-195.92
PML,MTR,SIN,06TEC-115,2019-01-02,19,1544.45,1700.09,-155.64,0
PML,MTR,SIN,06TEC-115,2019-01-02,20,1583.77,1739.69,-155.92,0
PML,MTR,SIN,06TEC-115,2019-01-02,21,1612.11,1750.95,-138.84,0
PML,MTR,SIN,06TEC-115,2019-01-02,22,1535.92,1659.75,-123.83,0
PML,MTR,SIN,06TEC-115,2019-01-02,23,1519.11,1651.94,-132.82,0
PML,MTR,SIN,06TEC-115,2019-01-02,24,1407.58,1535.34,-127.75,0
PML,MTR,SIN,06TEC-115,2019-01-03,1,1142.2,1460.92,-148.06,-170.66
PML,MTR,SIN,06TEC-115,2019-01-03,2,890.15,1143.83,-128.91,-124.77
PML,MTR,SIN,06TEC-115,2019-01-03,3,767.84,972.58,-115.39,-89.36
PML,MTR,SIN,06TEC-115,2019-01-03,4,648.7,797.57,-97.89,-50.98
PML,MTR,SIN,06TEC-115,2019-01-03,5,671.46,844.49,-110.52,-62.51
PML,MTR,SIN,06TEC-115,2019-01-03,6,690.77,907.6,-116.52,-100.31
PML,MTR,SIN,06TEC-115,2019-01-03,7,869.12,1143.3,-133.65,-140.53
PML,MTR,SIN,06TEC-115,2019-01-03,8,994.17,1307.29,-147.48,-165.64
PML,MTR,SIN,06TEC-115,2019-01-03,9,895.67,1386.8,-168.54,-322.59
PML,MTR,SIN,06TEC-115,2019-01-03,10,1019.74,1426.96,-160.3,-246.92
PML,MTR,SIN,06TEC-115,2019-01-03,11,1062.17,1523.52,-189.51,-271.84
PML,MTR,SIN,06TEC-115,2019-01-03,12,1129.68,1587.35,-206.65,-251.02
PML,MTR,SIN,06TEC-115,2019-01-03,13,939.03,1614.82,-217.5,-458.29
PML,MTR,SIN,06TEC-115,2019-01-03,14,870.6,1632.86,-220.65,-541.61
PML,MTR,SIN,06TEC-115,2019-01-03,15,827.42,1633.47,-219.8,-586.25
PML,MTR,SIN,06TEC-115,2019-01-03,16,742.75,1650.04,-214.03,-693.26
PML,MTR,SIN,06TEC-115,2019-01-03,17,832.46,1707.89,-216.54,-658.89
PML,MTR,SIN,06TEC-115,2019-01-03,18,838.34,1633.27,-203.82,-591.11
PML,MTR,SIN,06TEC-115,2019-01-03,19,907.31,1659.42,-209.47,-542.65
PML,MTR,SIN,06TEC-115,2019-01-03,20,1450.57,1731,-215.52,-64.91
PML,MTR,SIN,06TEC-115,2019-01-03,21,922.59,1709.21,-214.97,-571.65
PML,MTR,SIN,06TEC-115,2019-01-03,22,1473.04,1647.21,-178.33,4.16
PML,MTR,SIN,06TEC-115,2019-01-03,23,1496.06,1682.23,-186.17,0
PML,MTR,SIN,06TEC-115,2019-01-03,24,1427.52,1611.42,-183.9,0
PML,MTR,SIN,06TEC-115,2019-01-04,1,776.55,1412.1,-166.08,-469.46
PML,MTR,SIN,06TEC-115,2019-01-04,2,667.92,1110.72,-134.13,-308.68
PML,MTR,SIN,06TEC-115,2019-01-04,3,587.87,931.47,-112.93,-230.68
PML,MTR,SIN,06TEC-115,2019-01-04,4,583.9,857.93,-103.84,-170.18
PML,MTR,SIN,06TEC-115,2019-01-04,5,542.18,856.1,-104.41,-209.51
PML,MTR,SIN,06TEC-115,2019-01-04,6,565.29,1001.56,-122.53,-313.75
PML,MTR,SIN,06TEC-115,2019-01-04,7,678.18,1138.06,-136.1,-323.78
PML,MTR,SIN,06TEC-115,2019-01-04,8,876.08,1350.5,-162.1,-312.33
PML,MTR,SIN,06TEC-115,2019-01-04,9,1007.13,1336.59,-161.17,-168.29
PML,MTR,SIN,06TEC-115,2019-01-04,10,909.68,1406.44,-171.84,-324.93
PML,MTR,SIN,06TEC-115,2019-01-04,11,1030.86,1457.82,-178.55,-248.4
PML,MTR,SIN,06TEC-115,2019-01-04,12,1080.34,1520.36,-185.63,-254.39
PML,MTR,SIN,06TEC-115,2019-01-04,13,1086.89,1469.78,-164.4,-218.5
PML,MTR,SIN,06TEC-115,2019-01-04,14,1171.93,1524.75,-143.82,-209
PML,MTR,SIN,06TEC-115,2019-01-04,15,1158.74,1531.09,-151.83,-220.52
PML,MTR,SIN,06TEC-115,2019-01-04,16,1127.53,1489.32,-154.02,-207.77
PML,MTR,SIN,06TEC-115,2019-01-04,17,1129.64,1528.95,-151.24,-248.07
PML,MTR,SIN,06TEC-115,2019-01-04,18,1154.19,1484.97,-139.44,-191.34
PML,MTR,SIN,06TEC-115,2019-01-04,19,1391.1,1559.44,-150.62,-17.73
PML,MTR,SIN,06TEC-115,2019-01-04,20,1426.05,1583.41,-157.36,0
PML,MTR,SIN,06TEC-115,2019-01-04,21,1382.39,1545,-162.61,0
PML,MTR,SIN,06TEC-115,2019-01-04,22,1140.86,1458.98,-162.61,-155.51
PML,MTR,SIN,06TEC-115,2019-01-04,23,937.22,1354.05,-156.93,-259.9
PML,MTR,SIN,06TEC-115,2019-01-04,24,869.93,1235.11,-142.79,-222.39
