"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: diciembre 2020"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/ene/2021 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/12/2020","1","2404.3403","0.0005","26.6442","974.3397","20708.5794","236.1234","469.5354","2567.7961","703.0659","1941.5622","1080.0221"
"SEN","01/12/2020","2","2217.9731","0.0006","26.8611","1003.8336","19820.95","224.0033","474.9615","2532.2772","702.8411","1835.0426","1081.1266"
"SEN","01/12/2020","3","2013.2375","0.0005","27.4464","1022.3063","19416.0427","217.7557","475.903","2513.7165","703.2113","1872.3062","1080.7562"
"SEN","01/12/2020","4","2010.9687","0.0006","27.6134","881.5857","19332.8744","215.0127","483.889","2432.1388","703.893","1915.0632","1130.4679"
"SEN","01/12/2020","5","2070.8778","0.0005","27.6676","853.5992","19181.1476","213.5013","483.5381","2379.8149","704.5941","1898.6399","1216.0204"
"SEN","01/12/2020","6","2120.1977","0.019","27.2919","875.6252","19486.1933","219.3087","484.6095","2452.3969","704.2881","1917.6662","1218.4742"
"SEN","01/12/2020","7","2130.3242","2.4052","10.3696","924.8756","20293.7041","234.0493","483.4632","2733.9241","704.84","1888.9696","1237.582"
"SEN","01/12/2020","8","2299.6318","153.3313","14.0286","954.7895","20334.409","239.4074","482.0054","3255.5082","704.5895","1811.8174","1344.0685"
"SEN","01/12/2020","9","2331.2218","1579.5238","16.2675","973.9122","20925.7663","224.3006","477.6425","2924.2348","704.4235","1719.9374","1341.1421"
"SEN","01/12/2020","10","2364.9411","3460.6589","14.2127","971.073","20367.7711","221.0118","472.3409","2755.8247","704.3527","1722.2188","1401.599"
"SEN","01/12/2020","11","2701.3418","4097.6213","11.8707","983.2647","19709.2397","223.8753","471.5808","2549.0127","703.1804","1856.2963","1425.721"
"SEN","01/12/2020","12","3188.032","4144.1873","10.5238","1043.2985","19409.6955","227.5099","473.8432","2595.5483","704.6221","1941.654","1424.0249"
"SEN","01/12/2020","13","3705.2017","4091.844","2.2611","1078.3065","19065.1223","231.4717","475.7404","2596.554","705.3975","1962.634","1421.3446"
"SEN","01/12/2020","14","3949.6927","3964.211","1.914","1081.6429","18619.9816","239","476.3372","2990.7011","705.5868","2015.5671","1470.8293"
"SEN","01/12/2020","15","4086.8682","3634.0553","1.9971","1025.3054","18728.4025","242.0448","475.0023","3229.6575","706.0508","2103.6223","1485.3644"
"SEN","01/12/2020","16","4249.9354","3496.8067","1.9534","1026.6276","18763.0899","253.5698","470.1216","3070.8048","706.7167","2228.0798","1758.545"
"SEN","01/12/2020","17","4428.1787","2850.8745","1.9042","1084.944","18938.8928","254.0618","477.4429","2866.3075","707.0696","2762.0325","1865.7166"
"SEN","01/12/2020","18","4517.2486","880.8007","1.8081","1076.0874","20029.433","256.5253","478.5567","3522.5944","707.6129","2995.2818","2186.9166"
"SEN","01/12/2020","19","4431.157","13.6611","1.7959","1078.9484","20848.9841","282.2845","479.8624","4439.2598","708.0298","3083.8306","2330.9162"
"SEN","01/12/2020","20","4628.3815","0.0176","1.8349","1074.5046","20678.6814","353.816","480.882","4639.1579","708.553","3166.2614","1894.7651"
"SEN","01/12/2020","21","4667.5174","0.0059","1.7701","1067.7058","20926.1093","349.9565","481.8031","3874.671","708.9749","3181.1691","1735.1125"
"SEN","01/12/2020","22","4626.7344","0.0002","1.824","1069.4293","21022.8578","334.1821","481.7425","3183.0999","709.4317","3016.311","1477.5808"
"SEN","01/12/2020","23","4450.5703","0.0002","1.9566","1072.5736","21117.0164","245.7607","482.7306","2823.2018","709.7785","2370.217","1294.4147"
"SEN","01/12/2020","24","4361.4677","0.0001","1.9116","1072.5631","19995.3311","236.7632","481.4873","2719.6838","710.0146","2235.531","1224.0296"
