"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: abril 2020"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/may/2020 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/04/2020","1","1414.5085","0","19.3336","1501.4228","21432.6318","234.2108","539.9857","2995.5855","1546.2239","3245.4962","1334.61"
"SEN","01/04/2020","2","1614.4873","0","18.5642","1296.1011","21083.7646","225.8903","540.8338","2389.6583","1545.9584","3003.3325","1331.801"
"SEN","01/04/2020","3","1789.4153","0","17.6967","1389.3518","20698.3627","218.4107","542.0816","1786.3174","1546.2066","2909.8345","1328.2094"
"SEN","01/04/2020","4","1743.8747","0","17.1389","1429.2836","20159.7149","215.1931","541.9194","1522.9307","1546.9738","2899.5846","1327.0506"
"SEN","01/04/2020","5","1451.2993","0","18.0285","1444.653","20354.3023","213.2573","542.5105","1516.9021","1547.5537","2865.0086","1334.36"
"SEN","01/04/2020","6","1541.7843","0.0309","19.2269","1453.0652","20515.1319","216.2043","542.5465","1421.1057","1547.9369","2853.3487","1334.3152"
"SEN","01/04/2020","7","1693.9157","19.2897","16.2529","1460.567","20346.4956","215.2919","542.4798","1503.96","1548.5008","2848.8467","1335.249"
"SEN","01/04/2020","8","1994.1947","724.8725","18.4608","1479.1065","19794.3082","215.0325","541.103","1484.8217","1548.44","2863.008","1347.2018"
"SEN","01/04/2020","9","1955.628","2695.8955","20.0643","1529.5958","19170.4723","206.4827","532.6065","1711.1313","1548.1787","2808.3119","1440.4942"
"SEN","01/04/2020","10","2307.8516","3952.8945","21.6636","1625.9768","18380.8988","207.6821","528.2941","2000.9316","1548.4157","2835.8022","1439.525"
"SEN","01/04/2020","11","2446.6523","4119.1595","21.9545","1637.2105","18402.4155","207.5272","531.87","2506.8985","1547.9653","2896.3579","1434.4878"
"SEN","01/04/2020","12","2684.9531","4358.3253","21.5619","1779.4706","18540.3937","212.8509","530.8072","2438.0697","1546.7298","2897.8295","1429.0982"
"SEN","01/04/2020","13","2754.4159","4495.749","19.6518","1734.8153","18620.1463","214.6494","531.3162","2658.7548","1545.8947","2912.3103","1422.899"
"SEN","01/04/2020","14","2712.3343","4255.7784","19.7183","1801.2787","18791.5392","216.178","531.9027","2953.0682","1544.3547","2947.6568","1412.3996"
"SEN","01/04/2020","15","2755.0316","4073.0195","21.3455","1743.6899","19089.9142","229.1003","531.9144","3079.6454","1543.6602","2953.7359","1408.1435"
"SEN","01/04/2020","16","2859.8206","3462.9614","20.1175","1566.7839","19971.0492","267.0754","530.7388","3000.3355","1542.5283","2903.6966","1410.6081"
"SEN","01/04/2020","17","2913.0642","2932.5937","20.7588","1443.4417","20255.3865","300.0479","531.2284","3240.0021","1542.2786","2878.1494","1408.7116"
"SEN","01/04/2020","18","2994.9893","2194.0147","20.4824","1469.372","20561.5072","303.2677","531.7402","3139.3844","1542.2283","2933.3305","1410.4423"
"SEN","01/04/2020","19","2843.9163","744.0398","20.2997","1472.2066","20860.8925","282.1266","537.7793","4084.7952","1542.3953","2950.8653","1431.9092"
"SEN","01/04/2020","20","2842.1091","53.5801","20.7243","1441.7395","21068.6084","279.3","561.9736","6005.207","1542.832","3092.1633","1433.8281"
"SEN","01/04/2020","21","2864.5837","0","20.5459","1443.8573","21256.551","274.9759","564.9735","5872.6246","1542.2551","3173.1418","1435.9491"
"SEN","01/04/2020","22","2589.7521","0","20.2202","1441.6456","21123.1165","269.0906","565.3198","5480.7483","1541.2116","3161.461","1441.6095"
"SEN","01/04/2020","23","2424.064","0","19.1262","1442.1739","21051.997","258.1148","565.2788","4787.7375","1540.8669","3185.9456","1356.5286"
"SEN","01/04/2020","24","2220.1052","0","17.7117","1446.9096","20521.7816","244.1437","565.0171","4531.6293","1539.7874","3116.6703","1337.3701"
"SEN","02/04/2020","1","2146.4232","0","17.9721","1442.2108","19385.8411","231.0863","563.7157","3875.5046","1539.7641","3025.1233","1335.4982"
"SEN","02/04/2020","2","2225.2896","0","17.1622","1446.4859","19050.4469","221.8871","563.4028","3250.4281","1540.3432","3000.4399","1335.3571"
"SEN","02/04/2020","3","1842.7718","0","17.7151","1451.9584","18715.2365","210.004","564.0552","2976.7312","1540.8154","2997.811","1334.2188"
"SEN","02/04/2020","4","1483.7153","0","18.3018","1439.919","18974.2109","215.7573","563.7624","2506.4099","1541.4635","2972.4945","1333.473"
"SEN","02/04/2020","5","1651.4931","0","16.8403","1434.986","19155.2321","218.3609","564.6578","2097.8169","1542.3081","2979.9826","1335.3421"
"SEN","02/04/2020","6","1651.6255","0.0684","19.2842","1443.9903","19167.9644","221.8006","565.6441","2166.5639","1543.7544","2958.5009","1337.7345"
"SEN","02/04/2020","7","1587.0737","22.5047","18.1992","1441.362","19071.6974","220.4557","565.8031","2295.3933","1544.7775","2923.2848","1337.8087"
"SEN","02/04/2020","8","1446.5625","1038.2247","19.6386","1441.2743","18966.5237","223.137","564.763","2069.0312","1545.6016","2921.9646","1417.7059"
"SEN","02/04/2020","9","1445.5313","3051.1292","24.3814","1436.4598","18566.5947","218.2256","557.4966","2145.7865","1546.9525","2934.3767","1431.218"
"SEN","02/04/2020","10","1475.3606","4124.9055","19.0067","1431.9992","18583.4465","210.2498","555.8698","2376.249","1546.8293","2928.6582","1448.2817"
"SEN","02/04/2020","11","1545.0109","4480.8459","20.8157","1440.9417","18831.4232","213.4332","557.6277","2556.978","1545.9918","2888.272","1481.8697"
"SEN","02/04/2020","12","1597.5368","4592.4925","21.7246","1444.6997","18884.5236","224.0063","540.5801","2865.459","1545.1923","2909.9998","1454.5524"
"SEN","02/04/2020","13","1840.6377","4655.792","14.9075","1438.2802","18853.7012","222.6987","531.5899","2828.6118","1544.3954","3077.3819","1425.3527"
"SEN","02/04/2020","14","2044.0791","4677.118","21.1502","1445.8464","18813.8621","224.4835","532.2113","3035.214","1542.1134","3173.9662","1392.1626"
"SEN","02/04/2020","15","2272.3934","4618.5129","19.4494","1446.6758","18818.2423","236.591","532.8531","3090.8748","1532.8906","3175.218","1394.7147"
"SEN","02/04/2020","16","2450.6392","4188.7425","16.7619","1451.7677","19405.4462","237.6924","531.2941","3213.871","1529.5478","3172.9494","1389.8897"
"SEN","02/04/2020","17","2531.4515","3756.6626","18.4051","1440.9803","20048.1144","239.6127","531.7808","2886.4998","1527.8786","3358.2775","1387.9889"
"SEN","02/04/2020","18","2502.1946","2603.907","20.0808","1440.3899","20307.0791","250.5282","530.2417","3080.6435","1526.3285","3453.0018","1410.8793"
"SEN","02/04/2020","19","2465.7585","1028.8671","20.6243","1445.1548","20387.1487","261.6796","530.3894","4239.3409","1526.4138","3443.8735","1418.4212"
"SEN","02/04/2020","20","2200.3586","57.6559","20.2032","1451.5238","21135.2319","270.3372","534.3635","6200.8214","1531.305","3431.8184","1436.0436"
"SEN","02/04/2020","21","2118.5011","0","21.2476","1443.1577","21989.6201","272.4019","535.6525","5780.2001","1537.0157","3371.2474","1446.941"
"SEN","02/04/2020","22","2187.0042","0","22.1799","1448.8346","21752.5658","297.4572","536.2042","5359.4315","1540.3473","3151.7572","1354.0244"
"SEN","02/04/2020","23","2335.9907","0","21.7658","1450.9992","21751.2073","314.8745","536.218","4496.0861","1541.7962","2969.9498","1362.3917"
"SEN","02/04/2020","24","2283.0605","0","20.7745","1455.2944","21393.2182","314.7651","537.5321","3934.2303","1542.5686","2950.9104","1341.8575"
"SEN","03/04/2020","1","1942.377","0","22.3298","1272.3143","20565.7906","255.5108","539.1128","3374.7944","1544.6185","2911.2762","1346.3527"
"SEN","03/04/2020","2","1719.2122","0","22.2071","805.9868","20428.9016","258.7954","539.3314","2770.0764","1545.4494","2949.2561","1330.3049"
"SEN","03/04/2020","3","1399.5336","0","20.4612","800.9223","20463.6928","263.3325","540.1505","2154.4231","1545.3372","2973.997","1322.4919"
"SEN","03/04/2020","4","1121.0313","0","18.324","804.5519","20548.3976","262.8661","540.528","1905.6489","1545.2934","2986.6926","1321.5"
"SEN","03/04/2020","5","905.3529","0","20.6554","803.0126","20543.7442","261.4068","538.8492","1575.4091","1543.4807","3179.2765","1322.8549"
"SEN","03/04/2020","6","897.8525","0.0288","19.8004","796.7768","20702.8735","268.9939","541.5184","1480.3535","1544.2949","3405.2993","1326.2611"
"SEN","03/04/2020","7","933.5095","25.839","20.0771","795.9176","20621.7351","286.5616","542.3432","1545.2955","1545.4822","3545.2354","1323.2415"
"SEN","03/04/2020","8","727.1082","1029.3406","19.6309","800.0245","20349.0671","301.2046","540.024","1670.6293","1546.2152","3481.5849","1360.1406"
"SEN","03/04/2020","9","682.9626","3174.4903","17.4153","800.0102","19550.5031","294.8345","538.4163","2170.8396","1546.4359","3351.0186","1349.4005"
"SEN","03/04/2020","10","909.302","4109.3428","10.6298","796.8572","19664.4639","240.9414","531.8069","2433.4351","1546.3655","3282.7502","1311.9113"
"SEN","03/04/2020","11","1169.7882","4491.1633","7.3307","790.9599","19674.1496","232.3213","532.0275","2403.1711","1546.6419","3270.3319","1388.5977"
"SEN","03/04/2020","12","1376.1632","4561.7453","12.5265","817.4553","19827.5816","236.1225","532.9919","2432.4729","1547.7699","3213.962","1547.7447"
"SEN","03/04/2020","13","1769.1642","4584.7619","19.9638","844.3224","19938.2543","242.1969","531.7812","2569.7913","1548.4168","3148.6635","1523.7535"
"SEN","03/04/2020","14","2107.3186","4471.1049","20.1056","878.0656","19788.3025","248.9381","531.8441","2652.5955","1547.5474","3160.3988","1516.4113"
"SEN","03/04/2020","15","1883.3901","4415.4574","19.3372","896.3784","19731.8281","248.9194","531.7918","3000.7297","1544.641","3226.8438","1474.3746"
"SEN","03/04/2020","16","1784.8577","4181.1947","16.5559","900.8667","20052.7676","253.3848","550.3271","3123.337","1542.8696","3254.3738","1407.1093"
"SEN","03/04/2020","17","1855.529","3718.232","18.5613","839.161","20287.3721","251.5337","558.9001","3538.6119","1541.9076","3221.7625","1288.4988"
"SEN","03/04/2020","18","1846.1012","2697.4067","17.6565","911.4915","20215.1676","262.2659","558.5553","4127.9955","1540.853","3235.1882","1221.3083"
"SEN","03/04/2020","19","1851.0201","767.9176","17.7489","938.1133","20854.3459","275.0129","560.6326","4488.0078","1541.358","3592.0779","1380.7807"
"SEN","03/04/2020","20","1809.2242","46.6365","18.4869","941.507","21802.6315","278.0438","561.0657","5392.5888","1541.9189","3779.2903","1514.6283"
"SEN","03/04/2020","21","1816.6361","0","19.1443","945.5975","21551.0971","288.0739","560.7965","5725.7374","1541.327","3898.7387","1524.4066"
"SEN","03/04/2020","22","1593.5093","0.0125","18.9059","953.9891","21266.2726","322.5932","562.0048","5329.5772","1541.8407","3911.5798","1430.3522"
"SEN","03/04/2020","23","1549.1913","0.0152","19.2722","984.1685","20875.9052","339.5265","563.458","4950.7486","1541.4963","3894.6782","1422.9331"
"SEN","03/04/2020","24","1427.8901","0.0152","17.1034","1054.4696","20846.8597","274.1248","563.3573","4315.5766","1540.6784","3872.1894","1404.5218"
"SEN","04/04/2020","1","1208.5718","0.0147","19.479","1226.7312","20437.7915","263.6809","565.2956","3110.9023","1540.1757","3705.0802","1396.6878"
"SEN","04/04/2020","2","1274.2988","0.0133","19.6251","1340.9871","19940.3517","256.4959","564.5582","2388.8626","1540.8345","3324.4033","1423.4026"
"SEN","04/04/2020","3","1185.1134","0.0123","17.1332","1550.0327","19543.106","250.7753","564.8568","2375.0993","1540.0419","2657.674","1453.1721"
"SEN","04/04/2020","4","1210.9615","0.0121","19.664","1590.777","19700.8432","246.4111","564.7425","1733.0991","1541.7548","2612.6805","1474.4989"
"SEN","04/04/2020","5","1196.278","0.0121","16.5615","1595.233","20070.8374","244.3444","565.9559","1017.6264","1512.1537","2607.6237","1488.492"
"SEN","04/04/2020","6","1017.7668","0.0524","18.9601","1566.3427","20337.2847","244.9553","565.115","1085.9216","1239.0986","2606.6509","1495.1155"
"SEN","04/04/2020","7","923.0874","25.7727","19.6633","1594.8099","20312.3201","240.782","564.4558","1074.0681","1226.4685","2600.1565","1493.9567"
"SEN","04/04/2020","8","843.9591","935.3619","19.4697","1560.8589","19902.1129","243.2371","563.7787","921.003","1217.8447","2583.8007","1492.198"
"SEN","04/04/2020","9","648.8229","2449.6346","21.6899","1432.2817","19470.0336","245.8557","563.6256","1397.3344","1238.3962","2506.3227","1482.2848"
"SEN","04/04/2020","10","812.1742","3463.6212","21.9529","1366.3213","18962.1104","252.6498","562.6311","1599.1212","1247.2596","2647.1537","1490.0365"
"SEN","04/04/2020","11","874.7865","3692.1601","19.1457","1273.6902","19158.6981","254.5811","561.1352","1759.9062","1251.4562","2705.3186","1477.4787"
