"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: mayo 2021"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/jun/2021 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/05/2021","1","1157.7074","0","21.4461","1238.0471","21681.5711","204.9923","503.692","6031.6092","1426.1029","3470.2574","1430.3293"
"SEN","01/05/2021","2","897.772","0","21.7145","1246.7141","21612.2498","201.9828","505.2399","4954.043","1419.4327","3395.4574","1335.6886"
"SEN","01/05/2021","3","718.6692","0","23.2042","1251.1763","21958.8473","200.4915","506.1219","3723.2986","1544.0741","3402.8095","1321.2278"
"SEN","01/05/2021","4","701.3171","0","23.6924","1253.0507","22074.1882","200.1478","506.7036","3086.4995","1553.0049","3202.0837","1310.6492"
"SEN","01/05/2021","5","580.684","0.0003","23.5187","1251.8027","21817.5389","197.7892","507.1576","2910.4274","1556.0125","2944.7752","1303.2189"
"SEN","01/05/2021","6","544.9586","0.0071","24.4264","1250.1764","21941.5029","194.9238","507.1815","2798.6271","1558.7404","2563.6117","1308.1255"
"SEN","01/05/2021","7","631.7582","9.2373","22.0836","1249.6318","21706.3981","191.5758","507.5547","2585.8173","1559.8259","2320.8068","1316.1894"
"SEN","01/05/2021","8","609.2537","242.7477","23.405","1244.2083","20969.2212","192.79","508.1704","2409.5657","1560.4649","2288.093","1338.9201"
"SEN","01/05/2021","9","567.5586","2544.2615","24.3509","1284.5659","19765.6722","198.4045","503.3238","1879.3035","1560.1743","2150.0388","1320.3389"
"SEN","01/05/2021","10","656.9317","5050.4616","21.4432","1323.7989","17824.884","193.5997","502.6483","1819.2213","1559.0698","2215.9932","1325.321"
"SEN","01/05/2021","11","505.7196","5853.0294","22.8612","1434.7786","17226.5476","191.8175","501.1344","2175.0063","1558.6301","2255.176","1325.3649"
"SEN","01/05/2021","12","578.4875","5952.4282","20.7812","1394.7947","17236.5559","198.6735","481.0222","2480.2609","1556.8095","2253.5768","1333.8065"
"SEN","01/05/2021","13","849.0568","5938.6109","22.8825","1349.0225","17174.2109","200.2305","476.1241","3064.3986","1553.7519","2201.3661","1374.8823"
"SEN","01/05/2021","14","1066.699","6093.3651","24.6582","1341.8966","17094.0696","202.6636","476.6151","3082.1199","1550.025","2163.3897","1386.959"
"SEN","01/05/2021","15","1483.7538","6005.7708","21.4876","1345.4772","16896.4396","198.7544","475.4232","3022.2076","1547.9251","2166.408","1379.2547"
"SEN","01/05/2021","16","1841.4486","5647.436","21.6587","1460.2403","16878.9549","200.3561","474.6366","3172.002","1547.6236","2158.8405","1406.7913"
"SEN","01/05/2021","17","2053.4902","5437.1809","24.1581","1697.7811","17351.2799","200.8137","473.8822","2908.4667","1549.9219","2166.2583","1423.4399"
"SEN","01/05/2021","18","1985.7908","4998.1628","24.6158","1720.012","17952.4826","197.6187","490.4949","2715.0128","1550.8664","2181.9336","1426.0405"
"SEN","01/05/2021","19","1815.9769","4102.2617","25.2497","1732.5467","18542.4156","201.6794","501.2936","2822.0991","1552.2693","2228.8387","1446.0523"
"SEN","01/05/2021","20","1708.1556","1962.395","24.5162","1731.2221","19991.115","198.1947","502.0861","4006.7588","1551.9057","2372.5228","1582.9695"
"SEN","01/05/2021","21","1599.7144","172.3455","20.9433","1746.6156","21580.1755","199.5909","504.6189","5231.2769","1551.617","3028.416","1824.5631"
"SEN","01/05/2021","22","1402.7524","0.104","21.9039","1883.4983","21721.7413","201.8828","509.0013","5754.4187","1550.9472","3109.5655","1848.1291"
"SEN","01/05/2021","23","1403.8162","0","24.1906","1725.5718","21699.2511","198.1166","509.448","5443.0564","1550.5157","2843.7181","1838.4167"
"SEN","01/05/2021","24","1210.0729","0","21.0151","1629.6078","21666.7599","184.3422","509.649","4547.363","1549.1177","2708.0979","1757.1259"
"SEN","02/05/2021","1","1064.621","0","19.7818","1271.5179","21204.3829","177.9725","511.2563","3948.7631","1549.4026","2658.7315","1598.0631"
"SEN","02/05/2021","2","1078.6088","0","22.9407","1078.3494","20622.3214","176.9081","511.0432","3414.2378","1550.3146","2574.2384","1606.8509"
"SEN","02/05/2021","3","1261.4102","0","23.2739","1043.0252","19753.0329","174.8277","511.1053","3250.5791","1552.3235","2330.427","1597.4994"
"SEN","02/05/2021","4","1132.0561","0","23.5755","1087.8224","19529.0429","175.115","510.8683","2997.8674","1552.9102","2128.8123","1554.0585"
"SEN","02/05/2021","5","1025.1551","0","23.7032","1179.7368","19527.2984","185.6827","511.1526","2446.8922","1552.6886","2215.6693","1424.8629"
"SEN","02/05/2021","6","883.6259","0.0108","18.4477","1220.9432","19468.1626","187.851","513.46","2374.63","1551.1556","2221.8205","1352.0934"
"SEN","02/05/2021","7","873.5386","2.4442","14.3863","1251.2345","19022.6011","188.0388","514.0484","2884.2255","1550.313","2134.9927","1353.6212"
"SEN","02/05/2021","8","898.7876","298.8493","19.1309","1378.5377","18641.6157","187.2722","513.9963","2535.4169","1551.0372","2080.6635","1348.2213"
"SEN","02/05/2021","9","1076.0489","3154.0302","18.7845","1241.2364","17142.3591","186.4144","513.6562","1656.2368","1535.2836","2076.5299","1348.7666"
"SEN","02/05/2021","10","1329.5895","5182.7943","15.1953","1049.582","15653.9174","183.4361","511.5483","1780.1676","1326.4592","2133.5356","1338.207"
"SEN","02/05/2021","11","1760.8086","5324.4389","23.7687","1054.0248","15212.1102","176.2916","508.719","2101.6726","1260.9015","2177.9556","1328.4916"
"SEN","02/05/2021","12","2092.3968","5575.9565","16.9","1052.0347","15110.9453","179.8744","505.9238","2150.9199","1257.2919","2174.2591","1314.2943"
"SEN","02/05/2021","13","2133.112","5744.681","17.2324","1049.7641","15270.8146","183.895","504.8041","2311.7504","1263.3729","2160.8377","1303.7292"
"SEN","02/05/2021","14","1963.0495","5790.7732","14.2135","1137.5017","15645.9323","185.1692","504.4214","2594.9584","1306.7781","2197.3229","1302.8032"
