"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: julio 2020"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/ago/2020 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/07/2020","1","2109.0198","0","2.8069","1225.8521","23350.1577","401.4276","544.6643","6912.7751","1323.3503","1722.5651","1956.2486"
"SEN","01/07/2020","2","2056.9424","0","2.802","1223.6034","23298.0723","398.8989","543.8704","5544.4869","1324.7854","1667.4571","1893.7061"
"SEN","01/07/2020","3","2072.5629","0","2.7955","1224.0037","22612.3605","400.2311","543.969","5091.2856","1327.4006","1571.6618","1845.5649"
"SEN","01/07/2020","4","2383.3712","0","2.7337","1223.4859","21941.243","404.7128","544.816","4593.3597","1329.8811","1501.3746","1836.8411"
"SEN","01/07/2020","5","2131.2196","0","2.7439","1227.3922","21734.9197","406.7496","544.8037","4520.6162","1333.3433","1494.9983","1838.8358"
"SEN","01/07/2020","6","1751.7887","0.0912","2.7398","1226.3005","22240.2345","407.7966","544.669","4111.9367","1337.3671","1471.3341","1849.3153"
"SEN","01/07/2020","7","1563.5398","10.3495","2.7363","1227.9893","22818.6136","403.1062","545.0888","3983.6257","1341.0802","1404.5154","1851.9192"
"SEN","01/07/2020","8","1344.1327","150.0963","2.7614","1225.3877","23296.7607","356.354","542.9927","3975.5732","1344.7768","1409.6192","1860.2361"
"SEN","01/07/2020","9","1309.1129","1041.3658","2.6253","1283.1767","23722.4578","349.5172","542.4244","3990.4496","1347.8749","1393.5982","1866.2628"
"SEN","01/07/2020","10","1294.6673","2189.2962","1.9106","1291.3511","23975.1098","354.2276","540.6795","3956.6227","1349.3718","1417.9706","1859.3914"
"SEN","01/07/2020","11","1235.5761","2943.669","2.7643","1261.3405","24057.5136","354.8799","542.114","3904.0943","1349.4114","1635.3151","1978.1263"
"SEN","01/07/2020","12","1179.6095","3393.7451","2.0903","1331.3181","24395.0521","353.9514","543.161","3883.4547","1348.996","1655.5336","1975.4907"
"SEN","01/07/2020","13","1337.8475","3761.2734","2.1805","1711.3536","24232.0572","386.9236","541.5637","3665.9972","1348.9399","1782.6026","1955.8952"
"SEN","01/07/2020","14","1519.3656","4015.1069","2.174","2136.1564","24263.0519","410.7298","541.1454","3214.6602","1347.5261","1964.844","1953.4869"
"SEN","01/07/2020","15","1725.6062","4047.1736","2.7631","2124.214","24348.2917","402.3247","540.6093","3482.1925","1346.7479","2028.7585","2003.3876"
"SEN","01/07/2020","16","1934.5112","3887.9597","2.7455","2136.8728","24499.3478","402.7634","537.2509","3831.3009","1345.2536","2082.9549","2038.714"
"SEN","01/07/2020","17","2071.8064","3494.0682","2.7619","2138.4087","24435.5808","398.3542","536.2458","4242.2257","1344.6068","2168.5627","2042.6262"
