"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: agosto 2021"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/sep/2021 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/08/2021","1","4689.9059","0","3.4593","1241.6718","22993.7636","373.6102","452.16","4546.6554","1525.4916","1592.3213","2008.5783"
"SEN","01/08/2021","2","4714.4718","0","3.3277","1144.9322","22110.5199","299.8981","453.6599","4064.3006","1525.7347","1483.288","1956.8552"
"SEN","01/08/2021","3","4448.0068","0","3.3503","1152.9227","21465.2458","294.67","454.1874","3786.7994","1525.6076","1506.2486","1812.2222"
"SEN","01/08/2021","4","4211.4042","0","3.3486","1159.449","21258.6972","297.5139","453.3813","3269.1623","1526.2094","1593.1946","1801.0988"
"SEN","01/08/2021","5","3806.6065","0","3.3617","1158.2208","21094.954","298.6326","454.8681","3066.421","1528.3635","1602.5718","1800.8938"
"SEN","01/08/2021","6","3568.3688","0","3.3704","1153.3653","20895.569","300.03","453.4367","3090.1347","1456.7969","1652.6662","1787.7453"
"SEN","01/08/2021","7","3150.5255","5.4355","3.3925","1153.4089","20591.3211","298.5161","451.7829","3489.0088","1353.7948","1661.9333","1715.2393"
"SEN","01/08/2021","8","2978.9974","188.443","3.3685","1157.1858","20730.3822","298.8541","450.0194","2685.2874","1345.062","1630.0409","1706.5405"
"SEN","01/08/2021","9","2846.4501","2243.1233","3.3345","1155.1574","20011.8272","296.6836","447.6186","1624.9492","1343.9258","1636.117","1685.4103"
"SEN","01/08/2021","10","2694.938","4519.9746","3.6469","1150.6133","18878.5963","295.3631","449.4935","1320.334","1369.2252","1649.4635","1708.5808"
"SEN","01/08/2021","11","2912.3401","5629.3521","4.0304","1149.6814","18470.9083","292.49","451.4536","1342.121","1368.5443","1655.0897","1715.0106"
"SEN","01/08/2021","12","3151.705","5986.8018","4.2487","1149.0344","18515.6028","293.6784","451.8085","1464.8064","1368.7047","1749.5323","1737.4734"
"SEN","01/08/2021","13","3533.6219","6065.2905","4.239","1156.8559","18700.1836","292.0644","451.0914","1422.3655","1370.9228","1804.4889","1742.3699"
"SEN","01/08/2021","14","3717.6918","5802.4611","4.2087","1185.5484","18960.3786","289.4749","449.7133","1707.9492","1372.6357","1812.9752","1759.6408"
"SEN","01/08/2021","15","3955.6816","5556.9629","4.1988","1234.3662","19332.549","289.3886","450.2811","1716.0737","1369.3554","1848.3205","1814.369"
"SEN","01/08/2021","16","4149.1604","5217.1709","2.9751","1260.3294","19459.8793","290.4757","449.182","2132.4906","1370.6641","1898.4832","1836.3413"
"SEN","01/08/2021","17","4462.1069","4851.4887","3.8994","1122.3624","19776.0402","288.17","450.7848","2522.8439","1371.7561","1968.6055","1915.9091"
"SEN","01/08/2021","18","4609.8473","4696.6747","4.1631","1059.1006","20004.3073","289.3545","452.8698","2364.6424","1375.4097","1966.1204","2120.3162"
"SEN","01/08/2021","19","4838.1956","3998.0856","4.1575","1056.3426","20203.3589","289.9118","450.443","2479.4028","1439.8695","1969.2763","2177.9064"
"SEN","01/08/2021","20","4315.273","1947.6359","3.4305","1056.2267","20868.6054","291.2065","446.4685","4575.1173","1493.5388","1980.9372","2213.614"
"SEN","01/08/2021","21","4310.6396","302.5091","3.3801","1159.1098","22182.0861","290.1534","448.4604","6184.2345","1502.6217","2289.6533","2292.5755"
"SEN","01/08/2021","22","4074.288","2.9166","3.3735","1257.0336","22725.2056","290.7563","449.0476","6735.5058","1508.2153","2955.6094","2402.2026"
"SEN","01/08/2021","23","3779.0524","0","3.4238","1239.07","22684.29","292.6644","451.0959","6616.5896","1509.6766","2990.1923","2388.734"
"SEN","01/08/2021","24","3780.7157","0","3.4717","1199.0622","22779.1502","292.2403","451.6598","5670.8996","1513.4109","2804.7682","2252.7164"
"SEN","02/08/2021","1","3809.6786","0","3.4769","1065.132","22569.8974","292.318","452.0484","4857.7332","1516.6909","2333.4833","2084.2567"
"SEN","02/08/2021","2","3693.69","0","3.4877","1061.3041","21926.2622","295.6206","452.5113","4655.4791","1518.1492","1952.9631","2032.4868"
"SEN","02/08/2021","3","3234.9645","0","3.447","1061.2081","22248.5861","295.8421","452.8032","3625.9164","1519.5894","1887.7645","2077.5589"
"SEN","02/08/2021","4","3085.7214","0","3.2268","1062.0138","22477.6287","291.6247","453.7293","2513.5003","1519.6962","1871.0177","2163.0984"
"SEN","02/08/2021","5","2898.882","0","3.4353","1064.7462","22521.9484","299.3515","453.8393","2086.3833","1520.4997","1916.3074","2142.1053"
"SEN","02/08/2021","6","2270.4569","0","3.4317","1137.228","23030.1711","300.9939","453.5439","2178.8221","1521.8764","2027.8201","2151.572"
"SEN","02/08/2021","7","1981.3053","4.8092","3.4432","1241.9379","23143.3872","298.2875","452.9782","2962.2101","1521.8428","2146.9394","2180.566"
"SEN","02/08/2021","8","1712.3529","199.63","3.0582","1242.4672","23469.5558","295.725","451.5481","3548.0104","1522.4856","2284.4131","2177.1016"
"SEN","02/08/2021","9","1680.2678","2262.103","2.7878","1141.4717","23464.8639","278.9073","451.7354","3138.2896","1523.1462","2536.5654","2188.8144"
"SEN","02/08/2021","10","2064.0739","4493.2542","1.6884","1053.4213","22793.3543","269.6843","450.952","3092.4139","1527.153","2507.6272","2271.697"
"SEN","02/08/2021","11","2444.6951","5542.02","1.683","1052.6773","22434.4101","300.2404","452.456","3036.2708","1528.7703","2448.7188","2343.5445"
"SEN","02/08/2021","12","2526.2669","5583.504","1.6778","1059.6462","23014.1608","363.993","454.2281","3213.9326","1527.8762","2523.1096","2372.2172"
"SEN","02/08/2021","13","2575.2541","5486.4641","1.675","1161.0257","23569.6468","363.943","453.3978","3252.0144","1526.8845","2615.9406","2391.5647"
"SEN","02/08/2021","14","2652.0047","5485.0462","1.6737","1263.7613","23705.3226","374.4642","452.8104","3640.6259","1525.908","2625.6182","2466.9172"
"SEN","02/08/2021","15","2738.1209","5325.9693","1.7151","1415.7765","23896.0785","349.0288","452.1737","4072.0007","1521.8881","2626.9546","2524.1833"
"SEN","02/08/2021","16","2823.0058","4944.4307","2.479","1457.8536","24221.7368","319.1765","450.458","4418.5071","1513.6898","2583.7253","2700.366"
"SEN","02/08/2021","17","3112.4692","4320.5551","3.1911","1455.8784","24682.3955","335.332","451.0337","4892.1438","1505.5234","2562.4768","2524.4529"
"SEN","02/08/2021","18","3227.7685","4143.4998","3.442","1455.9466","24746.9723","352.1888","450.1276","4847.0132","1502.8079","2583.3402","2428.7752"
"SEN","02/08/2021","19","3322.5799","2997.0173","4.3301","1418.6253","24847.3221","352.8387","449.9718","4432.1293","1504.5159","2805.5799","2428.945"
"SEN","02/08/2021","20","2898.2107","1335.6186","3.6206","1319.2609","24967.469","353.1527","449.456","4687.6532","1507.6659","3572.5223","2451.7094"
"SEN","02/08/2021","21","2735.0725","243.6323","3.5893","1306.487","25514.8433","363.9394","447.9089","6600.1233","1513.0132","3648.9334","2515.3615"
"SEN","02/08/2021","22","2477.9114","3.0072","3.6149","1376.8579","25567.2377","397.9994","446.424","7540.2631","1517.6319","3694.6179","2597.1013"
"SEN","02/08/2021","23","2354.7857","0.0002","3.6054","1396.1211","25723.1062","418.2977","448.0143","7222.8817","1524.8611","3697.0275","2549.6625"
"SEN","02/08/2021","24","2506.206","0.0002","3.5976","1389.6589","25548.715","413.4083","450.5389","6279.3442","1527.3265","3435.1672","2503.8487"
"SEN","03/08/2021","1","2520.9539","0","3.5975","1323.4326","25421.9864","361.3048","455.3723","5588.3353","1526.0767","2878.2481","2171.2894"
"SEN","03/08/2021","2","2358.3621","0","3.2825","1306.3523","25548.9568","348.3011","455.7457","4409.3929","1527.0898","2801.6263","2036.1158"
"SEN","03/08/2021","3","1835.9955","0","2.7578","1303.6909","25672.0978","285.5691","454.9235","3940.9634","1529.2528","2765.37","2034.398"
"SEN","03/08/2021","4","1880.5156","0","3.4575","1276.5169","25260.7258","279.5273","455.9589","3475.2926","1530.6081","2738.2044","2016.7847"
"SEN","03/08/2021","5","1779.2236","0","3.7078","1280.2415","25215.1931","277.405","456.8678","3367.3408","1533.1557","2534.6136","2001.0946"
"SEN","03/08/2021","6","1094.5902","0","3.586","1330.6949","25608.5296","274.1071","454.8851","3424.3242","1536.3101","2543.4628","1982.4678"
"SEN","03/08/2021","7","739.01","4.8137","3.5801","1458.6522","25728.4632","272.7947","451.532","3439.1806","1539.1288","2952.0041","1967.5299"
"SEN","03/08/2021","8","535.0341","82.2186","3.5921","1458.4991","26024.4264","270.7537","447.9665","3449.4966","1541.8835","3193.9648","2038.1507"
"SEN","03/08/2021","9","313.2153","1105.2071","4.3011","1471.6786","26230.7753","271.9192","447.0057","3347.3474","1543.8791","3680.397","2025.1979"
"SEN","03/08/2021","10","233.3971","2738.6116","4.3193","1550.2581","26373.4201","275.1028","447.943","2795.2913","1547.1694","3873.3028","2089.1057"
"SEN","03/08/2021","11","324.5271","4118.8915","4.2954","1551.0306","26105.3467","306.1936","425.5262","2226.0289","1547.0353","4030.9541","2104.155"
"SEN","03/08/2021","12","499.6621","4871.3555","4.3963","1549.8447","26187.603","327.9744","387.2737","1981.5846","1545.868","4117.5548","2175.9279"
"SEN","03/08/2021","13","656.0724","5185.0582","4.3275","1546.3385","25821.6468","331.0519","387.9378","2562.4732","1539.046","4101.4745","2283.7027"
"SEN","03/08/2021","14","734.8286","5370.4749","4.2819","1544.9436","26064.2413","321.4394","387.0125","2928.5158","1531.7386","3708.9425","2295.2441"
"SEN","03/08/2021","15","1200.0067","5152.0771","4.2559","1542.3043","26049.8297","329.8391","388.1943","3564.3002","1525.0168","3412.0602","2309.61"
"SEN","03/08/2021","16","1288.4445","4599.0502","4.257","1548.902","25761.7757","360.8096","385.8167","4495.7101","1516.0233","3423.8093","2332.0898"
"SEN","03/08/2021","17","1348.3014","3778.0349","4.2575","1534.0672","26063.6882","380.1382","381.4855","5018.3452","1509.2533","3594.5452","2328.4074"
"SEN","03/08/2021","18","1384.2073","3202.9413","4.2717","1529.4959","26128.6377","380.1456","379.9616","4814.5395","1509.1633","3702.6263","2472.4217"
"SEN","03/08/2021","19","1356.9111","2140.6272","4.3381","1437.7885","26202.861","386.8798","383.15","4633.6374","1508.7689","3707.6039","2481.2393"
"SEN","03/08/2021","20","1482.7053","804.8655","3.5642","1424.9116","25579.5787","388.5179","381.4266","5568.5664","1508.1459","3687.1974","2474.2128"
"SEN","03/08/2021","21","1301.4494","182.9469","3.4774","1440.6231","26215.5278","389.2653","374.3376","6954.2106","1512.3704","3538.6791","2509.0437"
"SEN","03/08/2021","22","1276.3215","4.6831","3.4598","1454.4735","26450.6496","388.4737","364.9158","7351.9297","1516.2156","3529.5256","2466.8718"
"SEN","03/08/2021","23","1518.1814","0","3.5487","1227.2802","26439.0429","393.7779","377.6626","7147.3179","1518.9707","3423.8131","2375.4636"
"SEN","03/08/2021","24","1010.6152","0","3.6184","1127.0405","25886.6316","394.4548","376.0537","7300.6702","1522.4407","3410.2251","2334.0853"
"SEN","04/08/2021","1","864.4014","0","3.5963","933.0374","25745.4057","389.1795","378.449","6215.6003","1524.5949","3429.9673","2203.6653"
"SEN","04/08/2021","2","952.9008","0","3.6201","789.5802","25639.2869","362.6154","381.6348","5086.4534","1528.0289","3352.2865","2086.3485"
"SEN","04/08/2021","3","845.3","0","3.6107","719.775","25586.4927","275.3758","385.7186","4501.0151","1533.3153","3008.1068","2077.7394"
"SEN","04/08/2021","4","808.0536","0","3.6006","720.6854","25330.5028","275.4976","396.0702","3840.9571","1533.4142","2963.0676","2065.5672"
"SEN","04/08/2021","5","826.0568","0","3.5993","721.6895","25324.9432","277.7978","400.2077","3457.2347","1533.4632","2967.3805","1938.6979"
"SEN","04/08/2021","6","803.2655","0","3.6109","718.962","25323.8486","279.2777","401.1973","3204.858","1533.0092","3038.6792","1894.9226"
"SEN","04/08/2021","7","645.3589","5.0007","3.6212","711.3768","25523.6091","284.2951","400.6886","3410.8126","1531.5233","3038.8366","1948.7137"
"SEN","04/08/2021","8","478.3378","113.4116","3.6084","704.3871","25894.1538","308.5953","398.9514","3693.9397","1531.2465","3023.2505","1990.1447"
"SEN","04/08/2021","9","320.9058","1171.4583","4.3288","758.5196","26044.6917","328.0075","393.3538","3637.8266","1533.2421","3015.3787","2111.8141"
"SEN","04/08/2021","10","275.6041","2545.596","4.3673","803.2667","25787.2369","332.1852","401.4938","3591.5734","1535.7415","3158.5473","2693.8932"
"SEN","04/08/2021","11","310.2814","3736.8509","4.3477","831.5937","25372.0827","332.5098","414.502","3032.7822","1537.5762","3389.3378","2972.8677"
"SEN","04/08/2021","12","407.0911","4670.7687","4.3379","801.6822","25313.3498","332.6775","418.3777","3053.7769","1539.4933","3399.5403","3022.4279"
"SEN","04/08/2021","13","551.0095","4773.6883","4.3412","848.3323","25187.3892","335.7401","420.1982","3330.6254","1539.3047","3420.8127","3107.7221"
"SEN","04/08/2021","14","652.9907","4919.6604","4.3382","862.0822","24859.6442","283.2549","420.5377","4077.7304","1538.636","3470.967","3174.7853"
"SEN","04/08/2021","15","725.5966","4949.0341","4.3075","796.3167","25026.1103","280.0354","419.8053","4344.1876","1535.2988","3487.6725","3073.7209"
"SEN","04/08/2021","16","818.8704","4491.6071","4.3423","841.2266","25565.4783","273.3674","418.1516","4819.4966","1534.0941","3538.5231","3032.9483"
"SEN","04/08/2021","17","963.8859","3714.0725","4.3546","792.7671","26038.2494","271.0939","418.8578","5311.5399","1535.7916","3464.5858","3028.4083"
"SEN","04/08/2021","18","1390.193","3152.3189","4.3565","753.5786","26114.9009","270.8283","420.53","5255.5563","1537.3555","3479.0904","2774.8491"
"SEN","04/08/2021","19","1639.4719","2365.9921","4.353","765.9867","26265.5458","271.5073","412.8755","4782.6822","1538.922","3598.8065","2671.1277"
"SEN","04/08/2021","20","1645.5678","1003.2142","3.6264","780.183","26411.4472","282.2204","401.2396","4758.1828","1537.1595","3762.5191","2702.1803"
"SEN","04/08/2021","21","1782.7878","255.4329","3.5927","778.7408","26883.167","308.721","403.6884","6290.0901","1532.8258","3772.285","2747.3449"
"SEN","04/08/2021","22","1977.6603","5.9319","3.5858","782.2031","26446.7414","332.8144","413.9142","7277.8724","1531.3595","3766.0632","2730.2951"
"SEN","04/08/2021","23","2073.4644","0","3.5972","779.2071","26404.6716","335.6092","420.2272","7169.3355","1531.3935","3392.7854","2704.2304"
"SEN","04/08/2021","24","2062.7815","0","3.6032","791.3376","26306.2078","339.3221","415.3505","6127.5566","1531.7369","3283.5505","2672.6986"
"SEN","05/08/2021","1","2139.4408","0.0099","3.5599","749.4898","26208.0606","338.125","416.207","4658.0409","1531.4907","3180.8704","2567.9695"
"SEN","05/08/2021","2","1798.9446","0.0043","3.4952","720.5983","25407.8194","339.8008","417.1195","4442.306","1532.4056","3060.7389","2399.5943"
"SEN","05/08/2021","3","1534.0964","0.0009","3.4976","719.6762","24992.0323","336.3052","418.8563","4216.8326","1533.1614","2927.4934","2259.7058"
"SEN","05/08/2021","4","1333.1976","0","3.507","711.5141","25035.779","339.3275","418.35","3679.9564","1533.1061","2703.3656","2183.6361"
"SEN","05/08/2021","5","1106.3734","0","3.5629","710.5872","25377.9127","337.3171","417.9589","3204.6812","1533.4027","2654.5722","2182.1239"
"SEN","05/08/2021","6","1287.7292","0","3.5317","709.9511","25259.0301","336.5451","418.3053","2851.9056","1531.359","2647.1426","2180.1732"
"SEN","05/08/2021","7","1453.7323","4.2722","3.5284","709.0519","24845.2816","338.0674","419.1312","3416.141","1528.0491","2655.1433","2204.2588"
"SEN","05/08/2021","8","1544.2773","96.108","3.5358","708.8271","25027.0662","338.0059","417.5297","3654.4177","1527.3073","2692.2564","2267.0461"
"SEN","05/08/2021","9","1111.9901","1150.6455","4.2944","770.8195","24913.0049","335.2789","413.8865","4017.3609","1525.7679","2710.9663","2299.9941"
"SEN","05/08/2021","10","1090.2956","2758.4888","4.3409","804.5739","24313.0611","332.2822","410.5827","4400.7691","1526.0369","2711.9373","2299.1217"
"SEN","05/08/2021","11","1557.2946","3570.05","4.1707","764.0116","23706.0433","337.2531","400.1378","4395.8054","1528.5756","2705.5028","2511.6325"
