"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: enero 2022"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/feb/2022 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/01/2022","1","2738.6989","0","26.1196","1595.1171","16945.5482","191.5852","518.4964","1182.6513","1523.5261","1093.6652","1240.2733"
"SEN","01/01/2022","2","2759.0325","0","25.9675","1621.2193","16661.685","185.0263","518.4631","752.277","1524.7135","1082.2087","1239.8496"
"SEN","01/01/2022","3","2777.4294","0","24.6478","1619.3577","15969.49","180.5909","516.4487","464.5037","1525.6209","1077.542","1233.5914"
"SEN","01/01/2022","4","2761.6685","0","25.0485","1620.7617","15085.3602","178.2192","517.5721","534.3336","1525.7304","1082.0342","1232.6398"
"SEN","01/01/2022","5","2800.7422","0","24.9591","1620.7773","14483.6101","174.6871","518.0338","473.3569","1526.0948","1079.2152","1234.3818"
"SEN","01/01/2022","6","2701.4148","0.0001","23.4104","1350.9456","13997.5016","166.8511","518.106","940.8396","1526.6358","1099.2906","1242.4427"
"SEN","01/01/2022","7","2638.7594","0.3597","20.0123","1253.9095","13307.5481","169.7987","517.957","1541.8031","1526.7635","1125.0678","1243.3843"
"SEN","01/01/2022","8","2423.4035","108.2539","9.3847","1258.8309","12454.6463","169.0814","517.8403","1865.2687","1527.6483","1120.9573","1280.7081"
"SEN","01/01/2022","9","1917.9002","1571.5982","8.0694","1269.2984","11775.3963","150.9384","517.9727","1650.1941","1527.834","1117.5257","1275.536"
"SEN","01/01/2022","10","1658.5066","3184.4934","6.1642","1291.8246","11905.611","140.8706","516.6961","739.2371","1528.532","1124.8086","1246.5867"
"SEN","01/01/2022","11","1519.3522","4180.4655","3.9983","1286.142","11810.655","137.8014","515.8348","662.7263","1528.0976","1119.0805","1224.3527"
"SEN","01/01/2022","12","1520.4143","4344.8492","3.877","1267.5982","12008.6366","138.5191","514.3482","981.3108","1527.438","1128.3452","1210.8344"
"SEN","01/01/2022","13","1562.974","4206.7761","3.8238","1260.9267","12340.2354","141.0138","513.4731","1107.9722","1526.9128","1128.8256","1209.6536"
"SEN","01/01/2022","14","1671.2149","3945.2911","3.8425","1283.6047","12502.2229","140.4636","513.3732","1516.9275","1526.0394","1131.8571","1206.0563"
"SEN","01/01/2022","15","1574.8889","3858.1376","3.8737","1536.6738","12551.7659","132.612","513.9284","1677.8047","1525.0448","1134.3561","1208.523"
"SEN","01/01/2022","16","1536.7801","3833.1785","3.9648","1534.0636","13307.193","137.4872","514.7175","1255.8875","1524.5028","1137.482","1213.5983"
"SEN","01/01/2022","17","1406.2209","3313.6114","3.9978","1573.6126","14243.6081","158.3113","516.6015","1393.2091","1524.5421","1139.0965","1224.2842"
"SEN","01/01/2022","18","1148.3225","1325.2982","3.9849","1607.3681","16716.2803","175.5949","517.2036","1645.0808","1526.0843","1174.0188","1329.4499"
"SEN","01/01/2022","19","1059.1976","45.9991","4.0352","1657.6945","18263.0051","175.89","517.2409","3417.3498","1528.2955","1492.943","1351.3411"
"SEN","01/01/2022","20","1304.8807","0.0031","4.0528","1612.0758","18584.3185","175.8064","517.4736","4224.3914","1529.8099","1631.9155","1377.5571"
"SEN","01/01/2022","21","1453.0664","0","4.9021","1597.5898","18610.076","174.8184","517.559","3990.6703","1531.1331","1614.395","1382.29"
"SEN","01/01/2022","22","1635.346","0","11.1508","1612.7167","18443.5308","177.4278","502.8865","3385.2445","1532.6622","1620.3004","1376.651"
"SEN","01/01/2022","23","1376.6442","0","26.9518","1587.0229","18478.0288","171.8647","461.0402","2643.9564","1534.4668","1614.6172","1384.024"
"SEN","01/01/2022","24","1298.8213","0","29.8035","1574.1414","18568.5914","156.6677","460.6717","1569.9175","1536.3701","1611.1921","1323.6675"
"SEN","02/01/2022","1","1331.811","0","28.0428","1582.6483","18309.9038","137.8155","464.3655","571.5632","1537.5442","1596.9766","1250.1661"
