"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: enero 2021"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/feb/2021 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","20/01/2021","5","3054.371","0.0001","19.4837","1168.1372","19366.6859","178.6871","510.8504","674.5137","785.2703","2087.5192","1606.1562"
"SEN","20/01/2021","6","3092.521","0.0001","20.4377","1167.0602","19550.6195","212.7103","510.4593","676.0684","785.4312","2085.7695","1607.073"
"SEN","20/01/2021","7","3183.8136","0.2943","19.7767","1154.5094","19916.1103","240.6318","510.0958","1539.1359","785.2163","2096.3125","1631.7117"
"SEN","20/01/2021","8","3236.9978","53.6524","21.0027","1068.7946","20435.2361","296.8105","503.5797","2309.0242","785.3992","2163.4062","1682.0863"
"SEN","20/01/2021","9","3220.5667","575.6713","22.6814","1035.075","20961.2163","298.4425","508.3376","2895.8231","785.1458","2191.6397","1675.7352"
"SEN","20/01/2021","10","3297.9785","1435.0284","24.6416","1113.3507","20848.6548","300.1819","503.9839","3077.6121","785.1316","2257.179","1682.0279"
"SEN","20/01/2021","11","3218.258","2374.1774","23.001","1162.3511","20379.2699","309.7208","503.1126","3222.6842","785.2007","2238.8459","1634.9956"
"SEN","20/01/2021","12","3233.2425","3029.8479","23.7631","1172.5787","20576.102","304.6127","504.857","3022.7737","784.7736","2105.1014","1640.4905"
"SEN","20/01/2021","13","3297.3018","2976.6754","17.1307","1176.4021","20725.5951","307.6555","504.2447","3614.1647","307.9303","1916.8071","1632.9798"
"SEN","20/01/2021","14","3261.2596","2429.1545","20.9854","1166.2531","21457.7246","315.7291","503.4595","3947.9838","0","2006.2494","1663.5495"
"SEN","20/01/2021","15","3079.7229","2245.9009","23.3873","1168.08","21562.2023","298.0487","503.2998","3731.8489","0","2023.074","1954.5642"
"SEN","20/01/2021","16","2993.4395","1710.5462","23.3137","1170.3829","21533.6082","300.9278","498.8103","4171.657","0","2096.4885","2081.7991"
"SEN","20/01/2021","17","2913.6859","1408.5524","19.3163","1168.9074","21542.8298","304.8335","502.6598","4118.909","0","2250.3283","2394.5727"
