"SEN","12/11/2019","22","2648.6702","0.012","2.9066","1419.468","20465.1928","385.4819","515.5933","3445.9747","1558.8095","5017.8895","1282.7859"
"SEN","12/11/2019","23","2468.1392","0.012","2.9065","1486.1682","20369.4792","385.4944","515.4208","2921.4201","1559.5356","4321.0554","1084.3212"
"SEN","12/11/2019","24","2445.7783","0.012","2.9066","1416.6016","20099.1297","376.5452","514.134","2390.7227","1559.1145","3911.5013","1069.7012"
"SEN","13/11/2019","1","2561.5363","0.012","2.908","1247.3275","19393.6827","376.3056","518.0096","1545.5226","1559.1055","3716.121","1057.9981"
"SEN","13/11/2019","2","2469.5615","0.012","2.9169","1226.1413","18593.8753","378.1833","518.8035","1220.143","1559.7918","3664.1285","1038.4242"
"SEN","13/11/2019","3","2511.298","0.012","2.9168","1237.62","18203.3652","374.4453","518.2055","1057.5122","1559.9482","3558.4382","1031.0161"
"SEN","13/11/2019","4","2341.8185","0.012","2.9169","1240.9037","18122.5795","378.5096","519.1068","869.6024","1559.6811","3549.0585","1039.9653"
"SEN","13/11/2019","5","2252.2677","0.012","2.9169","1232.2799","18303.4477","376.7879","519.1917","966.9974","1559.4202","3552.4725","1062.9345"
"SEN","13/11/2019","6","2181.4151","0.012","2.9169","1241.8546","19120.992","377.6616","519.5144","930.378","1560.504","3593.04","1104.2268"
"SEN","13/11/2019","7","2354.0254","4.5457","2.917","1247.3673","20278.7985","383.232","518.3645","1052.3613","1561.3266","3899.3053","1247.9479"
"SEN","13/11/2019","8","2370.3935","80.977","2.9169","1259.7231","20987.4065","379.1982","517.9912","1220.4112","1561.6261","4160.2394","1287.9631"
"SEN","13/11/2019","9","2368.5673","405.5039","2.9125","1372.5111","21149.619","379.9423","515.4444","1529.8501","1562.1854","4588.2913","1263.877"
"SEN","13/11/2019","10","2482.6503","995.7215","2.8866","1442.9477","21191.863","385.6044","514.4503","1468.3071","1562.1936","4763.4812","1286.8131"
"SEN","13/11/2019","11","2482.4487","1389.711","2.8867","1536.7521","21243.9819","384.5015","512.3684","1587.7575","1561.5477","4770.1243","1278.8086"
"SEN","13/11/2019","12","2461.1385","1600.9948","2.8867","1536.5122","21077.9243","379.1478","508.8466","1918.6238","1561.7261","4787.0605","1324.6881"
"SEN","13/11/2019","13","2508.1845","1694.5111","2.8866","1520.4869","20899.8302","383.9977","513.9028","2042.7324","1561.9029","4833.2901","1384.4038"
"SEN","13/11/2019","14","2686.4021","1665.4605","2.8866","1536.6618","20535.1348","384.6128","512.1897","1794.9945","1562.284","4910.2815","1396.3045"
"SEN","13/11/2019","15","2661.1474","1668.6264","2.8868","1366.9089","20730.8135","384.3194","512.8359","1838.7724","1562.6521","4845.725","1394.3735"
"SEN","13/11/2019","16","2682.8123","1469.3846","2.887","1320.7923","20767.6866","385.8801","514.9982","1948.9327","1562.7337","4892.6494","1365.9211"
"SEN","13/11/2019","17","2561.9447","1163.2629","2.7683","1384.8941","20901.4582","386.5652","515.9063","2197.219","1563.086","4968.8241","1374.695"
"SEN","13/11/2019","18","2524.7936","454.8742","2.1121","1617.7779","21086.8666","384.3536","516.6423","2739.4195","1562.515","5176.8699","1433.6597"
"SEN","13/11/2019","19","2551.9778","14.9128","2.2189","1612.0485","21341.541","388.5799","517.447","3529.2859","1562.9197","5207.8257","1456.0612"
"SEN","13/11/2019","20","2606.3694","0.0412","2.834","1601.8794","21425.8373","387.4578","444.544","3397.7823","1563.2412","5191.6702","1477.3235"
"SEN","13/11/2019","21","2517.0713","0.001","2.8866","1477.7669","21468.1038","389.2645","438.5738","3193.0955","1562.7393","4851.4277","1471.018"
"SEN","13/11/2019","22","2499.7908","0.001","2.8866","1253.2656","21259.7062","385.9983","441.7905","2709.5001","1563.314","4468.2108","1500.3485"
"SEN","13/11/2019","23","2396.8224","0.001","2.8867","1232.7639","20808.2266","374.4542","442.4553","2480.9497","1563.2684","3827.3251","1477.243"
"SEN","13/11/2019","24","2223.5105","0.001","2.8866","1231.278","20333.2588","370.7443","443.6186","2088.0158","1562.6046","3614.2163","1435.4713"
"SEN","14/11/2019","1","2338.1957","0.001","2.8865","1217.0612","19578.872","368.0665","479.1285","1197.6243","1562.015","3591.3119","1417.5654"
"SEN","14/11/2019","2","2535.8304","0","2.8866","1223.3259","18723.8684","374.7968","522.4252","900.9711","1452.1265","3515.5592","1391.5997"
"SEN","14/11/2019","3","2609.1301","0","2.8864","1199.8346","18149.2931","379.1661","522.8332","875.7806","1312.9131","3437.8178","1378.8409"
"SEN","14/11/2019","4","2655.139","0","2.8866","1181.5359","17622.8353","374.9769","523.4293","839.7935","1343.779","3405.3761","1379.5406"
"SEN","14/11/2019","5","2374.1245","0","2.8865","1201.6863","17821.7804","371.0074","524.3587","998.1329","1486.6198","3430.5737","1379.2264"
