"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: abril 2022"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/may/2022 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/04/2022","1","1559.8435","0.0143","21.6617","1661.2966","24801.5607","149.5064","548.1636","3405.9502","748.4236","2189.8442","1691.1875"
"SEN","01/04/2022","2","1442.0213","0","26.4276","1683.0141","23805.3213","150.1807","548.8748","2934.4404","748.9112","2298.0642","1697.9561"
"SEN","01/04/2022","3","1265.9206","0","20.7909","1701.6763","23482.5415","150.0456","549.2634","2142.3196","748.6561","2423.246","1685.0754"
"SEN","01/04/2022","4","1197.1212","0","27.0895","1698.0511","23332.7932","148.981","550.1121","1922.069","748.5673","2429.2458","1652.5262"
"SEN","01/04/2022","5","1264.2703","0.0026","25.0623","1692.8674","23589.2692","149.2313","550.4662","1836.9213","748.8394","2522.5252","1412.3519"
"SEN","01/04/2022","6","1384.0472","0.089","26.0812","1690.1869","23784.3772","150.1287","550.8907","1936.6549","748.7695","2694.4466","1294.7588"
"SEN","01/04/2022","7","1421.5901","42.8253","23.5901","1694.0697","23579.4401","151.4143","550.9076","2806.9852","748.8364","2396.8934","1313.5275"
"SEN","01/04/2022","8","1268.4284","1694.2484","23.6868","1673.9703","22896.5253","152.2777","550.0618","2825.2643","748.1486","2345.4699","1343.1574"
"SEN","01/04/2022","9","1161.192","4697.8704","22.8534","1654.2292","22198.3826","148.6915","545.3891","2231.2005","748.3847","2334.0778","1369.6921"
"SEN","01/04/2022","10","1202.891","5648.992","21.5088","1671.8005","22459.3081","148.582","542.1627","2121.8208","748.4499","2302.4616","1360.8981"
"SEN","01/04/2022","11","1152.9229","5857.6316","26.0149","1804.3917","22753.6009","145.8881","544.1855","1815.3985","747.9877","2573.9305","1363.5591"
"SEN","01/04/2022","12","1410.7398","5973.5399","16.6496","1886.7175","22279.6222","145.4053","542.3693","2004.6761","747.7","2856.6798","1357.7267"
"SEN","01/04/2022","13","1682.8001","5946.2082","26.596","1687.9995","22403.1546","144.6867","541.4938","2469.6743","747.6125","2762.8165","1381.8986"
"SEN","01/04/2022","14","1680.2651","5889.3261","25.8905","1695.0103","22585.6354","143.2736","540.9147","2635.7886","746.9915","2733.2444","1379.9169"
"SEN","01/04/2022","15","1628.8384","5719.9406","26.8611","1718.7369","22758.6062","146.446","542.1437","2941.7332","746.9946","2736.1825","1365.077"
"SEN","01/04/2022","16","1703.6133","5509.7413","28.3829","1730.9186","23110.6454","144.4648","539.9784","3083.9738","746.6308","2774.9457","1375.6967"
"SEN","01/04/2022","17","1827.7038","5073.0853","22.8854","1871.3006","23089.2976","147.643","541.2774","3004.7525","746.8047","2990.9223","1472.0265"
"SEN","01/04/2022","18","1810.6589","4277.2645","25.6127","1877.8335","23452.1364","149.0877","541.5568","2915.6476","746.6192","3296.7186","1522.6773"
"SEN","01/04/2022","19","1820.3562","1429.6621","24.7063","1870.1266","24130.5994","149.0137","542.9054","4300.2486","746.2337","3501.2333","1680.8091"
"SEN","01/04/2022","20","1700.2724","74.9393","24.9761","1851.6201","24741.0446","151.0962","544.144","6300.7604","746.5179","3574.4467","1717.4135"
"SEN","01/04/2022","21","1617.341","0","28.501","1837.3443","24829.5709","163.7667","545.9914","6565.4748","746.4898","3594.446","1771.1502"
"SEN","01/04/2022","22","1578.8588","0","26.8912","1838.8016","24660.4122","247.6011","547.4436","6131.7086","746.7398","3378.396","1637.5879"
"SEN","01/04/2022","23","1577.7439","0","25.6402","1805.608","24635.6625","247.4479","548.0016","5385.2314","746.9398","3068.1912","1638.7546"
"SEN","01/04/2022","24","1457.2338","0","27.8311","1671.1732","23748.3552","247.7503","548.6701","5158.4989","746.9141","3052.9889","1621.0976"
"SEN","02/04/2022","1","1265.8868","0","28.4326","1694.2371","23325.6323","245.8977","547.8111","4102.9935","747.186","2955.4649","1584.8727"
"SEN","02/04/2022","2","1081.6282","0","28.7411","1724.3057","23161.0395","245.3649","548.6654","3005.9871","747.7668","2987.8677","1679.1975"
"SEN","02/04/2022","3","839.6336","0","20.6139","1724.3298","23083.9948","244.7396","549.9306","2189.9934","748.0774","3079.5639","1700.7973"
"SEN","02/04/2022","4","758.8747","0","19.5881","1682.1212","23170.8869","245.6455","550.0012","1803.7655","748.4464","3001.2491","1631.4948"
"SEN","02/04/2022","5","688.5446","0","16.4678","1718.9843","23466.4015","244.3469","550.3798","1477.4319","748.1132","2917.8116","1591.0401"
"SEN","02/04/2022","6","636.1104","0.0466","21.2364","1738.6387","23431.6463","245.4123","550.5637","1401.8454","748.0859","3066.27","1642.4743"
"SEN","02/04/2022","7","553.3482","38.1425","25.2555","1754.5983","22924.8707","246.3996","550.6049","1859.7372","747.7115","3202.6154","1648.5474"
"SEN","02/04/2022","8","484.1988","1586.1959","25.6505","1663.9473","22526.3046","244.1532","548.5795","1837.827","748.2097","2976.9867","1559.4085"
"SEN","02/04/2022","9","428.8724","4430.563","25.3884","1673.9952","21790.1785","206.5058","547.2209","1728.8052","747.998","2881.2733","1412.4096"
"SEN","02/04/2022","10","393.6372","5177.2386","28.0388","1818.2101","21746.1185","153.3963","543.3527","1654.6849","747.4811","3144.1942","1429.0499"
"SEN","02/04/2022","11","404.0277","5268.5987","27.1536","1860.3352","22004.6482","161.3009","542.7532","1811.28","747.2147","3157.3829","1481.9359"
"SEN","02/04/2022","12","551.8603","5351.0958","26.8903","1849.7195","21766.887","240.6264","541.9638","2175.3005","746.5387","3154.2586","1515.6835"
"SEN","02/04/2022","13","849.3607","5345.162","28.2603","1854.3847","22056.6735","237.0463","540.5293","2338.9062","746.0485","3213.7395","1515.1255"
"SEN","02/04/2022","14","1088.5048","5296.783","29.5008","1870.6006","21717.3693","235.0831","540.3815","2552.3812","745.5799","3272.822","1450.4202"
"SEN","02/04/2022","15","1391.5154","5238.5584","25.3413","1765.2479","21726.7806","237.0829","540.6843","2340.3417","744.8912","3105.3751","1362.777"
"SEN","02/04/2022","16","1443.9261","4915.3524","26.7624","1706.1627","22185.653","145.4297","539.647","2289.8507","744.7655","3075.7828","1359.6658"
"SEN","02/04/2022","17","1476.4911","4617.9878","26.0413","1705.0981","22204.1833","151.8779","540.2946","2672.134","744.4523","3131.2713","1365.5166"
