"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: octubre 2021"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/nov/2021 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/10/2021","1","1415.8935","0","1.6211","523.2608","23510.3091","280.1138","460.6393","6318.2926","1529.7189","2189.1195","1851.9756"
"SEN","01/10/2021","2","1422.4346","0","1.622","493.4638","23452.4929","272.5912","461.5159","5511.3381","1532.698","2061.9953","1783.437"
"SEN","01/10/2021","3","1339.7158","0","1.6224","491.8805","23237.2474","271.8125","461.4982","5343.4272","1533.1149","1979.9624","1498.7633"
"SEN","01/10/2021","4","1120.7106","0","1.6225","494.3321","22588.2929","272.1307","462.1589","5443.0231","1533.3521","1956.5726","1481.2338"
"SEN","01/10/2021","5","994.549","0","1.4381","489.024","22271.6069","272.5185","462.6188","5376.3296","1533.6996","1981.3648","1415.8914"
"SEN","01/10/2021","6","991.5708","0","1.5736","497.6852","22218.3844","271.4366","461.718","5380.2491","1533.3473","1967.106","1391.4769"
"SEN","01/10/2021","7","1003.9385","0.3316","1.5734","496.63","22372.0519","272.4495","462.693","5738.6693","1532.8332","1936.8758","1377.1732"
"SEN","01/10/2021","8","906.9748","37.4373","1.5743","509.7705","22535.7303","271.5727","462.4718","6335.0971","1532.4147","1949.2532","1408.2321"
"SEN","01/10/2021","9","884.6245","890.8936","2.0679","511.3683","22080.6836","267.6058","462.1545","7012.503","1530.9524","1959.8291","1439.0719"
"SEN","01/10/2021","10","801.2813","3042.0276","2.2125","549.166","20902.5438","267.9037","460.1014","7195.625","1528.741","1978.0495","1460.2255"
"SEN","01/10/2021","11","857.1119","4464.9341","2.2162","558.8334","19951.0195","268.185","459.0308","7294.8294","1527.2763","2053.4849","1573.1936"
"SEN","01/10/2021","12","797.1749","5273.0132","2.2131","567.2901","19929.7405","265.5479","458.7531","7075.013","1525.4602","2101.9336","1648.3177"
"SEN","01/10/2021","13","782.7516","5660.7585","2.2103","562.3864","19880.2724","266.8797","457.1138","7072.905","1524.2006","2176.7958","1692.5419"
"SEN","01/10/2021","14","851.7459","5510.5898","2.2092","546.7817","20091.9066","266.2501","455.5521","7493.9754","1520.2006","2150.3278","1723.7411"
"SEN","01/10/2021","15","832.1728","5186.8468","2.1926","547.8996","21399.1743","268.0265","456.3447","7368.9971","1518.328","2205.2937","1727.6663"
"SEN","01/10/2021","16","1192.9617","4825.915","2.2067","551.4275","22046.3136","267.5306","455.3482","7286.6288","1516.8918","2241.8261","1738.0227"
