"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: octubre 2019"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/nov/2019 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/10/2019","1","1597.3661","0.013","4.0755","1926.4997","22350.1867","386.9935","434.0642","1987.9591","1501.759","3797.4511","2060.1337"
"SEN","01/10/2019","2","1765.784","0.013","4.0711","1731.6396","21598.6923","392.4398","434.816","1611.7873","1516.331","3643.0484","1886.2219"
"SEN","01/10/2019","3","1802.087","0","4.0738","1884.7242","20992.9326","390.1613","459.8841","1428.6484","1522.6016","3361.8122","1728.8118"
"SEN","01/10/2019","4","1721.1077","0","4.0762","1807.9557","20513.3185","395.9127","464.8364","1470.6221","1524.3019","3321.8533","1711.0372"
"SEN","01/10/2019","5","1378.3773","0","4.0717","1718.4077","20825.9122","390.9411","465.4951","1414.1501","1524.1717","3408.7735","1598.9155"
"SEN","01/10/2019","6","1289.2164","0","4.0798","1579.0633","21159.4389","398.3641","463.4033","1390.6691","1523.8761","3465.876","1576.9064"
"SEN","01/10/2019","7","1173.0504","0.1809","4.0713","1784.2485","21912.3988","403.2534","458.5175","1492.1065","1523.4194","3612.7626","1574.0326"
"SEN","01/10/2019","8","1170.2627","29.8319","3.4405","2129.0831","22111.9561","402.3794","453.2387","1644.2154","1521.933","4009.8608","1608.4796"
"SEN","01/10/2019","9","1515.0477","639.9539","2.843","2238.3501","22034.1649","401.8321","453.6178","1299.5297","1518.9096","4198.3864","1655.802"
"SEN","01/10/2019","10","1868.9839","1696.4754","2.7537","2127.8795","21757.6489","396.3667","446.342","1583.8229","1522.3681","4074.88","1719.765"
"SEN","01/10/2019","11","2075.3586","2360.0821","1.8651","2072.9848","21725.0678","384.7725","457.7368","1353.5115","1520.1529","4081.2418","1740.7296"
"SEN","01/10/2019","12","2294.3383","2660.9184","1.8621","1901.1681","21694.8878","372.1804","484.4668","1849.442","1519.2214","4124.1486","1767.7893"
"SEN","01/10/2019","13","2193.19","2763.9555","2.6294","1940.3865","21832.1378","387.1379","485.5498","2309.5898","1517.2482","3944.3248","1711.9101"
