"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: junio 2019"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/jul/2019 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/06/2019","1","1582.5937","0.26","12.6517","2629.691","21645.3216","383.3157","564.1341","3988.7518","772.4008","5937.3461","1950.3164"
"SEN","01/06/2019","2","1616.9993","0.26","15.7166","2644.9901","21440.7115","385.1243","564.1959","2817.4199","772.7434","5854.3181","1930.7051"
"SEN","01/06/2019","3","1488.6002","0.26","16.5601","2698.1632","21183.1087","384.573","567.6867","1802.0136","772.746","5919.1034","1934.068"
"SEN","01/06/2019","4","1143.0054","0.26","10.2232","2661.8805","20828.4429","386.4655","570.6194","1608.9938","772.7437","5852.4108","1923.6989"
"SEN","01/06/2019","5","993.3864","0","14.9008","2656.8485","20719.6228","382.0907","572.0837","1319.7919","772.6503","5892.1347","1913.7913"
"SEN","01/06/2019","6","1045.6169","0.1417","15.7708","2712.3781","20850.5596","383.7964","572.944","1105.5477","772.8047","5887.5301","1831.0466"
"SEN","01/06/2019","7","758.6388","18.4392","15.7441","2692.4694","20704.9469","384.6338","573.4129","1337.1876","772.9859","6004.1049","1830.9025"
"SEN","01/06/2019","8","600.5754","184.4133","16.4004","2627.3132","20681.7203","387.6065","570.4484","1511.5837","772.8401","6020.1192","1830.0343"
"SEN","01/06/2019","9","499.981","1133.7092","17.2115","2615.0494","20352.3528","385.8596","568.2483","2452.1485","772.9734","5996.8549","1834.9705"
"SEN","01/06/2019","10","383.1605","2020.7069","15.9188","2670.1218","20286.7503","384.8732","567.0943","2926.3003","772.6104","5937.2928","1862.4328"
"SEN","01/06/2019","11","443.1891","2549.9728","15.7236","2610.1601","20578.6826","377.4826","568.622","2972.5553","773.0053","5930.2604","1901.4539"
"SEN","01/06/2019","12","513.4733","2636.9215","16.5154","2680.0319","20749.8775","378.0866","569.2806","3159.7371","772.0665","5961.5285","1902.8887"
"SEN","01/06/2019","13","649.4502","2879.5036","15.6829","2666.3297","20651.0277","376.7084","568.7994","3267.2588","772.6","5956.674","1878.1554"
"SEN","01/06/2019","14","846.589","2979.3495","17.3728","2682.6009","20602.6855","380.7985","569.1935","3281.4516","772.2828","5973.2959","1863.6654"
"SEN","01/06/2019","15","1176.1046","3045.9329","16.4556","2583.2061","20569.9373","381.4285","568.3264","2940.4792","771.9356","5965.6194","1855.2111"
"SEN","01/06/2019","16","1151.0849","2943.8536","14.9131","2524.4058","20748.2066","379.3516","568.0484","2752.1708","770.8943","6011.4534","1866.778"
"SEN","01/06/2019","17","1304.0966","2576.5752","15.7926","2513.1613","20713.431","382.1589","565.8506","2880.6048","770.5905","6040.2211","1875.2565"
"SEN","01/06/2019","18","1633.6482","2361.3966","19.548","2515.5824","20573.4429","379.407","563.9765","2456.6605","770.387","6101.8845","1905.1732"
"SEN","01/06/2019","19","1897.4234","1930.0281","16.6821","2518.3638","20707.7513","382.6069","566.0605","2696.2978","770.4005","5377.7007","1923.3744"
"SEN","01/06/2019","20","2096.1711","1043.3796","16.9715","2575.6831","20856.0162","379.1422","590.4971","3448.7699","770.7196","5194.0347","1955.4445"
"SEN","01/06/2019","21","2115.2085","226.7637","16.4864","2613.7165","21061.7598","379.1274","598.6926","4854.2976","771.2568","5886.5571","1993.1861"
"SEN","01/06/2019","22","1899.1116","3.8688","17.5928","2611.7358","21252.9949","387.303","601.887","4931.3442","771.7207","6420.6631","1997.3853"
"SEN","01/06/2019","23","1570.0319","0.1397","17.1781","2670.1097","21306.9219","388.8705","605.2746","4349.627","771.9616","6428.0843","2002.6681"
"SEN","01/06/2019","24","1479.6496","0.1397","15.9173","2668.271","21357.8483","388.0416","603.8423","2679.5308","771.9911","6442.3435","2007.1061"
"SEN","02/06/2019","1","1464.1983","0","14.3444","2629.5187","21217.3109","372.547","604.3296","1717.598","772.503","6034.1958","1997.3445"
"SEN","02/06/2019","2","1268.1345","0","16.1986","2564.1894","20237.0345","374.0646","607.4619","2551.3895","773.0249","4970.533","1989.5178"
"SEN","02/06/2019","3","1028.4666","0","19.3754","2625.0137","19670.4956","384.2394","610.7003","2431.5236","772.561","4825.0227","1988.2252"
"SEN","02/06/2019","4","843.8463","0","16.6868","2563.9392","19369.1769","378.8707","611.1449","2220.469","772.8514","4801.9772","2036.6594"
"SEN","02/06/2019","5","771.1999","0","17.0072","2606.6265","19370.4361","381.7664","610.8732","1765.4465","772.9056","4777.1589","2018.6311"
"SEN","02/06/2019","6","610.6251","0.1461","18.234","2635.8877","19462.4439","381.2446","612.0757","1755.1655","772.9507","4726.8718","1860.1837"
