"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: diciembre 2022"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/ene/2023 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/12/2022","1","4240.4495","0.0002","3.0913","718.3404","20398.2608","125.9461","490.9322","2660.9492","1555.5753","2086.1157","1520.327"
"SEN","01/12/2022","2","3975.7776","0.0002","3.0927","722.0344","19625.6534","125.3557","491.33","2548.8327","1555.2356","2021.9619","1499.6145"
"SEN","01/12/2022","3","4136.9325","0.0002","3.0949","715.9655","18831.4337","125.3913","491.462","2076.1861","1555.4002","2028.14","1426.2627"
"SEN","01/12/2022","4","4378.8507","0.0002","3.0941","714.3077","18584.8065","127.1009","491.8413","1935.8762","1555.6473","2068.6228","1351.4103"
"SEN","01/12/2022","5","4386.8261","0.0002","3.0919","714.026","18515.1527","127.9387","491.9273","2113.9794","1555.8781","2056.168","1434.0234"
"SEN","01/12/2022","6","4177.0518","0.0002","3.0874","713.5444","19086.8855","128.6551","492.2057","2366.7392","1556.0804","2038.8198","1445.2829"
"SEN","01/12/2022","7","4004.3872","9.1697","3.0826","712.6221","19993.8405","130.8883","492.0583","3091.7943","1556.2876","2042.8203","1529.4549"
"SEN","01/12/2022","8","3741.4053","409.7567","3.092","692.6508","20943.0877","131.7532","490.9877","3434.1607","1557.1162","2037.3427","1531.9073"
"SEN","01/12/2022","9","3697.6236","2433.7515","3.082","709.3446","21254.1365","129.2112","489.6977","2226.4271","1557.2952","2036.159","1517.2024"
"SEN","01/12/2022","10","3785.0031","4138.4048","3.0665","705.9833","20286.0161","126.6436","485.7672","2101.374","1556.8082","2037.9821","1498.0496"
"SEN","01/12/2022","11","3564.6488","4534.0867","3.0706","720.2398","20178.4613","128.3743","484.3702","2256.2012","1556.1648","2096.3396","1550.7534"
"SEN","01/12/2022","12","3487.3499","4601.3065","3.0634","724.0859","20156.4685","130.6957","484.7953","2431.9972","1555.6424","2219.7686","1606.3525"
"SEN","01/12/2022","13","3296.5518","4373.7907","3.0788","722.6745","20463.8368","138.1215","487.6003","2775.0549","1555.1388","2155.4344","1612.1124"
"SEN","01/12/2022","14","3148.0786","4473.3782","3.0694","722.7545","20998.55","134.4836","486.6341","2714.1145","1555.5862","2065.1041","1582.5788"
"SEN","01/12/2022","15","3151.0864","4262.7471","3.0773","723.4523","21300.9428","140.5078","485.2189","2820.4622","1555.4113","2149.7968","1479.6663"
"SEN","01/12/2022","16","3191.5356","4095.1293","3.0824","704.9518","21461.2182","143.2244","482.9667","3278.3968","1555.8271","2193.0477","1459.0752"
"SEN","01/12/2022","17","3112.4706","3518.5969","3.0799","711.6157","21866.0606","149.7689","483.78","3869.6483","1556.1323","2187.9567","1458.7938"
"SEN","01/12/2022","18","3211.6991","976.5691","3.0717","709.2125","23183.9618","149.0854","484.7942","5306.4441","1556.8274","2200.0744","1476.5753"
"SEN","01/12/2022","19","3257.807","13.6328","3.0747","714.2307","23873.1731","150.8994","485.3629","6581.4275","1557.5197","2216.4378","1503.7399"
"SEN","01/12/2022","20","3236.2465","0.0606","3.0779","716.2526","23957.6928","151.0493","485.9677","6289.053","1558.1986","2240.4654","1532.553"
