"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: junio 2021"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/jul/2021 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/06/2021","1","2394.6716","0","2.6924","1201.3109","24467.5768","197.8539","487.1283","5905.749","1525.4359","3503.6156","2257.2922"
"SEN","01/06/2021","2","2327.4549","0","2.7019","1207.7508","24369.4865","196.6845","483.7466","4548.1968","1521.6774","3506.5733","2088.0321"
"SEN","01/06/2021","3","2459.0647","0","2.713","1204.252","23881.5824","194.6872","491.13","3519.2328","1523.7885","3541.2175","1999.1783"
"SEN","01/06/2021","4","2189.7964","0","2.6612","1202.915","23613.7294","196.9018","501.3641","3288.7627","1525.9114","3550.4152","1993.9619"
"SEN","01/06/2021","5","2299.2797","0","2.6693","1199.5511","23443.2658","197.879","502.7879","2748.8165","1528.33","3581.7582","1972.7966"
"SEN","01/06/2021","6","2437.6684","0.1231","2.6658","1197.7998","23498.6466","199.4339","503.825","2090.7644","1530.5572","3621.5977","2002.1898"
"SEN","01/06/2021","7","1951.3891","15.9671","2.6893","1199.7637","23637.8799","198.3186","508.1978","2582.0166","1531.1848","3612.5094","2027.4958"
"SEN","01/06/2021","8","1462.54","335.7542","2.5127","1200.7754","23550.3454","197.082","508.974","3273.3503","1534.7793","3617.1547","2064.937"
"SEN","01/06/2021","9","1386.4519","2391.7598","2.6338","1201.0413","22619.3475","196.1792","496.9461","3708.8935","1535.2359","3571.4537","2069.2475"
"SEN","01/06/2021","10","1846.0351","4455.4029","2.6695","1198.23","21059.5439","177.0854","483.1265","3748.7539","1535.0514","3672.4976","2209.6436"
"SEN","01/06/2021","11","1802.4559","5706.6497","2.6725","1202.2297","20713.7583","170.0492","492.8117","3610.9517","1533.9598","3741.936","2318.8894"
"SEN","01/06/2021","12","1808.3402","5976.3012","2.6314","1202.9548","21126.4467","172.8165","493.4474","3482.0171","1534.6318","3741.8023","2333.589"
"SEN","01/06/2021","13","1397.7948","5952.8294","2.5641","1201.8399","22501.6104","169.4024","489.0938","3314.2886","1534.3061","3691.3771","2407.7519"
"SEN","01/06/2021","14","1316.1055","5745.781","2.5394","1221.8959","23140.2559","169.5194","494.2436","3352.0967","1532.1006","3712.7526","2396.1089"
"SEN","01/06/2021","15","1769.5478","5223.6047","2.6142","1490.73","23474.4865","167.814","495.2233","3223.595","1528.0498","3751.6475","2383.0071"
"SEN","01/06/2021","16","2160.6993","4927.243","2.582","1510.6007","23890.8556","167.8914","494.0577","3285.1048","1523.4417","3783.0799","2423.9153"
