"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: agosto 2019"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/sep/2019 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/08/2019","1","3448.1053","0.0001","2.5143","3124.6283","21017.3178","357.0543","585.6307","3432.3467","1250.0009","5724.0285","2498.0675"
"SEN","01/08/2019","2","3402.7834","0","2.5147","3124.0247","20777.9354","357.0745","582.2444","1910.4378","1250.3632","5624.5791","2449.0862"
"SEN","01/08/2019","3","3098.2126","0","2.5153","3128.8431","20901.7727","356.2661","582.3478","1214.1396","1251.4036","5471.253","2365.1445"
"SEN","01/08/2019","4","3162.6377","0","2.53","3132.138","20763.1859","357.2821","578.4592","1056.8448","1251.7031","4956.8696","2320.7799"
"SEN","01/08/2019","5","3268.8949","0","2.53","3125.4177","20630.9031","357.3969","580.2595","731.7518","1252.1449","4773.3542","2279.6374"
"SEN","01/08/2019","6","2840.3806","0","2.5236","3118.5692","20801.9188","331.3996","580.5588","1038.5951","1252.8048","4658.2788","2244.317"
"SEN","01/08/2019","7","2377.2462","5.5611","2.5204","2996.7676","20714.7666","361.5238","584.5663","1786.7125","1254.0792","4895.9272","2262.2936"
"SEN","01/08/2019","8","2042.7649","99.8214","2.5205","3154.99","20052.5547","359.8411","576.0751","2500.594","1254.5038","5272.5962","2316.5394"
"SEN","01/08/2019","9","1802.1295","1091.3924","2.54","3169.3372","20291.5439","358.7756","561.8204","2177.7469","1254.2991","5899.4765","2358.0453"
"SEN","01/08/2019","10","2003.5434","2384.076","2.5397","3204.2069","20259.6098","357.9984","565.5746","2273.3921","1252.55","5872.1754","2345.0741"
"SEN","01/08/2019","11","2088.2371","2898.5889","2.5277","3333.3899","20175.7107","356.8194","567.9369","2697.6784","1252.7033","5728.7014","2409.7202"
"SEN","01/08/2019","12","2229.1725","3070.3595","2.5031","3415.1794","20331.2526","345.1702","567.55","3216.7701","1253.3558","5914.7698","2432.813"
"SEN","01/08/2019","13","2270.9909","3095.8097","2.5031","3419.6001","20205.2346","349.2577","566.4236","3879.0889","1253.0657","5948.0101","2517.4045"
"SEN","01/08/2019","14","2375.3134","3118.1518","2.5026","3471.0282","20197.5745","352.505","565.4485","4264.5073","1251.6857","5886.9878","2670.5569"
"SEN","01/08/2019","15","2564.0752","3033.1735","2.5116","3473.9733","20226.9886","355.6612","566.0026","4189.3513","1250.2694","6085.8298","2669.5459"
"SEN","01/08/2019","16","2511.06","2827.2075","2.6215","3508.1659","20289.2233","362.8217","564.4885","4935.2325","1249.8172","6122.9363","2734.4812"
"SEN","01/08/2019","17","2540.8497","2546.3881","3.6065","3527.3173","20362.2595","376.7431","566.4031","5447.467","1239.3052","5970.7088","2736.9711"
"SEN","01/08/2019","18","2527.3882","2343.1866","3.8483","3513.1902","20419.482","378.9978","566.1603","5172.7985","1214.1338","5946.9668","2683.9646"
"SEN","01/08/2019","19","2818.1493","1860.5208","3.2325","3480.1941","20464.0761","380.8584","549.1306","3895.5064","1211.6739","5990.1728","2671.8827"
"SEN","01/08/2019","20","3183.0679","1050.2805","2.5159","3441.6439","20634.7789","379.4607","540.3545","2976.1872","1213.7012","5987.5526","2594.5076"
"SEN","01/08/2019","21","3283.3838","165.3864","2.5138","3352.7076","21090.1684","383.3923","562.8904","4555.8824","1243.089","6046.5734","2698.8203"
"SEN","01/08/2019","22","2857.0066","3.603","2.5227","3406.803","20916.512","386.7767","563.6408","6463.1163","1244.6742","6058.1085","2735.395"
"SEN","01/08/2019","23","2673.9302","0.0001","2.5215","3424.0352","21200.2012","385.2548","565.2603","6288.8876","1245.6456","6090.5184","2776.6042"
"SEN","01/08/2019","24","2689.9694","0.0001","2.5218","3394.9557","21413.1583","385.1795","565.5834","5450.6933","1246.7107","6072.9317","2693.0058"
"SEN","02/08/2019","1","2715.2483","0.3441","2.5229","3182.4585","20927.1123","373.183","579.2641","3811.2431","1247.8428","6033.1503","2653.5666"
"SEN","02/08/2019","2","2565.7451","0.344","2.5252","3043.9223","20906.8355","343.5246","586.5485","2729.9729","1248.9893","6039.9209","2656.7632"
"SEN","02/08/2019","3","2609.56","0.344","2.5311","3061.3194","20868.2619","342.2937","575.038","1820.1861","1250.057","5991.8859","2445.636"
"SEN","02/08/2019","4","2337.1257","0.26","2.5279","3048.8987","20781.6851","336.3213","527.4053","1179.1669","1251.1252","6024.8894","2388.5011"
"SEN","02/08/2019","5","2140.7925","0","2.5284","3051.6938","20623.9323","335.033","528.831","976.9857","1251.3047","6028.8835","2389.8463"
"SEN","02/08/2019","6","1978.5436","0","2.5272","3092.0443","20684.5377","338.5819","532.3644","951.8459","1251.082","5940.7455","2371.5994"
"SEN","02/08/2019","7","1682.7102","5.165","1.4178","3075.7969","20934.5011","339.7942","533.7066","1212.4603","1251.1046","5990.7824","2369.2742"
"SEN","02/08/2019","8","1421.856","94.4792","1.3759","3112.3699","21019.2","338.0194","535.7611","1816.2492","1251.4001","5963.0658","2405.455"
"SEN","02/08/2019","9","1491.3803","1109.0817","1.7772","3285.8505","20972.6976","336.2992","534.774","1769.1177","1251.6852","5976.5935","2413.6592"
"SEN","02/08/2019","10","1680.8718","2243.1613","1.8286","3366.3439","20946.0933","335.7625","535.977","1813.0315","1250.7211","5978.3283","2494.2722"
"SEN","02/08/2019","11","1727.8632","2699.1321","1.7465","3292.669","21056.5322","335.7019","536.7158","2455.8618","1248.732","5914.4939","2539.4059"
"SEN","02/08/2019","12","2008.0526","2980.4285","2.1434","3325.3172","21039.013","334.3566","543.1533","2894.1794","1247.6761","5889.7744","2608.7005"
"SEN","02/08/2019","13","2084.1114","3065.0028","2.5095","3393.8328","21269.5542","334.395","535.961","3468.3062","1246.2978","5903.636","2642.0406"
"SEN","02/08/2019","14","1936.7983","2996.4963","2.9456","3413.3114","21339.3714","333.0894","532.2776","3963.442","1244.904","5971.5568","2655.1647"
"SEN","02/08/2019","15","1964.4604","2922.6644","3.8416","3316.0813","21428.7285","343.8701","536.3633","4426.3647","1243.3101","5986.6871","2666.3061"
"SEN","02/08/2019","16","1825.2326","2769.9185","3.8726","3255.7284","21500.1636","371.9076","537.9772","5041.1101","1241.9225","6021.0489","2628.7849"
"SEN","02/08/2019","17","1944.1082","2611.8723","3.847","3269.2874","21286.1209","370.5258","574.7953","5513.9622","1240.3663","6011.2729","2608.071"
"SEN","02/08/2019","18","2083.82","2264.1003","3.8543","3335.2047","20907.8566","371.3649","581.1852","5467.1912","1239.2012","6002.557","2591.775"
"SEN","02/08/2019","19","2225.7949","2014.2748","3.839","3421.9158","20784.5365","374.7343","582.9422","4306.8794","1238.4627","5971.8197","2589.258"
"SEN","02/08/2019","20","2213.8356","1077.1556","3.8352","3575.1921","20874.1076","375.4899","582.7431","3516.2113","1237.6912","6005.2953","2585.3362"
"SEN","02/08/2019","21","2229.5462","159.6523","3.8142","3394.4855","21172.8062","376.2512","580.4785","5156.8923","1237.1675","6063.3459","2648.3717"
"SEN","02/08/2019","22","2240.1706","3.0176","3.7435","3319.7603","21122.1075","377.8987","594.8526","6387.2364","1236.4603","6094.8913","2666.4989"
"SEN","02/08/2019","23","2008.4617","0.286","3.7357","3324.0155","20855.029","378.2274","610.3395","6724.8471","1235.3269","6129.077","2630.8784"
"SEN","02/08/2019","24","1978.4398","0.286","3.7443","3288.3138","20825.6955","380.0422","610.7979","6129.8852","1234.6815","6061.0122","2560.8561"
"SEN","03/08/2019","1","2036.3542","0.286","3.7585","3282.5281","20740.4908","377.1733","609.3191","4734.6318","1234.3319","6033.8642","2424.1128"
"SEN","03/08/2019","2","2237.8206","0.286","3.7589","3272.9937","20510.9545","376.4161","613.7475","3514.1878","1232.1502","6002.3174","2356.6486"
"SEN","03/08/2019","3","1953.8652","0.286","3.7589","3280.0971","20503.9994","377.4689","618.0257","2945.3589","1226.8733","5815.8265","2334.7224"
"SEN","03/08/2019","4","1640.7576","0.193","3.7539","3280.5918","20504.661","378.3787","615.6544","2403.963","1228.6857","5721.8046","2290.5594"
"SEN","03/08/2019","5","1366.1162","0","3.7593","3297.1718","20627.8547","378.6963","613.5701","1994.2418","1237.1972","5736.2301","2273.6275"
"SEN","03/08/2019","6","1324.3043","0","3.7589","3280.8938","20431.0177","379.1505","612.9409","1887.864","1245.5974","5634.4796","2257.9645"
"SEN","03/08/2019","7","1199.9414","3.0656","3.7623","3292.0168","20450.4122","379.8138","616.4834","1756.0979","1246.3435","5690.3429","2228.1448"
"SEN","03/08/2019","8","1114.8469","87.4614","3.7386","3318.1674","20568.1933","382.5028","613.6077","1710.2383","1245.3581","5627.6939","2216.6955"
"SEN","03/08/2019","9","903.1057","876.0918","3.7462","3357.8046","20752.9625","380.5558","607.9818","1810.4847","1244.742","5637.7963","2255.1228"
"SEN","03/08/2019","10","937.5945","2049.3637","3.7473","3680.4818","20837.322","379.3736","604.388","1528.6466","1244.7299","5551.0955","2311.3327"
"SEN","03/08/2019","11","803.519","2724.5586","3.6586","3819.1822","20822.4412","377.1213","605.9385","2051.6851","1245.0732","5454.1177","2370.8105"
"SEN","03/08/2019","12","729.0076","2794.313","3.2303","3808.1308","20670.5895","373.8421","586.2421","3046.7227","1245.563","5406.7681","2375.9339"
"SEN","03/08/2019","13","835.7902","2846.736","3.5418","3800.3727","20423.5614","355.7622","583.9408","3961.4832","1246.2447","5442.2511","2404.6188"
"SEN","03/08/2019","14","933.2902","2864.322","3.5464","3876.8918","20303.9112","354.2555","579.2049","4300.6093","1245.6795","5475.0082","2487.2258"
"SEN","03/08/2019","15","1083.9397","2736.5448","3.5487","3909.811","20195.4373","361.786","576.5714","3920.0996","1244.9721","5638.3981","2473.1443"
"SEN","03/08/2019","16","1307.9139","2541.4865","3.205","3928.5885","20275.4956","373.5185","573.4523","3743.0389","1239.7544","5692.1237","2467.4665"
"SEN","03/08/2019","17","1707.6418","2481.9576","3.4544","3926.9266","20313.0385","370.2368","573.6479","3576.9475","1233.3964","5657.932","2476.689"
"SEN","03/08/2019","18","2029.7401","2232.5979","3.5298","3939.9653","20414.1479","373.6719","573.057","3086.9417","1229.7239","5812.0861","2422.7547"
"SEN","03/08/2019","19","2206.6036","1949.6201","3.5591","3906.2892","20306.6117","374.9243","550.8551","2658.3838","1228.597","5837.0309","2412.8512"
"SEN","03/08/2019","20","2083.8345","880.2831","3.3243","3774.4285","20747.6829","378.3711","547.3653","3062.8718","1229.7445","5906.2272","2426.5107"
