"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: noviembre 2020"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/dic/2020 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/11/2020","1","2661.3202","0","1.4265","1039.9484","19934.7313","230.8958","491.6014","890.6317","1336.4836","2331.9358","1266.6984"
"SEN","01/11/2020","2","2372.93","0","1.4233","1039.7162","19263.475","231.198","492.3524","799.2818","1339.0278","2085.3072","1325.8779"
"SEN","01/11/2020","3","2209.2038","0","1.4807","1039.5466","18684.4763","228.9945","492.3799","816.9002","1339.372","2071.6399","1322.9283"
"SEN","01/11/2020","4","2071.4103","0","1.567","1036.4072","18185.4697","229.2006","492.5848","779.6669","1339.7864","2059.8292","1215.8762"
"SEN","01/11/2020","5","1979.6874","0","1.5784","1041.6949","18086.468","229.7019","491.5547","779.2637","1339.8934","2004.7135","1214.0775"
"SEN","01/11/2020","6","2106.5031","0.005","1.4679","1039.9428","17893.0815","232.928","492.3776","780.3287","1339.8064","2009.2267","1234.6539"
"SEN","01/11/2020","7","2293.3604","5.8572","1.4867","1037.8518","17439.3132","233.7097","493.0522","770.0075","1339.9743","2005.7239","1306.9585"
"SEN","01/11/2020","8","2537.3653","768.8511","1.4755","1046.2341","15986.8343","234.109","489.0662","797.9826","1339.8842","1976.2336","1336.3717"
"SEN","01/11/2020","9","2536.9543","2978.3293","1.5024","1043.2033","14688.7188","227.6678","490.4395","803.1542","1339.895","1928.2121","1375.7404"
"SEN","01/11/2020","10","2806.353","3729.7911","1.4999","1048.2511","14240.3989","233.7688","488.3536","865.6416","1339.3937","1908.7087","1473.6098"
"SEN","01/11/2020","11","2998.1781","4048.0303","1.5092","1043.9114","14011.4922","231.3849","486.5702","1406.1685","1339.0654","1926.5319","1482.1939"
"SEN","01/11/2020","12","3122.2925","4019.3329","1.5571","1047.5487","14367.144","230.3735","485.2013","1130.6298","1338.8822","1940.7969","1507.792"
"SEN","01/11/2020","13","3471.2732","4182.276","1.6149","1050.3629","14446.5724","226.2349","485.2842","1083.0643","1338.4868","1941.9806","1516.5095"
"SEN","01/11/2020","14","3692.073","4158.3002","1.6175","1046.2774","14623.0538","229.3999","484.7422","1025.4539","1338.1737","1954.0994","1504.3564"
"SEN","01/11/2020","15","3749.3142","4115.538","1.6424","1052.1362","14865.2754","230.1198","482.7177","974.5893","1337.7196","1979.5986","1511.8588"
"SEN","01/11/2020","16","3698.7399","4031.3551","1.6304","1051.2301","15005.5648","234.7345","481.7621","1120.9662","1338.4625","2025.4494","1520.6209"
"SEN","01/11/2020","17","3526.7555","3477.3823","1.5658","1056.9169","15673.3513","232.2315","459.6743","1132.7184","1339.2082","2046.973","1589.9499"
"SEN","01/11/2020","18","3552.2034","1275.511","1.3271","1147.8324","18143.3576","230.9324","466.4669","1401.0857","1339.6541","2114.4166","1659.9528"
"SEN","01/11/2020","19","3748.8039","34.4076","1.5464","1575.6024","19612.7619","235.1137","461.8883","2428.0272","1340.2144","2483.1594","1683.0516"
"SEN","01/11/2020","20","3625.6297","0.0937","1.4983","1265.6959","19748.6256","241.0023","461.0462","3146.4883","1340.6884","2927.8729","1686.3091"
