"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: junio 2020"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/jul/2020 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/06/2020","1","1543.0475","0","11.8958","1247.6864","19905.2679","282.5484","553.4147","3874.1862","1339.0193","2361.7443","1405.211"
"SEN","01/06/2020","2","1532.6273","0","11.4637","1249.4565","20038.8995","278.4103","553.2801","2735.9083","1339.7115","2056.101","1473.2658"
"SEN","01/06/2020","3","1150.7931","0","10.4134","1249.4852","20112.9289","221.356","545.327","2259.9665","1340.5238","1950.4485","1460.7317"
"SEN","01/06/2020","4","1138.5987","0","11.8699","1250.217","19875.9357","224.2469","520.0099","1822.8954","1340.5272","1957.4248","1436.7628"
"SEN","01/06/2020","5","1085.0037","0","10.5065","1254.7696","19934.533","222.2919","521.7348","1421.1062","1341.0442","1959.8878","1439.4631"
"SEN","01/06/2020","6","869.6801","0.2335","4.2014","1252.1341","20435.4313","220.7585","529.0107","1472.1003","1341.29","1998.822","1456.1595"
"SEN","01/06/2020","7","726.3717","11.4227","9.7704","1430.3835","20626.3938","219.0804","540.9505","1916.7115","1341.4606","2117.66","1437.8442"
"SEN","01/06/2020","8","655.6518","340.3547","13.0676","1835.5325","20611.808","222.8364","536.3997","2139.8554","1341.4909","2298.3708","1421.0433"
"SEN","01/06/2020","9","544.6365","2204.8638","12.6182","1864.7761","20664.2551","217.5696","525.8837","2024.4969","1341.1966","2336.8538","1418.0625"
"SEN","01/06/2020","10","684.2355","3767.921","12.2007","1864.0649","20334.553","214.1085","536.345","2263.0956","1342.4645","2341.5455","1412.746"
"SEN","01/06/2020","11","875.3886","4224.963","11.0507","1864.9595","20289.6854","210.869","538.0424","2742.7236","1341.7799","2484.895","1387.1438"
"SEN","01/06/2020","12","1129.758","4358.9214","11.1968","1864.4511","20395.4597","211.2599","534.1817","2641.4663","1340.9065","2571.8623","1384.9739"
"SEN","01/06/2020","13","1308.3098","4360.5701","11.4015","1864.7481","20906.8875","216.4469","534.5477","2612.7883","1340.7845","2600.4068","1391.4176"
"SEN","01/06/2020","14","1382.7819","4116.9734","7.2222","1862.6645","21258.3213","216.7692","536.294","2892.0357","1340.2052","2698.2272","1391.7255"
"SEN","01/06/2020","15","1515.7596","3915.0037","2.5353","1862.8362","21386.3631","220.8013","537.2962","3079.917","1339.4112","2820.8599","1431.5738"
"SEN","01/06/2020","16","1464.9957","3949.7774","2.7986","1866.5684","21623.1722","229.7339","535.2239","3206.3636","1338.3998","2854.3901","1429.741"
"SEN","01/06/2020","17","1567.7234","3744.4046","5.0072","1862.6582","21270.9478","280.373","520.8812","3679.7518","1336.8291","2853.4547","1508.055"
"SEN","01/06/2020","18","2221.8237","3346.0877","4.0454","1831.247","20961.4763","345.3013","496.1903","3227.2314","1335.4758","2850.6717","1706.7138"
"SEN","01/06/2020","19","2519.0319","2831.3941","5.1452","1815.6956","20467.7253","346.9802","494.2572","2978.1626","1335.5462","2783.0218","1721.9629"
"SEN","01/06/2020","20","2357.7248","1707.5252","8.0332","1815.7767","20931.9986","339.8342","486.78","3369.8139","1335.9555","2711.1827","1740.8211"
"SEN","01/06/2020","21","2001.4217","236.1439","7.8679","1814.057","21929.7376","344.1378","503.8977","5227.3283","1336.8278","2799.4432","1758.9746"
"SEN","01/06/2020","22","1736.1239","0.528","6.7822","1814.245","22255.1395","347.7314","532.0174","6395.0222","1337.4955","2833.0484","1756.6413"
"SEN","01/06/2020","23","1539.1252","0.0001","6.1392","1816.509","22443.1636","343.6401","529.028","6411.8994","1338.8274","2556.8487","1757.2847"
"SEN","01/06/2020","24","1494.0619","0.0002","7.7217","1751.5472","22279.8795","332.9065","529.5724","5870.0373","1339.4539","2283.7381","1758.8128"
"SEN","02/06/2020","1","1304.3476","0","8.0156","1436.9867","21977.624","311.4739","531.3664","5266.6037","1339.1379","1752.9671","1683.4514"
"SEN","02/06/2020","2","1081.522","0","5.526","1247.6212","21755.2746","311.1449","531.0871","4705.3145","1339.4357","1720.272","1558.0456"
"SEN","02/06/2020","3","1022.7987","0","5.746","1244.1618","21646.6162","312.3724","531.3816","3768.4389","1339.4375","1712.2477","1535.1311"
"SEN","02/06/2020","4","927.2787","0","4.4276","1251.9276","21785.6192","311.2592","533.3679","3067.3916","1339.6762","1715.256","1531.5666"
"SEN","02/06/2020","5","777.9556","0","3.1331","1259.0096","21937.5325","308.7227","533.0857","2689.7957","1340.3478","1738.4057","1413.9483"
"SEN","02/06/2020","6","720.926","0.1003","3.079","1538.9659","21841.8525","310.9779","534.6686","2425.0945","1340.5404","1884.2527","1369.5582"
"SEN","02/06/2020","7","738.5401","5.3077","2.867","1568.4743","22032.4218","306.8976","537.0417","2547.4287","1340.7511","2036.3666","1359.544"
"SEN","02/06/2020","8","692.2766","360.6489","2.691","1565.6291","22129.3697","283.7427","533.3668","2751.3093","1340.6476","2178.9417","1358.3252"
"SEN","02/06/2020","9","563.3308","2193.1745","2.2628","1628.811","22054.9992","250.3723","530.0007","2590.4236","1340.8308","2129.8267","1365.9902"
"SEN","02/06/2020","10","467.3178","3732.9708","1.9558","1818.9403","21492.9897","196.8584","527.9353","2893.0138","1340.9111","2235.863","1462.0261"
"SEN","02/06/2020","11","406.6652","4306.8046","1.8896","1811.1247","20917.8146","188.0913","522.5132","3388.1762","1341.1658","2340.9241","1774.7842"
"SEN","02/06/2020","12","428.0538","4421.5105","1.8793","1810.3438","20209.8916","201.7436","514.2484","4426.2336","1340.7447","2319.6804","1878.8982"
"SEN","02/06/2020","13","546.2225","4392.6154","2.1835","1815.0007","20488.3355","216.7759","482.6458","4534.6854","1340.2884","2448.041","1910.6761"
"SEN","02/06/2020","14","775.1372","4216.8635","2.5047","1835.0343","20806.1874","223.8891","483.279","4563.3792","1339.1575","2543.6335","1954.8103"
"SEN","02/06/2020","15","1066.4986","3953.0089","2.4428","1656.9979","21026.1005","228.3005","480.9147","4847.1383","1337.8037","2588.9314","2034.6397"
"SEN","02/06/2020","16","1207.1439","3866.7583","2.4574","1618.5813","21274.2484","227.3752","476.6934","4865.5127","1337.793","2627.1473","2107.4444"
"SEN","02/06/2020","17","1187.5028","3740.1554","2.5939","1622.3727","21956.5112","228.6506","490.6725","4348.6566","1337.437","2720.2079","2115.2495"
"SEN","02/06/2020","18","1280.9056","3205.8851","2.6343","1624.5292","22373.8992","230.3238","496.3586","3902.2967","1337.2518","2874.9163","2128.015"
"SEN","02/06/2020","19","1448.4518","2736.8262","2.5435","1623.4793","21867.5857","236.3861","496.701","3656.1262","1337.1569","2893.4874","2137.0689"
"SEN","02/06/2020","20","1867.3108","1666.0321","2.468","1629.5496","21797.0511","276.7074","498.4339","3757.7079","1337.3179","2901.6816","2122.0579"
"SEN","02/06/2020","21","1440.1713","323.8558","2.5647","1777.1725","22608.3825","346.9298","510.7049","5398.5592","1338.2186","2901.5287","1853.5821"
"SEN","02/06/2020","22","1486.9447","3.7249","2.6582","1820.3393","23046.8291","345.384","518.2115","6504.8245","1338.8431","2892.4616","1794.1271"
"SEN","02/06/2020","23","1588.0978","0","2.6258","1826.1968","23048.2353","344.3286","520.0148","6263.1037","1339.3426","2842.7855","1766.995"
"SEN","02/06/2020","24","1694.8836","0","2.708","1818.2341","22829.5153","344.4012","522.4865","5424.3481","1339.7922","2819.1538","1761.7193"
"SEN","03/06/2020","1","1550.2981","0","2.6071","1819.3493","22781.8906","342.9626","524.6978","3940.7796","1340.3864","2727.1374","1723.9258"
"SEN","03/06/2020","2","1292.9228","0","2.1162","1815.82","22503.3413","339.5821","527.941","3201.9584","1341.1767","2481.7599","1709.0345"
"SEN","03/06/2020","3","1153.6146","0","2.3702","1823.2495","22212.4135","340.8879","529.2302","2416.9395","1341.6317","2486.2125","1834.6307"
"SEN","03/06/2020","4","949.2401","0","2.5102","1819.2061","22106.9743","333.4366","530.0439","1939.1817","1341.5605","2486.1143","1791.9253"
"SEN","03/06/2020","5","711.879","0","2.529","1815.8266","22222.7475","332.3991","529.024","1683.6162","1341.9073","2473.943","1764.3836"
"SEN","03/06/2020","6","674.2146","0.093","2.5202","1831.7556","22332.2284","339.3517","529.5398","1581.7513","1343.8153","2473.5488","1762.9565"
"SEN","03/06/2020","7","567.2196","6.8624","2.4271","1823.4235","22322.107","341.0669","526.4612","2145.7716","1344.0589","2468.8075","1762.0386"
"SEN","03/06/2020","8","448.5906","394.9102","2.4548","1815.8647","22496.9734","342.3047","522.0208","2252.6736","1343.6498","2471.8628","1763.6472"
"SEN","03/06/2020","9","324.1302","2271.8405","2.4795","1823.3036","22057.9112","344.4639","524.8419","2486.0371","1342.741","2466.6964","1898.7082"
"SEN","03/06/2020","10","245.4591","3655.1463","2.5946","1748.4931","21849.0451","333.9605","516.9171","3039.7639","1343.2534","2327.652","1933.8587"
"SEN","03/06/2020","11","370.6133","4153.9904","2.5322","1771.6011","21741.1546","330.7796","515.2517","3530.4392","1343.4448","2334.4164","1931.8898"
"SEN","03/06/2020","12","565.7931","4294.0285","1.9127","1730.2792","21975.6378","330.2739","514.6729","3638.1131","1343.2888","2396.2269","1953.6381"
"SEN","03/06/2020","13","727.6341","4247.2321","1.8297","1760.7387","22333.4999","335.9421","514.7041","3928.4005","1342.4304","2424.5886","1983.221"
"SEN","03/06/2020","14","1014.9552","4274.2754","1.9205","1724.9318","22216.0951","341.7435","514.0717","4005.9448","1341.8924","2560.5975","2063.4905"
"SEN","03/06/2020","15","1162.4178","4178.5775","2.5209","1819.9821","22469.8887","343.3062","512.3836","4046.1949","1341.7119","2537.909","2062.393"
