"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: febrero 2021"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/mar/2021 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","12/02/2021","20","1511.2024","2.1609","24.0656","1626.3445","21182.0012","371.6344","464.4694","6535.007","772.2279","3638.7357","2587.5892"
"SEN","12/02/2021","21","1454.0594","0.0009","23.4826","1586.8294","21109.64","371.3557","464.7555","6176.2158","772.6615","3723.9367","2581.2785"
"SEN","12/02/2021","22","1422.1138","0.0009","23.2836","1602.3282","20992.7156","369.7307","464.9081","5149.8512","772.8594","3718.1584","2567.5184"
"SEN","12/02/2021","23","1304.044","0.002","23.1204","1624.644","20896.5256","352.3008","466.0157","4174.448","775.1586","3720.5243","2492.8584"
"SEN","12/02/2021","24","1332.6388","0.0006","22.4748","1615.9231","20286.0215","244.1799","464.9171","3437.358","775.7998","3694.3853","2420.16"
"SEN","13/02/2021","1","1294.5545","0.0006","24.6633","1580.488","19136.1801","223.0639","465.5414","2936.0651","775.8509","3607.8166","2282.3034"
"SEN","13/02/2021","2","1546.4072","0.0008","25.1018","1576.2488","19131.3422","212.1131","466.0767","1744.0329","776.1779","3515.769","2039.7071"
"SEN","13/02/2021","3","1822.7934","0.0009","25.3749","1566.1472","19080.1233","204.8503","464.2433","1223.473","776.1815","3383.3171","1851.8028"
"SEN","13/02/2021","4","1885.2946","0.0009","25.6229","1589.5277","19247.7079","201.6748","464.458","920.703","776.149","3214.7363","1724.1078"
"SEN","13/02/2021","5","1910.0139","0.0008","21.5918","1590.0271","19347.5599","201.4482","465.3438","799.1182","776.373","3165.692","1691.3149"
"SEN","13/02/2021","6","1644.0493","0.0007","20.7761","1597.6095","19646.8395","201.2662","466.9948","923.2931","775.922","3216.5116","1709.9598"
"SEN","13/02/2021","7","1685.8732","0.8464","21.7334","1602.8858","19691.5421","198.6775","466.6946","1348.5607","776.0393","3273.2157","1733.1205"
"SEN","13/02/2021","8","1827.969","184.6776","19.3007","1604.5253","19601.4639","205.8832","467.2377","1518.9745","775.9277","3378.7973","1736.7993"
