"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: septiembre 2020"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/oct/2020 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/09/2020","1","2493.3481","0.0002","2.5595","914.8688","25212.8001","486.298","431.8245","4532.6302","736.5937","4752.9442","1664.7198"
"SEN","01/09/2020","2","2470.8522","0.0001","2.5424","778.3396","25031.7798","485.9223","434.13","3989.6345","738.253","4295.8822","1503.5947"
"SEN","01/09/2020","3","2359.3965","0.0002","2.4896","781.7874","24911.678","485.1178","434.0246","3277.342","739.7938","4069.3844","1490.9875"
"SEN","01/09/2020","4","2187.2104","0.0002","1.8205","789.8867","25084.3858","485.7807","433.2521","2655.5835","740.832","3822.3945","1478.4314"
"SEN","01/09/2020","5","2195.7833","0.0002","1.5357","778.1049","25067.0857","484.919","434.2812","2100.9832","741.6551","3788.006","1469.5523"
"SEN","01/09/2020","6","2202.3609","0.0002","1.33","779.0752","25098.0549","487.794","434.6613","2019.4296","742.5281","3811.8157","1446.7204"
"SEN","01/09/2020","7","2278.9536","0.8675","1.3366","743.4761","25112.1347","484.1853","435.2649","2285.1134","742.8829","3816.6645","1442.6474"
"SEN","01/09/2020","8","2202.6313","51.7013","1.3594","763.1044","25256.6302","485.0775","435.045","2710.6794","743.5251","3910.2957","1445.2318"
"SEN","01/09/2020","9","1911.1436","1065.7713","1.37","803.8751","25254.6394","488.9188","433.862","2932.7674","744.0281","3961.8493","1555.0739"
"SEN","01/09/2020","10","1850.7658","2555.1851","1.3605","802.5272","25153.5275","484.1378","431.7718","2977.6679","744.5833","4034.5924","1568.3473"
"SEN","01/09/2020","11","1836.5682","3378.4228","1.3555","833.005","24878.9125","480.2549","431.0239","3282.2672","744.7139","4115.7191","1553.7574"
"SEN","01/09/2020","12","1558.2669","3820.1507","1.3528","901.1592","24591.5123","477.3278","432.5161","3994.5983","744.4181","4129.1128","1580.3773"
"SEN","01/09/2020","13","1368.9011","3975.6925","1.36","1027.9481","24441.3949","476.3378","409.0413","4471.5403","744.2387","4521.5381","1642.6339"
"SEN","01/09/2020","14","1303.9447","4032.5581","1.3641","1038.5443","24358.1368","478.7897","409.6781","4943.7043","743.5542","4535.197","1662.232"
"SEN","01/09/2020","15","1101.6868","3942.5611","1.36","1076.6912","24337.9132","481.3439","408.5941","5482.2433","742.6364","4610.8291","1683.032"
"SEN","01/09/2020","16","1080.1511","3946.7029","1.3568","1118.0196","24563.3399","479.2698","406.8323","5729.1264","741.4195","4720.1798","1701.2035"
"SEN","01/09/2020","17","1246.3534","3841.5168","1.3646","1065.9781","24899.3486","477.165","407.3194","5470.3812","739.9597","4744.0832","1888.1711"
"SEN","01/09/2020","18","1627.0665","3645.4709","1.36","1031.6234","24898.921","476.9341","406.9566","4707.3343","739.1893","4688.0945","1965.1167"
"SEN","01/09/2020","19","1957.7024","2754.6094","1.36","1028.5497","25105.0826","479.4522","406.4226","3632.0908","739.2196","4726.1219","1949.6967"
"SEN","01/09/2020","20","2042.4958","944.9274","1.3664","1022.6532","25434.9522","486.1705","406.5892","4142.0687","739.6803","4838.8377","1958.6365"
"SEN","01/09/2020","21","2077.0284","68.0226","1.36","1023.4796","25810.4294","485.3565","404.3514","6510.138","740.5905","4988.6387","1962.2614"
"SEN","01/09/2020","22","2209.4957","0.0006","1.36","1083.1159","25938.8077","489.3485","403.7042","7101.5987","741.5615","5011.6171","1814.5126"
"SEN","01/09/2020","23","2194.8385","0.0004","1.36","1116.8035","25613.9318","487.0589","404.4285","7079.1962","742.3512","5019.9834","1707.6629"
"SEN","01/09/2020","24","2190.5834","0.0002","1.356","975.0158","25144.264","486.5625","399.3596","6796.0328","743.0202","4759.7031","1608.9301"
"SEN","02/09/2020","1","2141.0679","0.0002","1.36","779.2293","25051.2472","486.2832","383.4728","5594.9333","743.4486","4328.2391","1477.6361"
"SEN","02/09/2020","2","1964.7124","0.0003","1.36","785.2301","24912.818","488.2004","385.3426","4642.8655","744.1464","4292.4336","1456.397"
"SEN","02/09/2020","3","1642.0366","0.0003","1.36","784.5678","24860.2199","490.2153","386.8112","3652.0047","744.889","4312.7209","1438.8136"
"SEN","02/09/2020","4","1718.6002","0.0003","1.36","781.736","24980.595","489.5849","387.4972","2676.253","745.3582","4304.112","1435.1833"
"SEN","02/09/2020","5","1728.724","0.0003","1.36","774.4653","25249.109","488.1795","388.2885","2125.6651","745.4643","4271.7113","1431.8508"
"SEN","02/09/2020","6","1518.369","0.0002","1.36","824.6969","24854.9375","488.8965","388.2818","2315.6451","745.3205","4396.1351","1420.5385"
"SEN","02/09/2020","7","1471.2644","0.8817","1.36","1103.2903","24758.3856","491.0014","387.8418","2388.9312","745.0191","4578.4179","1410.7794"
"SEN","02/09/2020","8","1492.0949","62.5376","1.36","1123.4772","24836.9385","491.9961","388.0285","2957.6556","744.6608","4628.5152","1410.9057"
"SEN","02/09/2020","9","1432.1449","1232.3405","1.36","1125.2498","24937.9245","487.8328","388.8627","2967.5814","744.4359","4629.566","1413.0616"
