"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: octubre 2020"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/nov/2020 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/10/2020","1","2729.4846","0.0057","1.8934","820.2952","22178.9856","390.5704","485.0612","3950.1403","637.1008","3462.8528","1439.2077"
"SEN","01/10/2020","2","2672.5191","0.0053","1.8933","821.9967","21553.002","284.3165","485.9453","3586.9369","636.9033","3249.0414","1369.5019"
"SEN","01/10/2020","3","2261.4688","0.0002","1.8934","818.2357","21596.9891","277.0264","485.5522","3174.4597","637.0161","3112.5887","1273.3175"
"SEN","01/10/2020","4","1981.3974","0","1.8936","816.3056","21571.068","275.8072","486.6462","3031.8497","636.7373","2896.0827","1245.0867"
"SEN","01/10/2020","5","1785.9191","0","1.8999","820.6866","21955.3197","274.615","477.8476","2731.5719","636.4058","2792.2734","1230.0373"
"SEN","01/10/2020","6","1856.1033","0","1.8814","820.7685","21915.3689","272.4713","451.5533","2801.7758","636.0658","2807.5116","1216.3141"
"SEN","01/10/2020","7","1842.032","0.1366","1.8928","820.1909","21888.9002","271.3541","457.5146","3430.2149","636.0646","2800.0409","1215.4644"
"SEN","01/10/2020","8","2189.4967","36.846","1.9139","818.5652","22240.2424","266.8074","458.5952","3775.3992","635.9586","2864.121","1248.408"
"SEN","01/10/2020","9","2240.0425","1344.1348","1.909","801.6229","21736.8834","264.8652","457.6987","3578.9734","635.955","3065.5746","1252.2764"
"SEN","01/10/2020","10","2216.8431","3910.4973","1.9038","822.8685","20563.2826","274.6085","456.3972","3571.8009","635.9255","3136.6224","1266.2105"
"SEN","01/10/2020","11","2312.9668","4901.1182","1.7228","878.9001","20029.1127","275.8033","454.8186","3798.6159","635.8955","3074.5145","1311.7217"
"SEN","01/10/2020","12","2671.8811","5060.7718","0.4253","892.237","20034.9357","268.7475","448.5993","3988.6588","635.7249","3121.0524","1405.9902"
"SEN","01/10/2020","13","2902.9278","5079.9134","1.6665","889.9023","20263.9059","273.577","446.3105","3925.8023","635.4297","3226.6468","1449.9612"
"SEN","01/10/2020","14","3002.5893","5042.8912","1.8829","882.2019","20576.3022","273.4023","442.3033","3719.679","636.4285","3496.7219","1465.9211"
"SEN","01/10/2020","15","3266.9125","5026.0711","1.9033","846.6343","20757.4758","269.5277","441.3889","3642.3529","638.1726","3489.1992","1503.3772"
"SEN","01/10/2020","16","3279.3624","5007.554","1.9001","814.7089","20880.6656","267.8597","449.3753","4244.9808","638.0965","3438.0862","1544.0782"
"SEN","01/10/2020","17","3326.0617","4913.2238","1.8857","813.5033","20729.6512","265.9156","453.6866","4542.2591","638.0303","3369.2494","1619.577"
"SEN","01/10/2020","18","3288.6582","4571.2541","1.8921","813.1129","20944.9776","282.4083","454.7647","4628.5686","638.9191","3140.0092","1721.5434"
"SEN","01/10/2020","19","3139.5594","2825.4016","0.7662","815.8157","21492.7652","315.7335","456.4151","4876.3206","639.5426","3155.1086","1798.7127"
"SEN","01/10/2020","20","2904.185","362.7718","0.5403","812.541","22797.1305","357.9747","457.9909","6054.2607","641.3679","3303.5967","1797.8188"
"SEN","01/10/2020","21","3135.5996","1.0203","0.5416","812.1959","23566.991","378.5704","458.4779","6476.7619","642.7713","3576.5345","1817.5528"
"SEN","01/10/2020","22","3178.2969","0.1429","0.5365","811.8496","22386.5344","380.4485","459.5529","7281.6821","642.6432","3508.9246","1795.9727"
"SEN","01/10/2020","23","3030.1211","0.0228","0.5392","815.6057","21807.2485","373.8391","460.1709","7272.7962","642.3505","3409.6977","1777.8941"
"SEN","01/10/2020","24","2975.1014","0","0.5387","811.5509","21477.8463","357.1271","459.7767","6577.7738","642.301","3320.4502","1749.5403"
"SEN","02/10/2020","1","2965.6004","0","0.5373","815.6848","20876.1173","355.0237","461.2831","5408.0507","642.3179","3187.565","1663.7016"
"SEN","02/10/2020","2","2789.2211","0","0.5368","864.2375","20341.3385","251.8993","462.3907","4702.5862","642.313","3149.4581","1637.4048"
"SEN","02/10/2020","3","2712.6689","0","0.5358","901.7164","20227.7357","242.8735","462.2568","3974.5123","642.5378","3005.9363","1610.8162"
"SEN","02/10/2020","4","2693.7059","0","0.5369","922.9769","19989.4218","242.4123","462.4582","3624.6784","642.4541","2885.5965","1557.203"
"SEN","02/10/2020","5","2786.374","0","0.5367","935.8511","19908.0979","262.9261","449.4106","3482.2946","685.079","2884.5836","1467.1165"
"SEN","02/10/2020","6","2951.81","0","0.5364","935.2528","19835.5828","272.9064","443.3358","3300.959","732.6208","2879.8795","1473.5507"
"SEN","02/10/2020","7","3026.6561","0.1237","0.5371","942.1553","20122.4649","275.7104","439.49","3478.9571","738.1982","2889.3741","1460.1774"
"SEN","02/10/2020","8","2952.8084","37.7716","0.5364","948.7606","20639.3004","276.625","418.6591","4015.6246","736.4819","2885.6613","1504.4574"
"SEN","02/10/2020","9","2812.4122","1243.9783","0.5401","947.0068","20178.7772","276.2376","415.8895","4455.2716","735.1374","2760.3316","1535.6447"
"SEN","02/10/2020","10","2624.985","3850.8167","0.8089","946.9141","19255.3133","275.9849","414.6702","4333.0589","739.0558","2802.4565","1623.6721"
"SEN","02/10/2020","11","2780.8883","4937.1043","1.7151","970.5732","19288.003","273.4505","414.7232","3795.1411","758.2813","2837.154","1626.763"
"SEN","02/10/2020","12","2885.0842","5137.1426","1.2744","986.1835","19963.5914","274.5537","408.7103","3445.1523","757.0245","3026.7655","1652.9827"
"SEN","02/10/2020","13","3130.3885","5121.5264","1.29","966.2715","20368.2197","277.6282","404.2184","3449.1998","758.9986","2998.2301","1664.8919"
"SEN","02/10/2020","14","3346.8009","5081.9334","1.29","932.1538","20490.8476","277.1172","397.4881","3544.4291","770.1739","2977.6584","1702.9466"
"SEN","02/10/2020","15","3388.1605","5104.0083","1.4837","949.3089","20860.2648","274.8283","421.8098","3607.6653","781.3439","2946.6932","1737.071"
"SEN","02/10/2020","16","3419.0846","5077.7346","1.8337","942.9276","20536.3424","272.8802","431.4562","3952.3545","821.6533","2936.264","1754.2394"
"SEN","02/10/2020","17","3474.8125","4990.4486","1.8337","955.635","20346.8165","271.9056","431.923","4014.8733","836.4267","2963.329","1772.0253"
"SEN","02/10/2020","18","3582.3745","4630.2719","1.8332","957.0913","20213.2273","273.0012","431.494","4182.5918","834.3407","2985.3962","1777.6927"
"SEN","02/10/2020","19","3393.3882","2829.6068","1.8333","955.8215","20982.0702","273.0099","432.4365","4522.3619","844.1465","3077.8793","1777.1335"
"SEN","02/10/2020","20","3583.8255","348.4724","1.8267","965.1191","22400.7177","277.386","432.821","4731.3716","850.216","3697.1598","1776.3032"
"SEN","02/10/2020","21","3946.0494","0.4783","1.8232","1085.626","23026.4758","280.097","431.379","4699.8197","856.5573","4060.5932","1789.2777"
"SEN","02/10/2020","22","3634.5035","0.0657","1.8231","997.4525","22844.9435","281.7103","432.6794","4939.933","892.3502","3898.5059","1795.3657"
"SEN","02/10/2020","23","3405.6713","0.0654","1.8234","1011.5013","22670.7702","277.0696","433.7148","4580.8321","890.3125","3830.2477","1797.4984"
"SEN","02/10/2020","24","3366.01","0.0654","1.8236","1009.3594","22309.1172","277.1195","434.0751","4037.0663","894.8462","3801.4292","1758.7431"
"SEN","03/10/2020","1","3263.2455","0.0654","1.8238","908.1006","21484.6623","279.1177","433.9728","3597.6049","944.5463","3531.7495","1591.6515"
"SEN","03/10/2020","2","3356.6444","0.0654","1.7923","808.5486","21086.7694","313.6441","434.3454","3183.2607","993.163","3096.752","1565.548"
"SEN","03/10/2020","3","3145.8198","0.0654","1.792","820.0634","20334.8703","385.0764","435.3644","3299.4011","993.5838","2568.0146","1539.1041"
"SEN","03/10/2020","4","3066.1337","0","1.7931","821.6315","19844.8276","387.0289","436.6384","3301.5559","992.4092","2412.7759","1511.6833"
"SEN","03/10/2020","5","2749.5137","0","1.7926","822.9594","19552.8611","399.2745","436.399","3329.0904","991.1894","2412.799","1501.4379"
"SEN","03/10/2020","6","2641.9367","0","1.7923","819.7697","19744.4969","352.9747","435.4434","3249.0571","1047.5132","2423.3885","1568.8026"
"SEN","03/10/2020","7","2693.2753","0.1093","1.7931","730.0797","19375.5983","339.2597","435.2125","3576.1546","1062.966","2625.9496","1596.4591"
"SEN","03/10/2020","8","2748.2505","30.4572","1.7942","664.6467","19004.5821","329.1186","434.2472","4092.9399","1059.5542","2588.8643","1631.7892"
