"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: noviembre 2022"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/dic/2022 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/11/2022","1","1502.9721","0","2.956","1067.1404","21989.7412","154.2308","369.4768","5200.4948","760.5241","1869.4481","1094.2918"
"SEN","01/11/2022","2","1320.9223","0","2.9551","1069.2889","21507.2824","153.6445","368.4804","4764.2042","762.3298","1801.4096","1111.3417"
"SEN","01/11/2022","3","1241.463","0","2.9492","1070.6727","21585.4907","153.8232","372.2098","3920.627","764.2322","1792.4419","1107.7558"
"SEN","01/11/2022","4","1184.1817","0","2.9624","1071.5266","21013.1318","155.6635","367.0693","4060.9507","765.0308","1801.5904","1091.521"
"SEN","01/11/2022","5","1093.5814","0","2.96","1069.6989","21257.394","157.6295","374.2747","3966.4372","766.0789","1800.5062","1081.1923"
"SEN","01/11/2022","6","971.6661","0.0083","2.9595","1068.174","21866.6204","160.6395","379.5602","3858.3652","766.6674","1798.9538","1088.2771"
"SEN","01/11/2022","7","820.8125","37.5669","2.9454","1073.0171","22968.9502","163.4793","394.7852","3920.8496","767.4162","1852.3577","1085.7338"
"SEN","01/11/2022","8","807.1612","1042.3905","2.9488","1071.9969","22935.8686","154.6223","401.1649","3687.9058","767.5318","2128.5311","1094.6213"
"SEN","01/11/2022","9","990.7635","3609.7327","2.9287","1064.4704","21923.0693","150.5166","402.1644","3238.6991","767.3972","2159.4819","1105.5544"
"SEN","01/11/2022","10","1101.4327","4862.7055","2.9334","1069.3881","21874.5163","145.3387","405.0636","2966.9665","767.2494","1920.9827","1074.0337"
"SEN","01/11/2022","11","1310.5386","5257.5615","2.9322","1065.0969","21460.1047","144.4251","402.4989","3476.8015","766.9965","1819.087","1100.2021"
"SEN","01/11/2022","12","1554.4579","5192.6896","2.9367","1062.4302","21188.6356","143.4293","403.9898","3914.8076","766.0444","1887.6197","1130.2419"
"SEN","01/11/2022","13","1674.6318","5178.376","2.9392","1232.3894","20378.1814","142.1281","402.6609","4524.0745","765.221","1974.5701","1150.1608"
"SEN","01/11/2022","14","1951.6165","5327.4971","2.9362","1341.3341","20073.3033","143.7668","402.1883","4822.5001","764.751","2009.5331","1157.3645"
"SEN","01/11/2022","15","2356.7965","5127.5545","2.9398","1347.441","20163.9919","146.0289","404.5631","5005.3527","763.9999","2034.5531","1168.1867"
"SEN","01/11/2022","16","2475.7555","4961.7686","2.9387","1335.8648","20484.882","154.4628","408.8885","4909.1425","763.188","2055.6344","1168.9129"
"SEN","01/11/2022","17","2391.3176","4100.291","2.9432","1332.5808","21173.4822","158.3787","408.5681","5303.3681","762.3764","2031.3976","1209.0311"
"SEN","01/11/2022","18","2419.4748","1491.2013","2.946","1333.7371","22661.8236","158.8148","410.7867","6461.5665","761.1147","1913.7045","1299.4637"
"SEN","01/11/2022","19","2476.7851","54.3733","2.9399","1332.2359","23706.8071","159.8086","410.0457","6977.5","761.4076","1901.5704","1511.8454"
"SEN","01/11/2022","20","2720.0066","0.083","2.938","1325.2422","23833.8105","159.873","411.1649","6683.985","761.3333","1895.2336","1530.6164"
"SEN","01/11/2022","21","2725.9041","0.0093","2.9454","1322.279","23680.2569","159.5715","412.1222","6453.4625","762.2112","1899.1507","1439.267"
"SEN","01/11/2022","22","2831.5991","0","2.9226","1078.8513","23275.931","159.7459","414.3338","6038.9888","763.159","1899.7287","1379.7471"
"SEN","01/11/2022","23","2827.9643","0","2.9198","1053.454","23058.4155","160.8055","418.5151","5585.2913","763.6771","1898.4275","1197.5675"
"SEN","01/11/2022","24","2660.6513","0","2.9234","1050.3669","22433.8397","161.7412","418.8206","5227.3529","764.4015","1869.2949","1173.2349"
"SEN","02/11/2022","1","2639.1314","0","2.9304","1052.9224","21398.9704","157.162","418.87","4971.4826","765.1702","1745.8861","1117.5189"
"SEN","02/11/2022","2","2820.4701","0","2.9317","1058.9753","20398.0375","155.2993","419.6123","4702.2895","765.2417","1741.326","1075.635"
"SEN","02/11/2022","3","3002.167","0","2.9329","1061.1533","19520.0176","154.3556","416.2586","4540.0306","765.6469","1748.9567","1051.1862"
"SEN","02/11/2022","4","2793.525","0","2.9334","1054.6551","19368.2523","155.401","412.5363","4288.3342","766.2203","1730.5039","1026.7523"
"SEN","02/11/2022","5","2586.1367","0","2.9326","1031.0402","19589.1354","155.5271","419.8211","4021.0855","766.186","1709.2823","1008.9432"
"SEN","02/11/2022","6","2490.3342","0","2.9355","914.4082","19980.5295","158.111","419.7335","4129.3939","766.4726","1751.0515","1026.1663"
"SEN","02/11/2022","7","2445.7772","10.8067","2.9268","915.7811","20001.1095","160.0155","420.7344","4242.4037","766.9781","1764.7385","1033.9648"
"SEN","02/11/2022","8","2493.7133","757.4062","2.9385","914.5047","19706.1414","149.1013","420.917","4022.9704","767.1667","1829.4697","1051.7959"
"SEN","02/11/2022","9","2552.9026","3252.4","2.7241","959.446","18922.4818","139.8411","419.3343","3525.9255","767.2881","1849.772","1043.989"
"SEN","02/11/2022","10","2529.6442","4666.5029","2.6805","1054.0148","18113.308","135.9425","416.3575","3897.9364","766.9314","1901.6976","866.647"
"SEN","02/11/2022","11","2514.4294","5167.8045","2.8344","1062.6463","17842.3412","135.3052","415.4619","4142.8127","766.3181","2027.3944","910.6425"
"SEN","02/11/2022","12","2632.2433","5079.9705","2.9402","1057.9563","18330.9651","137.9754","413.3991","3915.0766","765.603","2030.5056","887.6215"
"SEN","02/11/2022","13","2601.4304","4898.4276","2.9406","1054.8301","18807.5241","142.3504","413.6554","3956.8711","765.0176","1994.0456","864.8436"
"SEN","02/11/2022","14","2773.6271","4867.6693","2.9381","1055.3083","18764.4671","144.3405","414.9698","4075.6575","764.2354","1993.3405","900.0611"
"SEN","02/11/2022","15","2938.2622","4715.8374","2.9431","1063.9618","18862.7619","145.9968","414.5144","3973.7149","763.2304","1999.1971","1093.8749"
"SEN","02/11/2022","16","2764.2718","4444.7969","2.9395","1070.138","19105.0732","136.1751","412.7442","4295.9666","763.0727","1916.9626","1115.286"
"SEN","02/11/2022","17","2770.6582","3576.4782","2.9507","1070.6643","20005.6367","155.0074","412.2787","4698.964","763.3554","1842.0181","1095.24"
"SEN","02/11/2022","18","2839.2004","1276.2561","2.9489","1062.0222","20931.0456","158.4871","414.9312","5957.4951","763.8661","1885.3632","1129.5413"
"SEN","02/11/2022","19","2524.5085","41.2384","2.9442","1068.4261","22519.074","158.921","417.5693","6977.7109","764.4661","1930.1791","1144.7207"
"SEN","02/11/2022","20","2336.0541","0.09","2.9483","1065.2563","22976.6269","172.5311","416.1305","7236.1758","764.8272","1938.3254","1116.1029"
"SEN","02/11/2022","21","2395.6745","0.0112","2.9463","1057.4494","22972.8684","177.4055","416.3688","6869.1301","765.5391","1917.8616","1115.9534"
"SEN","02/11/2022","22","2797.2437","0","2.95","1051.5888","22604.5172","181.4057","415.5536","6048.3126","766.1475","1917.5298","1103.31"
"SEN","02/11/2022","23","2810.4672","0","2.9565","1058.8271","22029.9532","183.6986","414.5264","5570.6052","766.2325","1834.4888","1043.0471"
"SEN","02/11/2022","24","2885.78","0","2.9535","1051.9906","21102.2553","183.4225","414.8439","4780.4342","766.5463","1764.4673","1012.9714"
"SEN","03/11/2022","1","3128.5263","0","2.96","1058.8759","19780.9723","160.1726","414.7603","4441.3929","766.6118","1758.6144","1001.4724"
