"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: marzo 2019"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/abr/2019 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/03/2019","1","800.726","0","22.2813","3401.4341","17292.1085","367.9751","627.9106","2136.4034","726.4302","5245.9079","1886.4471"
"SEN","01/03/2019","2","628.3953","0","23.0097","3373.6675","17227.882","366.3359","628.2826","1461.5062","726.9726","4929.208","1839.3299"
"SEN","01/03/2019","3","550.3775","0","22.705","3355.3963","17232.4129","365.145","626.5031","1194.2832","727.2573","4615.0104","1708.4922"
"SEN","01/03/2019","4","489.0068","0","22.3157","3368.8068","17218.0383","364.9167","628.0727","1207.1699","727.6871","4343.9932","1730.3206"
"SEN","01/03/2019","5","402.0677","0","22.7303","3374.2245","17223.898","364.3164","628.7274","1170.8981","727.7414","4395.3732","1727.1964"
"SEN","01/03/2019","6","308.756","0","22.8567","3380.7424","17291.0839","363.6464","629.8207","1290.9519","727.9673","4925.0766","1675.764"
"SEN","01/03/2019","7","295.732","1.0424","24.4557","3392.7417","17223.7257","369.3468","629.1833","2254.2216","728.3002","5051.9682","1785.647"
"SEN","01/03/2019","8","294.0278","162.9235","19.1992","3192.6703","17482.6819","358.328","626.6439","2827.2166","728.5355","5153.8671","1761.5666"
"SEN","01/03/2019","9","264.8033","1248.1992","22.5215","3121.1789","17530.3578","364.1619","621.4392","3341.8542","729.0186","5193.1498","1755.3373"
"SEN","01/03/2019","10","250.1617","2095.7371","22.8911","3092.1314","17482.1839","365.2616","615.5959","4037.6718","728.9112","5092.2546","1743.4714"
"SEN","01/03/2019","11","255.8645","2217.2303","20.8277","3095.3628","17235.2956","345.26","614.611","4722.8916","727.9562","5127.4541","1744.447"
"SEN","01/03/2019","12","259.3932","2234.5185","23.5384","3093.65","16972.3411","314.0287","615.7678","5365.2885","727.7914","5065.3889","1766.2521"
"SEN","01/03/2019","13","300.9538","2204.4541","22.191","3244.79","16887.6804","313.4817","615.7922","5651.8092","727.5893","5112.2289","1800.7613"
"SEN","01/03/2019","14","387.5426","2186.9063","22.1649","3323.2415","16834.2695","316.3036","615.7524","5789.8725","726.973","5082.0841","1843.9792"
"SEN","01/03/2019","15","555.2935","2157.0702","19.9535","3378.0186","16685.2366","321.7225","615.3925","5759.169","726.2646","5169.5913","1855.4824"
"SEN","01/03/2019","16","634.5532","2153.8874","19.8929","3403.0391","16776.1405","323.2901","615.2459","5650.1753","724.9407","5224.3459","1806.53"
"SEN","01/03/2019","17","741.6696","2029.1566","12.3506","3352.3341","16821.5522","320.8919","611.1184","5521.6929","724.9384","5252.8464","1808.001"
"SEN","01/03/2019","18","863.2081","1541.9812","24.4767","3354.5601","16777.0363","328.9793","608.607","5255.3571","725.3961","5276.2154","1800.9658"
"SEN","01/03/2019","19","1114.9039","315.3812","23.1492","3417.4181","17016.1102","339.5958","612.7453","5973.6982","724.9619","5346.6428","1851.5348"
"SEN","01/03/2019","20","1021.3423","2.5015","21.5494","3467.6267","17409.0887","366.0061","618.4552","7111.624","724.7068","5494.625","1919.5972"
"SEN","01/03/2019","21","958.3913","0","17.5874","3457.9724","17481.6915","371.7342","620.1543","6908.731","726.3078","5571.2054","1897.8369"
"SEN","01/03/2019","22","1104.7107","0","21.5248","3427.653","17491.3632","379.4521","621.595","5978.5867","737.736","5209.2884","1907.0419"
"SEN","01/03/2019","23","1175.5749","0","20.5351","3426.89","17292.4869","371.6756","623.3992","5093.5708","780.1806","5226.6019","1866.8055"
"SEN","01/03/2019","24","1176.3671","0","23.9424","3338.9128","17279.9194","364.1581","624.986","4197.8826","802.3996","5222.1911","1898.4511"
"SEN","02/03/2019","1","1178.014","0","25.5058","3091.913","17413.9329","344.7873","626.4546","2788.7586","804.952","5077.9021","1823.8372"
"SEN","02/03/2019","2","1067.9536","0","22.0052","2844.7604","17219.8657","339.219","627.1677","2129.8627","810.0226","4990.8295","1703.8775"
"SEN","02/03/2019","3","922.1253","0","20.767","2848.5496","17243.056","333.4281","625.8651","1396.7596","836.1489","4984.4454","1671.7004"
"SEN","02/03/2019","4","901.4266","0","22.6912","2895.5875","17114.5734","329.987","626.6182","998.7218","871.6169","4771.6634","1688.4529"
"SEN","02/03/2019","5","797.2632","0","17.9914","3058.1298","16827.155","328.2686","627.0093","1152.5746","924.8044","4829.9258","1712.1608"
"SEN","02/03/2019","6","820.5661","0","18.8922","3158.6456","16720.9574","333.7934","627.3219","1083.267","933.4323","4808.4382","1714.1175"
"SEN","02/03/2019","7","998.9321","0.7819","21.5524","3156.7364","16719.9202","338.7716","626.6473","1305.2964","962.3272","4881.0068","1721.0749"
"SEN","02/03/2019","8","1026.9971","207.5009","19.1676","3121.3594","16621.4762","308.515","624.5544","1671.858","969.8585","4854.9311","1716.7505"
"SEN","02/03/2019","9","964.8558","1328.0328","21.8256","3083.7785","16523.4781","307.0812","623.5524","2134.2414","962.3284","4909.5652","1714.6358"
"SEN","02/03/2019","10","1004.6037","1916.2095","21.8585","3090.6335","16386.8498","308.5706","617.571","2761.3115","967.8463","4872.127","1753.7267"
"SEN","02/03/2019","11","1313.1707","2044.3044","22.2417","2963.4547","16315.7266","312.1351","615.9303","3256.2567","961.4563","4923.0215","1799.9973"
"SEN","02/03/2019","12","1550.0803","2123.7687","23.6582","3075.804","16313.3857","311.1127","613.3078","3355.7145","957.5126","5043.4873","1789.8825"
"SEN","02/03/2019","13","1908.5427","2080.3938","23.2695","3145.3506","16174.1945","312.5672","612.5357","3158.6262","988.0215","5095.0548","1793.2274"
"SEN","02/03/2019","14","2160.7761","2092.4597","23.4715","3137.4589","16055.8809","307.8069","610.6413","2767.9798","1005.4498","5302.8373","1784.6978"
"SEN","02/03/2019","15","2116.1755","2064.1619","21.2231","3128.9006","15983.1613","309.0474","609.3855","2435.3067","1000.0004","5384.1374","1775.2361"
"SEN","02/03/2019","16","2113.0945","2034.8677","20.3119","3165.9021","16236.3887","310.5375","605.3548","1738.6893","1008.8448","5420.7958","1753.1599"
