"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: febrero 2022"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/mar/2022 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/02/2022","1","1377.8989","0","25.1529","1594.5755","22440.6346","166.543","513.8297","1634.7151","1478.2124","1107.284","1354.5292"
"SEN","01/02/2022","2","1421.5768","0","23.9882","1598.0216","21559.5363","159.1138","513.1276","1400.3104","1478.7165","999.6084","1351.9279"
"SEN","01/02/2022","3","1358.757","0","23.8878","1607.1568","21176.0806","156.7386","512.559","1212.0858","1478.5315","1033.5887","1347.8134"
"SEN","01/02/2022","4","1193.1018","0","25.1291","1583.9801","21004.5916","156.9474","513.0634","1190.8374","1478.4847","1077.5528","1349.8919"
"SEN","01/02/2022","5","998.8315","0","23.7652","1591.8291","21224.3838","157.0048","512.7458","1262.4252","1478.126","1076.9102","1367.1503"
"SEN","01/02/2022","6","831.4956","0.0112","23.6524","1598.6391","22179.9206","159.0143","513.0692","1062.2185","1478.1082","1088.3268","1392.5349"
"SEN","01/02/2022","7","808.5516","0.7426","22.8394","1581.6683","22604.6625","174.171","514.9166","1607.8467","1478.2865","1142.7516","1478.7694"
"SEN","01/02/2022","8","780.4684","166.7378","23.5961","1580.621","22680.3981","273.4457","515.9218","2355.1743","1478.4602","1231.1571","1596.0734"
"SEN","01/02/2022","9","629.6127","2266.3412","25.9536","1597.5498","22454.2843","275.879","514.5829","2062.6278","1478.2143","1254.9644","1573.3141"
"SEN","01/02/2022","10","598.7763","4150.3235","23.8669","1585.2535","21492.7624","186.8886","514.1533","2197.2135","1477.8118","1298.6187","1589.7225"
"SEN","01/02/2022","11","755.89","4460.1596","26.3059","1576.7994","21564.1993","175.4485","511.6395","2139.3761","1478.6277","1320.9552","1638.4713"
"SEN","01/02/2022","12","720.0691","4440.6183","28.1873","1571.8993","21471.522","170.8441","512.1992","2362.4396","1476.5074","1651.4019","1632.7923"
"SEN","01/02/2022","13","949.4147","4439.5025","26.7088","1524.8863","21629.1136","170.5698","513.072","1948.7199","1476.3128","1778.1136","1737.0314"
"SEN","01/02/2022","14","1007.5505","4469.3141","22.433","1588.5579","21524.9044","189.0545","511.0166","1976.5763","1475.9443","1802.1658","1749.6183"
"SEN","01/02/2022","15","1043.417","4349.577","14.0699","1596.0797","21384.1783","198.3432","510.6897","2211.0739","1477.9034","1811.2011","1804.6874"
"SEN","01/02/2022","16","1159.7807","4080.5226","11.8505","1565.6911","21411.2475","198.7095","510.279","2642.2811","1476.8376","1815.2519","1812.4996"
"SEN","01/02/2022","17","1346.4214","3637.5426","18.7757","1557.7215","21339.5351","200.7268","511.709","3124.2219","1476.0367","1805.8999","1850.9474"
"SEN","01/02/2022","18","1377.5643","2111.204","23.8135","1541.3733","21898.993","214.4093","512.5846","4087.7705","1476.4419","1817.6003","1903.851"
"SEN","01/02/2022","19","1527.7419","219.8907","26.6605","1569.8728","21931.1806","214.0481","512.4711","6200.6851","1469.5674","1879.6099","1954.3806"
"SEN","01/02/2022","20","1882.5487","0.1186","23.4258","1603.3745","21852.9098","215.7642","511.9614","7264.7407","1456.7605","1990.0405","1938.776"
"SEN","01/02/2022","21","2055.4529","0","20.2775","1621.3131","22205.8118","218.2","511.3698","6317.7792","1470.8753","1981.9675","1912.8821"
