"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: septiembre 2019"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/oct/2019 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/09/2019","1","1448.4277","0.001","4.0034","3101.9046","21100.3199","402.1579","527.5674","2363.2","1432.0012","5552.7035","2248.5598"
"SEN","01/09/2019","2","1337.8384","0.001","3.7768","3183.6666","21044.387","394.6229","528.4965","1222.8814","1431.0311","5468.3052","2229.5328"
"SEN","01/09/2019","3","1394.7981","0.001","4.004","3310.0343","21005.1348","369.9146","528.9246","850.0243","1430.2641","4743.0102","2101.0461"
"SEN","01/09/2019","4","1456.0388","0","4.0043","3252.5863","20999.3869","370.0506","527.6013","809.8786","1429.9016","4191.9262","1865.4853"
"SEN","01/09/2019","5","1199.8012","0","4.0045","3204.1","20988.1212","369.8715","523.1079","834.1424","1429.1708","3908.9489","1675.6208"
"SEN","01/09/2019","6","1129.8553","0","4.0047","3095.6519","20458.6338","369.9495","530.8692","822.4539","1429.0349","3927.6278","1607.5753"
"SEN","01/09/2019","7","1009.3964","0.704","4.0046","2626.3045","20277.6776","370.5741","533.9951","1379.5554","1429.0665","3875.9821","1595.8667"
"SEN","01/09/2019","8","983.6094","49.1265","4.0045","2424.9996","19912.315","385.1382","532.8941","1289.484","1428.4975","3857.0914","1551.0498"
"SEN","01/09/2019","9","817.1756","781.9703","4.0041","2380.662","19837.4097","398.6973","532.3434","1249.3914","1412.7394","3809.5115","1540.2553"
"SEN","01/09/2019","10","871.9501","1922.9595","4.0037","2362.4726","19591.2159","405.319","530.5203","1031.1337","1463.0789","3753.7676","1629.4693"
"SEN","01/09/2019","11","1016.7432","2430.4339","4.0036","2376.3085","19791.7141","405.7357","527.117","1142.9536","1484.8336","3755.8303","1632.2661"
"SEN","01/09/2019","12","1116.859","2655.9384","4.0031","2437.5235","19471.3708","406.2051","530.5794","1534.168","1507.9352","3851.2158","1624.1571"
"SEN","01/09/2019","13","1218.3462","2707.2352","4.0027","2563.8211","19701.8235","404.2317","548.4313","1373.4806","1514.6981","3914.5306","1644.9052"
"SEN","01/09/2019","14","1515.8408","2823.1866","3.9727","2539.3733","19865.085","405.9976","549.48","1468.63","1523.2545","3947.9002","1678.3249"
"SEN","01/09/2019","15","1891.4516","2685.6306","3.9544","2515.6863","19795.5505","401.3911","550.1017","1691.8044","1522.3146","3994.3872","1680.3179"
"SEN","01/09/2019","16","1942.869","2338.9941","3.9552","2491.509","20031.0473","404.3163","551.4141","1948.1758","1521.7909","3983.6371","1690.1232"
"SEN","01/09/2019","17","2019.8986","2188.3169","3.956","2467.2974","20409.9957","401.736","550.0292","1909.5734","1520.6896","3905.078","1698.9684"
"SEN","01/09/2019","18","2008.4811","1985.568","3.9561","2543.4225","20689.7817","401.8259","546.3139","1718.9597","1520.5681","3936.686","1758.8976"
"SEN","01/09/2019","19","1884.7766","1426.9806","3.9557","2696.4418","20909.0037","402.6856","547.6212","1691.2586","1520.7016","4070.9413","1889.1228"
"SEN","01/09/2019","20","1965.2397","533.8735","3.9556","3044.6687","21768.5708","402.8533","549.6687","1803.5135","1521.6952","4366.8872","1963.936"
"SEN","01/09/2019","21","1698.1275","36.7236","3.9545","3340.3971","22119.5986","404.6164","551.861","3549.9673","1518.5211","5531.9538","2098.6538"
