"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: julio 2021"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/ago/2021 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/07/2021","1","1281.17","0","2.5631","924.9911","24589.0533","264.0614","481.4718","3782.3876","1560.962","3207.9752","1931.6162"
"SEN","01/07/2021","2","1186.4138","0","2.5644","922.274","24043.0547","256.9555","478.2395","3175.1536","1561.1585","3185.9259","1918.497"
"SEN","01/07/2021","3","1103.1505","0","2.565","929.4816","23234.1212","260.5128","478.3166","2939.2291","1560.8077","3121.9864","1894.6816"
"SEN","01/07/2021","4","1035.098","0","2.5658","932.0505","22648.6737","260.0589","480.1723","3107.4434","1560.8567","2817.9696","1889.5473"
"SEN","01/07/2021","5","929.8819","0","2.5657","933.0941","22428.384","260.4747","481.1395","3125.8279","1561.01","2769.6075","1896.3275"
"SEN","01/07/2021","6","845.7304","0.0637","2.5656","935.4763","22553.7851","261.2442","482.8517","3059.7863","1561.416","2772.5411","1914.3266"
"SEN","01/07/2021","7","769.6922","10.4264","2.5655","930.8682","22769.7615","262.1074","482.7317","3339.2904","1561.9063","2786.2698","1942.5447"
"SEN","01/07/2021","8","789.5798","109.3718","2.5805","937.0528","22984.0279","264.8259","482.0009","3675.7862","1562.0701","2817.7102","1954.7537"
"SEN","01/07/2021","9","812.4798","827.207","2.4337","935.8038","23140.526","267.7063","481.3944","4131.8041","1560.9896","2852.1819","1963.1316"
"SEN","01/07/2021","10","777.3759","1802.1363","3.3858","934.2679","23262.6241","265.9439","477.986","4390.9251","1560.1688","2838.8091","1987.5752"
"SEN","01/07/2021","11","891.9584","2736.2601","3.38","931.8336","23917.5192","265.5863","478.9147","3502.2512","1558.9602","2842.232","2035.0535"
"SEN","01/07/2021","12","873.0633","3596.9206","3.3747","931.8207","23886.4661","262.8606","481.5342","3443.1942","1557.517","2933.0413","2030.485"
"SEN","01/07/2021","13","844.0501","4080.5459","3.3715","935.368","24115.6671","265.265","482.5533","3316.0784","1556.3165","2986.4127","2167.9106"
"SEN","01/07/2021","14","982.453","4274.1637","3.4968","939.1889","24240.4249","264.8431","483.2198","3207.8337","1554.2868","2972.9036","2270.0695"
"SEN","01/07/2021","15","1077.6607","4017.9296","3.4885","941.1748","24730.5522","266.2293","484.2295","3618.0915","1553.5586","2941.6036","2265.0548"
"SEN","01/07/2021","16","1183.5115","4059.9243","3.7644","927.7089","25029.5184","262.8735","484.0377","3596.5339","1553.7238","2927.4417","2309.875"
"SEN","01/07/2021","17","1305.8303","3856.2527","3.6985","994.7948","24948.4662","263.3156","483.3589","3856.0256","1553.8707","2922.6341","2322.2167"
"SEN","01/07/2021","18","1542.5058","3694.552","3.6924","1005.8441","24423.7604","262.5248","484.4118","3907.7068","1553.7167","2884.7875","2409.4655"
"SEN","01/07/2021","19","1683.9782","2800.0289","3.6628","999.4676","24378.0986","264.3156","484.976","3736.7924","1552.0206","2950.581","2413.3568"
"SEN","01/07/2021","20","1695.2848","1424.714","3.692","989.3822","24916.7652","264.7688","485.4023","4284.2054","1552.0688","2985.2941","2452.0027"
"SEN","01/07/2021","21","1496.604","320.1948","3.6822","980.2895","25082.7842","266.8193","491.8028","6041.9845","1552.9971","2998.7583","2434.2465"
"SEN","01/07/2021","22","1492.9047","13.8175","3.7166","980.5542","24793.7128","266.8438","508.5523","7148.214","1553.2545","3035.1072","2462.4095"
"SEN","01/07/2021","23","1484.6671","0","3.8693","982.8024","23993.8676","266.1775","510.1207","7462.4375","1554.1576","2997.9054","2437.2348"
"SEN","01/07/2021","24","1470.0477","0","3.9244","956.5052","23807.4242","265.8567","508.6584","6767.3397","1554.2871","2920.9805","2400.9398"
"SEN","02/07/2021","1","1438.5102","0","3.6752","845.4635","24037.8859","263.2277","507.676","5095.4646","1554.8189","2811.8311","2236.4738"
"SEN","02/07/2021","2","1348.9279","0","3.6739","828.5002","24163.7869","263.1181","503.3681","3812.6741","1553.5494","2766.1378","2216.8085"
"SEN","02/07/2021","3","1285.7688","0","3.6627","836.431","23549.1879","264.1637","504.9182","3200.1494","1550.8289","2880.4261","2173.9463"
