"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: abril 2021"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/may/2021 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/04/2021","1","4421.7082","0.0005","28.4775","847.481","20213.9194","174.3394","426.0419","3641.4473","1558.3789","2106.0089","1500.4621"
"SEN","01/04/2021","2","4357.8279","0.0006","27.2376","846.0144","19295.6033","161.8497","427.9699","3262.9772","1559.4469","1993.1035","1514.5572"
"SEN","01/04/2021","3","4534.9497","0.0007","27.205","846.6011","18608.598","161.6302","428.6634","2853.9071","1559.8553","1995.1156","1550.3686"
"SEN","01/04/2021","4","4613.9906","0.0008","26.2753","846.4212","18218.842","157.5","429.3854","2732.5433","1560.5633","2007.293","1557.6342"
"SEN","01/04/2021","5","4714.9908","0.0283","26.065","848.6735","18025.6282","157.1688","430.2159","2506.0306","1561.1532","2057.7109","1556.4298"
"SEN","01/04/2021","6","4845.2098","0.1074","26.4772","844.6013","17528.7819","157.5641","430.4995","2496.4819","1561.0541","2118.4901","1551.0745"
"SEN","01/04/2021","7","4701.3191","19.7317","27.3045","747.8333","17636.4508","161.1407","430.7705","2521.6364","1561.0153","2149.1592","1536.6725"
"SEN","01/04/2021","8","4633.8322","685.2541","23.3918","718.9936","17445.6255","162.6198","429.8808","2490.812","1561.9874","2209.4809","1537.1716"
"SEN","01/04/2021","9","4781.5603","2511.1833","23.5749","719.4917","16853.6403","153.8331","430.213","2225.3153","1561.6127","2250.4703","1531.1427"
"SEN","01/04/2021","10","4811.5306","3690.1124","24.5718","720.6751","16489.7254","157.0458","430.586","2249.0465","1560.8109","2369.3127","1542.3228"
