"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: diciembre 2021"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/ene/2022 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","01/12/2021","1","3199.7878","0","25.7993","1084.3567","21295.9414","213.4497","489.8214","1281.0718","1530.9458","1579.9211","1524.3005"
"SEN","01/12/2021","2","2931.1736","0","27.5247","1060.196","20246.3648","213.381","480.6574","1484.2323","1531.4217","1579.0339","1519.5568"
"SEN","01/12/2021","3","2782.698","0","16.8667","1064.4271","19793.5287","213.1848","481.3547","1133.6742","1530.5801","1578.1971","1509.7648"
"SEN","01/12/2021","4","2766.3663","0","16.6933","1078.7521","19664.7951","212.9127","482.03","1097.9345","1529.0097","1523.8245","1503.8194"
"SEN","01/12/2021","5","2486.8826","0","25.072","1078.801","20003.03","213.9209","482.1782","1101.794","1528.4705","1429.8143","1496.9443"
"SEN","01/12/2021","6","2358.7851","0.002","30.9651","1062.3329","20229.4095","213.4207","482.0725","1463.2292","1528.9557","1428.1928","1503.6689"
"SEN","01/12/2021","7","2388.5205","3.2855","26.818","924.4419","21257.274","213.9945","482.2659","1911.7883","1529.4581","1428.0861","1533.0262"
"SEN","01/12/2021","8","2440.4714","359.6077","26.4744","884.4465","21499.2078","212.6752","482.1127","2315.698","1529.6574","1437.4701","1576.7376"
"SEN","01/12/2021","9","2427.947","2402.4577","29.7959","889.6891","20910.0379","210.8318","479.8165","2222.3629","1529.5618","1504.8052","1551.652"
"SEN","01/12/2021","10","2237.0473","4066.1821","30.2244","894.7393","20298.8994","201.393","480.4318","2298.792","1529.274","1658.4798","1462.377"
