price_type,market_type,grid_type,node,date,hour,price,price_energy,price_losses,price_congestion
PML,MTR,SIN,06CMN-115,2020-01-01,1,315.36,357.37,-42.01,0
PML,MTR,SIN,06CMN-115,2020-01-01,2,315.13,357.13,-42,0
PML,MTR,SIN,06CMN-115,2020-01-01,3,314.02,355,-40.98,0
PML,MTR,SIN,06CMN-115,2020-01-01,4,303.11,342.25,-39.14,0
PML,MTR,SIN,06CMN-115,2020-01-01,5,291.69,327.32,-35.63,0
PML,MTR,SIN,06CMN-115,2020-01-01,6,257.43,284.26,-26.83,0
PML,MTR,SIN,06CMN-115,2020-01-01,7,252.98,276.06,-23.08,0
PML,MTR,SIN,06CMN-115,2020-01-01,8,240.49,261.2,-20.71,0
PML,MTR,SIN,06CMN-115,2020-01-01,9,238.89,261.09,-22.2,0
PML,MTR,SIN,06CMN-115,2020-01-01,10,262.54,287.89,-25.35,0
PML,MTR,SIN,06CMN-115,2020-01-01,11,270.25,296.94,-26.7,0
PML,MTR,SIN,06CMN-115,2020-01-01,12,305.34,354.93,-49.59,0
PML,MTR,SIN,06CMN-115,2020-01-01,13,321.96,367.94,-45.98,0
PML,MTR,SIN,06CMN-115,2020-01-01,14,325.42,371.17,-45.75,0
PML,MTR,SIN,06CMN-115,2020-01-01,15,325.12,371.92,-46.8,0
PML,MTR,SIN,06CMN-115,2020-01-01,16,325.97,370.91,-44.94,0
PML,MTR,SIN,06CMN-115,2020-01-01,17,326.36,373.12,-46.75,0
PML,MTR,SIN,06CMN-115,2020-01-01,18,334.86,379.17,-44.31,0
PML,MTR,SIN,06CMN-115,2020-01-01,19,353.86,384.97,-49.98,18.86
PML,MTR,SIN,06CMN-115,2020-01-01,20,356.44,380.39,-50.53,26.58
PML,MTR,SIN,06CMN-115,2020-01-01,21,359.95,390,-50.12,20.07
PML,MTR,SIN,06CMN-115,2020-01-01,22,356,385.22,-48.17,18.95
PML,MTR,SIN,06CMN-115,2020-01-01,23,348.64,400.61,-49.41,-2.56
PML,MTR,SIN,06CMN-115,2020-01-01,24,343.78,389.71,-45.93,0
PML,MTR,SIN,06CMN-115,2020-01-02,1,330.15,375.69,-45.54,0
PML,MTR,SIN,06CMN-115,2020-01-02,2,320.41,369.71,-49.31,0
PML,MTR,SIN,06CMN-115,2020-01-02,3,317.79,362.67,-44.88,0
PML,MTR,SIN,06CMN-115,2020-01-02,4,312.75,359.19,-46.45,0
PML,MTR,SIN,06CMN-115,2020-01-02,5,313.86,360.41,-46.55,0
PML,MTR,SIN,06CMN-115,2020-01-02,6,320.38,371.17,-50.79,0
PML,MTR,SIN,06CMN-115,2020-01-02,7,328.84,379.77,-50.93,0
PML,MTR,SIN,06CMN-115,2020-01-02,8,348.07,396.58,-48.51,0
PML,MTR,SIN,06CMN-115,2020-01-02,9,352.47,416.79,-57.02,-7.3
PML,MTR,SIN,06CMN-115,2020-01-02,10,343.39,429.72,-55.71,-30.62
PML,MTR,SIN,06CMN-115,2020-01-02,11,347.04,392.61,-55.12,9.55
PML,MTR,SIN,06CMN-115,2020-01-02,12,343.04,383.89,-53.88,13.02
PML,MTR,SIN,06CMN-115,2020-01-02,13,350.96,381.28,-55.82,25.5
PML,MTR,SIN,06CMN-115,2020-01-02,14,351.77,377.46,-49.34,23.65
PML,MTR,SIN,06CMN-115,2020-01-02,15,350.45,392.03,-54.11,12.53
PML,MTR,SIN,06CMN-115,2020-01-02,16,336.3,395.65,-61.16,1.81
PML,MTR,SIN,06CMN-115,2020-01-02,17,341.39,388.05,-60.78,14.11
PML,MTR,SIN,06CMN-115,2020-01-02,18,347.93,457.98,-62.07,-47.99
PML,MTR,SIN,06CMN-115,2020-01-02,19,363.62,341.57,-45.61,67.66
PML,MTR,SIN,06CMN-115,2020-01-02,20,366.95,602.32,-76.94,-158.43
PML,MTR,SIN,06CMN-115,2020-01-02,21,382.73,407.46,-52.1,27.37
PML,MTR,SIN,06CMN-115,2020-01-02,22,372.15,349.49,-46.74,69.4
PML,MTR,SIN,06CMN-115,2020-01-02,23,350.15,356.82,-46.77,40.11
PML,MTR,SIN,06CMN-115,2020-01-02,24,346.01,406.8,-56.61,-4.18
PML,MTR,SIN,06CMN-115,2020-01-03,1,342.33,426.75,-56.67,-27.75
PML,MTR,SIN,06CMN-115,2020-01-03,2,315.35,433.22,-57.91,-59.97
PML,MTR,SIN,06CMN-115,2020-01-03,3,305.5,409.79,-55.4,-48.89
PML,MTR,SIN,06CMN-115,2020-01-03,4,299.72,412.17,-55.18,-57.27
PML,MTR,SIN,06CMN-115,2020-01-03,5,299.42,401.06,-53.88,-47.76
PML,MTR,SIN,06CMN-115,2020-01-03,6,299.44,406.36,-54.59,-52.33
PML,MTR,SIN,06CMN-115,2020-01-03,7,294.88,425.27,-55.96,-74.43
PML,MTR,SIN,06CMN-115,2020-01-03,8,303.36,454.11,-58.62,-92.13
PML,MTR,SIN,06CMN-115,2020-01-03,9,326.39,376.42,-57.46,7.43
PML,MTR,SIN,06CMN-115,2020-01-03,10,308.88,280.57,-44.62,72.93
PML,MTR,SIN,06CMN-115,2020-01-03,11,311.61,324.95,-51.56,38.22
PML,MTR,SIN,06CMN-115,2020-01-03,12,307.89,289.55,-45.52,63.86
PML,MTR,SIN,06CMN-115,2020-01-03,13,296.06,292.51,-46.49,50.05
PML,MTR,SIN,06CMN-115,2020-01-03,14,295.96,280.79,-45.63,60.81
PML,MTR,SIN,06CMN-115,2020-01-03,15,283.38,285.31,-46.39,44.45
PML,MTR,SIN,06CMN-115,2020-01-03,16,283.16,305.51,-49.14,26.79
PML,MTR,SIN,06CMN-115,2020-01-03,17,282.96,287.79,-46.19,41.36
