price_type,market_type,grid_type,node,date,hour,price,price_energy,price_losses,price_congestion
PML,MTR,SIN,06JEP-115,2022-01-01,1,520.74,615.76,-70.42,-24.6
PML,MTR,SIN,06JEP-115,2022-01-01,2,524.48,605.54,-70.91,-10.15
PML,MTR,SIN,06JEP-115,2022-01-01,3,508.52,594.38,-71.33,-14.53
PML,MTR,SIN,06JEP-115,2022-01-01,4,503.78,567.47,-63.69,0
PML,MTR,SIN,06JEP-115,2022-01-01,5,483.21,571.55,-64.68,-23.66
PML,MTR,SIN,06JEP-115,2022-01-01,6,491.42,545.67,-54.24,0
PML,MTR,SIN,06JEP-115,2022-01-01,7,483.18,529.64,-46.46,0
PML,MTR,SIN,06JEP-115,2022-01-01,8,467.26,513.37,-46.11,0
PML,MTR,SIN,06JEP-115,2022-01-01,9,450.19,496.79,-46.61,0
PML,MTR,SIN,06JEP-115,2022-01-01,10,455.88,503.67,-47.79,0
PML,MTR,SIN,06JEP-115,2022-01-01,11,446.31,502,-55.68,0
PML,MTR,SIN,06JEP-115,2022-01-01,12,456.08,509.34,-53.25,0
PML,MTR,SIN,06JEP-115,2022-01-01,13,475.69,525.11,-49.42,0
PML,MTR,SIN,06JEP-115,2022-01-01,14,491.73,534.92,-43.19,0
PML,MTR,SIN,06JEP-115,2022-01-01,15,505.56,545.23,-39.67,0
PML,MTR,SIN,06JEP-115,2022-01-01,16,530.07,578.33,-48.27,0
PML,MTR,SIN,06JEP-115,2022-01-01,17,554.34,596.74,-42.4,0
PML,MTR,SIN,06JEP-115,2022-01-01,18,626.38,679.57,-53.2,0
PML,MTR,SIN,06JEP-115,2022-01-01,19,662.88,732.49,-69.62,0
PML,MTR,SIN,06JEP-115,2022-01-01,20,620.07,753.57,-82.97,-50.53
PML,MTR,SIN,06JEP-115,2022-01-01,21,628.42,747.4,-85.3,-33.68
PML,MTR,SIN,06JEP-115,2022-01-01,22,582.73,754.64,-89.31,-82.6
PML,MTR,SIN,06JEP-115,2022-01-01,23,589.26,742.66,-84.3,-69.1
PML,MTR,SIN,06JEP-115,2022-01-01,24,596.99,732.46,-82.84,-52.63
PML,MTR,SIN,06JEP-115,2022-01-02,1,579.38,713.32,-79.42,-54.52
PML,MTR,SIN,06JEP-115,2022-01-02,2,566.79,690.53,-70.33,-53.41
PML,MTR,SIN,06JEP-115,2022-01-02,3,559.56,658.1,-65.03,-33.51
PML,MTR,SIN,06JEP-115,2022-01-02,4,578.62,678.62,-67.99,-32.01
PML,MTR,SIN,06JEP-115,2022-01-02,5,534.98,678.25,-63.86,-79.41
PML,MTR,SIN,06JEP-115,2022-01-02,6,534.29,673.17,-66,-72.88
PML,MTR,SIN,06JEP-115,2022-01-02,7,529.64,670.83,-70.48,-70.72
PML,MTR,SIN,06JEP-115,2022-01-02,8,523.64,637.92,-66.75,-47.53
PML,MTR,SIN,06JEP-115,2022-01-02,9,532.31,596.21,-63.9,0
PML,MTR,SIN,06JEP-115,2022-01-02,10,448.5,590.16,-71.3,-70.36
PML,MTR,SIN,06JEP-115,2022-01-02,11,476.98,589.15,-73.02,-39.15
PML,MTR,SIN,06JEP-115,2022-01-02,12,523.63,594.86,-71.23,0
PML,MTR,SIN,06JEP-115,2022-01-02,13,505.67,617.14,-74.28,-37.19
PML,MTR,SIN,06JEP-115,2022-01-02,14,534.13,637.06,-75.63,-27.3
PML,MTR,SIN,06JEP-115,2022-01-02,15,534.48,655.78,-80.24,-41.06
PML,MTR,SIN,06JEP-115,2022-01-02,16,531.84,655.32,-82.96,-40.52
PML,MTR,SIN,06JEP-115,2022-01-02,17,579.27,659.56,-78.73,-1.57
PML,MTR,SIN,06JEP-115,2022-01-02,18,593.04,684.36,-76.16,-15.16
PML,MTR,SIN,06JEP-115,2022-01-02,19,634.14,721.77,-76.88,-10.75
PML,MTR,SIN,06JEP-115,2022-01-02,20,612.99,686.77,-73.78,0
PML,MTR,SIN,06JEP-115,2022-01-02,21,609.91,681.79,-71.25,-0.63
PML,MTR,SIN,06JEP-115,2022-01-02,22,611.29,681.26,-69.98,0
PML,MTR,SIN,06JEP-115,2022-01-02,23,610.47,677.92,-67.45,0
PML,MTR,SIN,06JEP-115,2022-01-02,24,597.73,656.96,-59.24,0
PML,MTR,SIN,06JEP-115,2022-01-03,1,596.6,655.17,-58.57,0
PML,MTR,SIN,06JEP-115,2022-01-03,2,588.47,643.71,-55.23,0
PML,MTR,SIN,06JEP-115,2022-01-03,3,586.57,636.35,-49.78,0
PML,MTR,SIN,06JEP-115,2022-01-03,4,569.59,615.66,-46.08,0
PML,MTR,SIN,06JEP-115,2022-01-03,5,571.16,615.41,-44.25,0
PML,MTR,SIN,06JEP-115,2022-01-03,6,592.16,636.02,-43.86,0
PML,MTR,SIN,06JEP-115,2022-01-03,7,620.55,665.89,-45.34,0
PML,MTR,SIN,06JEP-115,2022-01-03,8,647.45,691.85,-44.4,0
PML,MTR,SIN,06JEP-115,2022-01-03,9,668.68,726.99,-58.31,0
PML,MTR,SIN,06JEP-115,2022-01-03,10,656.4,729.05,-72.65,0
PML,MTR,SIN,06JEP-115,2022-01-03,11,666.21,745.19,-78.99,0
PML,MTR,SIN,06JEP-115,2022-01-03,12,669.78,766.28,-79.84,-16.66
PML,MTR,SIN,06JEP-115,2022-01-03,13,659.81,779,-82.37,-36.82
PML,MTR,SIN,06JEP-115,2022-01-03,14,652.86,737.2,-79.16,-5.18
PML,MTR,SIN,06JEP-115,2022-01-03,15,630.8,746.62,-82.47,-33.36
PML,MTR,SIN,06JEP-115,2022-01-03,16,627.23,799.37,-88.99,-83.15
PML,MTR,SIN,06JEP-115,2022-01-03,17,630.02,804.4,-89.25,-85.13
PML,MTR,SIN,06JEP-115,2022-01-03,18,802.2,904.52,-93.97,-8.35
PML,MTR,SIN,06JEP-115,2022-01-03,19,1571.18,1727.66,-156.48,0
PML,MTR,SIN,06JEP-115,2022-01-03,20,955.25,1052.6,-97.35,0
PML,MTR,SIN,06JEP-115,2022-01-03,21,936.86,1033.84,-96.99,0
PML,MTR,SIN,06JEP-115,2022-01-03,22,848.69,945.34,-96.65,0
PML,MTR,SIN,06JEP-115,2022-01-03,23,855.17,960.09,-104.93,0
PML,MTR,SIN,06JEP-115,2022-01-03,24,729.41,814.35,-84.94,0
PML,MTR,SIN,06JEP-115,2022-01-04,1,666.29,741.92,-75.63,0
PML,MTR,SIN,06JEP-115,2022-01-04,2,645.95,715.89,-69.94,0
PML,MTR,SIN,06JEP-115,2022-01-04,3,636.87,701.77,-64.9,0
PML,MTR,SIN,06JEP-115,2022-01-04,4,627.99,686.92,-58.93,0
PML,MTR,SIN,06JEP-115,2022-01-04,5,625.49,680.78,-55.29,0
PML,MTR,SIN,06JEP-115,2022-01-04,6,635.52,694.23,-58.71,0
PML,MTR,SIN,06JEP-115,2022-01-04,7,646.48,711.32,-64.84,0
