price_type,market_type,grid_type,node,date,hour,price,price_energy,price_losses,price_congestion
PML,MTR,SIN,06UNI-115,2022-01-01,1,520.15,615.76,-70.99,-24.61
PML,MTR,SIN,06UNI-115,2022-01-01,2,523.96,605.54,-71.42,-10.15
PML,MTR,SIN,06UNI-115,2022-01-01,3,508.04,594.38,-71.8,-14.53
PML,MTR,SIN,06UNI-115,2022-01-01,4,503.37,567.47,-64.1,0
PML,MTR,SIN,06UNI-115,2022-01-01,5,482.71,571.55,-65.17,-23.67
PML,MTR,SIN,06UNI-115,2022-01-01,6,491.03,545.67,-54.64,0
PML,MTR,SIN,06UNI-115,2022-01-01,7,482.78,529.64,-46.86,0
PML,MTR,SIN,06UNI-115,2022-01-01,8,466.83,513.37,-46.54,0
PML,MTR,SIN,06UNI-115,2022-01-01,9,449.85,496.79,-46.95,0
PML,MTR,SIN,06UNI-115,2022-01-01,10,455.64,503.67,-48.03,0
PML,MTR,SIN,06UNI-115,2022-01-01,11,446.25,502,-55.75,0
PML,MTR,SIN,06UNI-115,2022-01-01,12,456.04,509.34,-53.29,0
PML,MTR,SIN,06UNI-115,2022-01-01,13,475.7,525.11,-49.41,0
PML,MTR,SIN,06UNI-115,2022-01-01,14,491.69,534.92,-43.23,0
PML,MTR,SIN,06UNI-115,2022-01-01,15,505.52,545.23,-39.71,0
PML,MTR,SIN,06UNI-115,2022-01-01,16,530.02,578.33,-48.31,0
PML,MTR,SIN,06UNI-115,2022-01-01,17,554.23,596.74,-42.51,0
PML,MTR,SIN,06UNI-115,2022-01-01,18,625.91,679.57,-53.67,0
PML,MTR,SIN,06UNI-115,2022-01-01,19,662.33,732.49,-70.16,0
PML,MTR,SIN,06UNI-115,2022-01-01,20,619.39,753.57,-83.53,-50.65
PML,MTR,SIN,06UNI-115,2022-01-01,21,627.9,747.4,-85.74,-33.76
PML,MTR,SIN,06UNI-115,2022-01-01,22,582.13,754.64,-89.71,-82.8
PML,MTR,SIN,06UNI-115,2022-01-01,23,588.7,742.66,-84.7,-69.27
PML,MTR,SIN,06UNI-115,2022-01-01,24,596.58,732.46,-83.12,-52.76
PML,MTR,SIN,06UNI-115,2022-01-02,1,579.11,713.32,-79.66,-54.55
PML,MTR,SIN,06UNI-115,2022-01-02,2,566.42,690.53,-70.66,-53.44
PML,MTR,SIN,06UNI-115,2022-01-02,3,559.32,658.1,-65.25,-33.53
PML,MTR,SIN,06UNI-115,2022-01-02,4,578.15,678.62,-68.38,-32.09
PML,MTR,SIN,06UNI-115,2022-01-02,5,534.27,678.25,-64.37,-79.6
PML,MTR,SIN,06UNI-115,2022-01-02,6,533.74,673.17,-66.51,-72.92
PML,MTR,SIN,06UNI-115,2022-01-02,7,529.01,670.83,-71.07,-70.76
PML,MTR,SIN,06UNI-115,2022-01-02,8,523.04,637.92,-67.33,-47.56
