price_type,market_type,grid_type,node,date,hour,price,price_energy,price_losses,price_congestion
PML,MTR,SIN,06RIE-115,2022-01-01,1,520.46,615.76,-70.67,-24.63
PML,MTR,SIN,06RIE-115,2022-01-01,2,524.32,605.54,-71.06,-10.16
PML,MTR,SIN,06RIE-115,2022-01-01,3,508.48,594.38,-71.35,-14.55
PML,MTR,SIN,06RIE-115,2022-01-01,4,503.96,567.47,-63.51,0
PML,MTR,SIN,06RIE-115,2022-01-01,5,483.27,571.55,-64.59,-23.69
PML,MTR,SIN,06RIE-115,2022-01-01,6,491.61,545.67,-54.06,0
PML,MTR,SIN,06RIE-115,2022-01-01,7,483.26,529.64,-46.39,0
PML,MTR,SIN,06RIE-115,2022-01-01,8,467.25,513.37,-46.13,0
PML,MTR,SIN,06RIE-115,2022-01-01,9,450.48,496.79,-46.32,0
PML,MTR,SIN,06RIE-115,2022-01-01,10,456.45,503.67,-47.22,0
PML,MTR,SIN,06RIE-115,2022-01-01,11,447.37,502,-54.63,0
PML,MTR,SIN,06RIE-115,2022-01-01,12,457.28,509.34,-52.05,0
PML,MTR,SIN,06RIE-115,2022-01-01,13,477,525.11,-48.12,0
PML,MTR,SIN,06RIE-115,2022-01-01,14,492.93,534.92,-41.99,0
PML,MTR,SIN,06RIE-115,2022-01-01,15,506.79,545.23,-38.44,0
PML,MTR,SIN,06RIE-115,2022-01-01,16,531.46,578.33,-46.88,0
PML,MTR,SIN,06RIE-115,2022-01-01,17,555.53,596.74,-41.21,0
PML,MTR,SIN,06RIE-115,2022-01-01,18,627.01,679.57,-52.56,0
PML,MTR,SIN,06RIE-115,2022-01-01,19,662.97,732.49,-69.53,0
PML,MTR,SIN,06RIE-115,2022-01-01,20,619.95,753.57,-83,-50.61
PML,MTR,SIN,06RIE-115,2022-01-01,21,628.56,747.4,-85.09,-33.74
PML,MTR,SIN,06RIE-115,2022-01-01,22,583.11,754.64,-88.79,-82.74
PML,MTR,SIN,06RIE-115,2022-01-01,23,589.83,742.66,-83.61,-69.22
PML,MTR,SIN,06RIE-115,2022-01-01,24,597.74,732.46,-82,-52.72
PML,MTR,SIN,06RIE-115,2022-01-02,1,580.18,713.32,-78.55,-54.59
PML,MTR,SIN,06RIE-115,2022-01-02,2,567.74,690.53,-69.31,-53.49
PML,MTR,SIN,06RIE-115,2022-01-02,3,560.57,658.1,-63.97,-33.56
PML,MTR,SIN,06RIE-115,2022-01-02,4,579.49,678.62,-67.06,-32.06
PML,MTR,SIN,06RIE-115,2022-01-02,5,535.34,678.25,-63.36,-79.55
PML,MTR,SIN,06RIE-115,2022-01-02,6,534.58,673.17,-65.61,-72.98
PML,MTR,SIN,06RIE-115,2022-01-02,7,529.64,670.83,-70.38,-70.81
PML,MTR,SIN,06RIE-115,2022-01-02,8,523.62,637.92,-66.71,-47.59
PML,MTR,SIN,06RIE-115,2022-01-02,9,533.49,596.21,-62.72,0
PML,MTR,SIN,06RIE-115,2022-01-02,10,449.89,590.16,-69.81,-70.46
PML,MTR,SIN,06RIE-115,2022-01-02,11,478.71,589.15,-71.24,-39.2
PML,MTR,SIN,06RIE-115,2022-01-02,12,525.46,594.86,-69.4,0
PML,MTR,SIN,06RIE-115,2022-01-02,13,507.58,617.14,-72.31,-37.24
PML,MTR,SIN,06RIE-115,2022-01-02,14,536.13,637.06,-73.59,-27.34
PML,MTR,SIN,06RIE-115,2022-01-02,15,536.52,655.78,-78.14,-41.12
PML,MTR,SIN,06RIE-115,2022-01-02,16,533.91,655.32,-80.84,-40.58
PML,MTR,SIN,06RIE-115,2022-01-02,17,581.2,659.56,-76.79,-1.58
PML,MTR,SIN,06RIE-115,2022-01-02,18,594.21,684.36,-74.96,-15.18
PML,MTR,SIN,06RIE-115,2022-01-02,19,634.49,721.77,-76.52,-10.76
PML,MTR,SIN,06RIE-115,2022-01-02,20,613.83,686.77,-72.94,0
PML,MTR,SIN,06RIE-115,2022-01-02,21,610.81,681.79,-70.36,-0.63
PML,MTR,SIN,06RIE-115,2022-01-02,22,612.12,681.26,-69.14,0
PML,MTR,SIN,06RIE-115,2022-01-02,23,611.53,677.92,-66.39,0
PML,MTR,SIN,06RIE-115,2022-01-02,24,598.94,656.96,-58.03,0
PML,MTR,SIN,06RIE-115,2022-01-03,1,597.83,655.17,-57.34,0
PML,MTR,SIN,06RIE-115,2022-01-03,2,589.91,643.71,-53.8,0
PML,MTR,SIN,06RIE-115,2022-01-03,3,588,636.35,-48.36,0
PML,MTR,SIN,06RIE-115,2022-01-03,4,571.05,615.66,-44.61,0
PML,MTR,SIN,06RIE-115,2022-01-03,5,572.45,615.41,-42.96,0
PML,MTR,SIN,06RIE-115,2022-01-03,6,593.34,636.02,-42.68,0
PML,MTR,SIN,06RIE-115,2022-01-03,7,621.64,665.89,-44.26,0
PML,MTR,SIN,06RIE-115,2022-01-03,8,648.53,691.85,-43.32,0
PML,MTR,SIN,06RIE-115,2022-01-03,9,670.27,726.99,-56.72,0
PML,MTR,SIN,06RIE-115,2022-01-03,10,658.26,729.05,-70.79,0
PML,MTR,SIN,06RIE-115,2022-01-03,11,668.34,745.19,-76.85,0
PML,MTR,SIN,06RIE-115,2022-01-03,12,671.91,766.28,-77.67,-16.69
PML,MTR,SIN,06RIE-115,2022-01-03,13,661.68,779,-80.42,-36.89
PML,MTR,SIN,06RIE-115,2022-01-03,14,654.76,737.2,-77.25,-5.19
PML,MTR,SIN,06RIE-115,2022-01-03,15,632.63,746.62,-80.55,-33.44
PML,MTR,SIN,06RIE-115,2022-01-03,16,629.43,799.37,-86.64,-83.31
PML,MTR,SIN,06RIE-115,2022-01-03,17,631.81,804.4,-87.3,-85.29
PML,MTR,SIN,06RIE-115,2022-01-03,18,803.69,904.52,-92.47,-8.37
PML,MTR,SIN,06RIE-115,2022-01-03,19,1573.16,1727.66,-154.5,0
PML,MTR,SIN,06RIE-115,2022-01-03,20,956.21,1052.6,-96.39,0
PML,MTR,SIN,06RIE-115,2022-01-03,21,937.82,1033.84,-96.02,0
PML,MTR,SIN,06RIE-115,2022-01-03,22,849.27,945.34,-96.07,0
PML,MTR,SIN,06RIE-115,2022-01-03,23,855.81,960.09,-104.29,0
PML,MTR,SIN,06RIE-115,2022-01-03,24,729.78,814.35,-84.57,0
PML,MTR,SIN,06RIE-115,2022-01-04,1,666.61,741.92,-75.31,0
PML,MTR,SIN,06RIE-115,2022-01-04,2,646.25,715.89,-69.64,0
PML,MTR,SIN,06RIE-115,2022-01-04,3,637.25,701.77,-64.52,0
PML,MTR,SIN,06RIE-115,2022-01-04,4,628.56,686.92,-58.36,0
PML,MTR,SIN,06RIE-115,2022-01-04,5,626.15,680.78,-54.63,0
PML,MTR,SIN,06RIE-115,2022-01-04,6,636.22,694.23,-58.01,0
PML,MTR,SIN,06RIE-115,2022-01-04,7,647.06,711.32,-64.26,0
PML,MTR,SIN,06RIE-115,2022-01-04,8,661.76,726.84,-65.09,0
PML,MTR,SIN,06RIE-115,2022-01-04,9,655.46,717.87,-62.41,0
PML,MTR,SIN,06RIE-115,2022-01-04,10,640.63,708.26,-67.62,0
PML,MTR,SIN,06RIE-115,2022-01-04,11,625.15,699.44,-74.29,0
PML,MTR,SIN,06RIE-115,2022-01-04,12,627.36,703.91,-76.55,0
PML,MTR,SIN,06RIE-115,2022-01-04,13,611.36,692.02,-80.66,0
PML,MTR,SIN,06RIE-115,2022-01-04,14,614.81,695.2,-80.39,0
PML,MTR,SIN,06RIE-115,2022-01-04,15,615.33,695.05,-79.72,0
PML,MTR,SIN,06RIE-115,2022-01-04,16,628.18,711.5,-83.32,0
PML,MTR,SIN,06RIE-115,2022-01-04,17,629.98,713.06,-83.07,0
PML,MTR,SIN,06RIE-115,2022-01-04,18,693.52,778.58,-85.06,0
PML,MTR,SIN,06RIE-115,2022-01-04,19,698.76,782.41,-83.64,0
PML,MTR,SIN,06RIE-115,2022-01-04,20,660.18,895.33,-94.62,-140.53
PML,MTR,SIN,06RIE-115,2022-01-04,21,669.29,1052.32,-112.84,-270.19
PML,MTR,SIN,06RIE-115,2022-01-04,22,687.35,784.39,-86.6,-10.45
PML,MTR,SIN,06RIE-115,2022-01-04,23,665.95,778.55,-86.41,-26.19
PML,MTR,SIN,06RIE-115,2022-01-04,24,635.03,722.01,-77.97,-9.01
PML,MTR,SIN,06RIE-115,2022-01-05,1,613.87,680.56,-66.69,0
PML,MTR,SIN,06RIE-115,2022-01-05,2,598.1,658.8,-60.7,0
PML,MTR,SIN,06RIE-115,2022-01-05,3,592.43,648.67,-56.25,0
PML,MTR,SIN,06RIE-115,2022-01-05,4,597.87,652.11,-54.24,0
PML,MTR,SIN,06RIE-115,2022-01-05,5,593.92,651.65,-57.73,0
PML,MTR,SIN,06RIE-115,2022-01-05,6,604.7,664.4,-59.71,0
PML,MTR,SIN,06RIE-115,2022-01-05,7,630.96,698.28,-67.32,0
PML,MTR,SIN,06RIE-115,2022-01-05,8,648.8,712.23,-63.43,0
PML,MTR,SIN,06RIE-115,2022-01-05,9,635.36,704.1,-68.74,0
PML,MTR,SIN,06RIE-115,2022-01-05,10,603.26,690.86,-77.07,-10.53
PML,MTR,SIN,06RIE-115,2022-01-05,11,616.81,724.5,-84.15,-23.54
