price_type,market_type,grid_type,node,date,hour,price,price_energy,price_losses,price_congestion
PML,MTR,SIN,06MOD-115,2022-01-01,1,520.48,615.76,-70.67,-24.6
PML,MTR,SIN,06MOD-115,2022-01-01,2,524.24,605.54,-71.15,-10.15
PML,MTR,SIN,06MOD-115,2022-01-01,3,508.28,594.38,-71.57,-14.53
PML,MTR,SIN,06MOD-115,2022-01-01,4,503.53,567.47,-63.94,0
PML,MTR,SIN,06MOD-115,2022-01-01,5,482.9,571.55,-64.99,-23.66
PML,MTR,SIN,06MOD-115,2022-01-01,6,491.15,545.67,-54.51,0
PML,MTR,SIN,06MOD-115,2022-01-01,7,482.9,529.64,-46.74,0
PML,MTR,SIN,06MOD-115,2022-01-01,8,466.93,513.37,-46.44,0
PML,MTR,SIN,06MOD-115,2022-01-01,9,449.86,496.79,-46.93,0
PML,MTR,SIN,06MOD-115,2022-01-01,10,455.59,503.67,-48.09,0
PML,MTR,SIN,06MOD-115,2022-01-01,11,446.09,502,-55.91,0
PML,MTR,SIN,06MOD-115,2022-01-01,12,455.88,509.34,-53.46,0
PML,MTR,SIN,06MOD-115,2022-01-01,13,475.52,525.11,-49.59,0
PML,MTR,SIN,06MOD-115,2022-01-01,14,491.56,534.92,-43.36,0
PML,MTR,SIN,06MOD-115,2022-01-01,15,505.42,545.23,-39.81,0
PML,MTR,SIN,06MOD-115,2022-01-01,16,529.93,578.33,-48.41,0
PML,MTR,SIN,06MOD-115,2022-01-01,17,554.2,596.74,-42.53,0
PML,MTR,SIN,06MOD-115,2022-01-01,18,626.12,679.57,-53.45,0
PML,MTR,SIN,06MOD-115,2022-01-01,19,662.71,732.49,-69.78,0
PML,MTR,SIN,06MOD-115,2022-01-01,20,619.91,753.57,-83.04,-50.62
PML,MTR,SIN,06MOD-115,2022-01-01,21,628.34,747.4,-85.31,-33.74
PML,MTR,SIN,06MOD-115,2022-01-01,22,582.55,754.64,-89.35,-82.74
PML,MTR,SIN,06MOD-115,2022-01-01,23,589.04,742.66,-84.39,-69.23
PML,MTR,SIN,06MOD-115,2022-01-01,24,596.85,732.46,-82.89,-52.73
PML,MTR,SIN,06MOD-115,2022-01-02,1,579.31,713.32,-79.48,-54.53
PML,MTR,SIN,06MOD-115,2022-01-02,2,566.59,690.53,-70.52,-53.42
PML,MTR,SIN,06MOD-115,2022-01-02,3,559.37,658.1,-65.21,-33.51
PML,MTR,SIN,06MOD-115,2022-01-02,4,578.24,678.62,-68.31,-32.07
PML,MTR,SIN,06MOD-115,2022-01-02,5,534.44,678.25,-64.26,-79.55
PML,MTR,SIN,06MOD-115,2022-01-02,6,533.9,673.17,-66.38,-72.89
PML,MTR,SIN,06MOD-115,2022-01-02,7,529.22,670.83,-70.89,-70.73
PML,MTR,SIN,06MOD-115,2022-01-02,8,523.21,637.92,-67.17,-47.54
PML,MTR,SIN,06MOD-115,2022-01-02,9,532.01,596.21,-64.2,0
PML,MTR,SIN,06MOD-115,2022-01-02,10,448.15,590.16,-71.63,-70.37
PML,MTR,SIN,06MOD-115,2022-01-02,11,476.7,589.15,-73.29,-39.15
PML,MTR,SIN,06MOD-115,2022-01-02,12,523.4,594.86,-71.47,0
PML,MTR,SIN,06MOD-115,2022-01-02,13,505.44,617.14,-74.5,-37.2
PML,MTR,SIN,06MOD-115,2022-01-02,14,533.9,637.06,-75.85,-27.31
PML,MTR,SIN,06MOD-115,2022-01-02,15,534.26,655.78,-80.45,-41.07
PML,MTR,SIN,06MOD-115,2022-01-02,16,531.63,655.32,-83.16,-40.53
PML,MTR,SIN,06MOD-115,2022-01-02,17,579.08,659.56,-78.92,-1.57
PML,MTR,SIN,06MOD-115,2022-01-02,18,592.81,684.36,-76.39,-15.16
PML,MTR,SIN,06MOD-115,2022-01-02,19,633.98,721.77,-77.04,-10.75
PML,MTR,SIN,06MOD-115,2022-01-02,20,612.97,686.77,-73.8,0
PML,MTR,SIN,06MOD-115,2022-01-02,21,609.93,681.79,-71.23,-0.63
PML,MTR,SIN,06MOD-115,2022-01-02,22,611.32,681.26,-69.94,0
PML,MTR,SIN,06MOD-115,2022-01-02,23,610.48,677.92,-67.45,0
PML,MTR,SIN,06MOD-115,2022-01-02,24,597.62,656.96,-59.34,0
PML,MTR,SIN,06MOD-115,2022-01-03,1,596.55,655.17,-58.62,0
PML,MTR,SIN,06MOD-115,2022-01-03,2,588.5,643.71,-55.21,0
PML,MTR,SIN,06MOD-115,2022-01-03,3,586.53,636.35,-49.82,0
PML,MTR,SIN,06MOD-115,2022-01-03,4,569.56,615.66,-46.11,0
PML,MTR,SIN,06MOD-115,2022-01-03,5,571.11,615.41,-44.3,0
PML,MTR,SIN,06MOD-115,2022-01-03,6,592.14,636.02,-43.88,0
PML,MTR,SIN,06MOD-115,2022-01-03,7,620.6,665.89,-45.29,0
PML,MTR,SIN,06MOD-115,2022-01-03,8,647.51,691.85,-44.34,0
PML,MTR,SIN,06MOD-115,2022-01-03,9,668.8,726.99,-58.18,0
PML,MTR,SIN,06MOD-115,2022-01-03,10,656.5,729.05,-72.55,0
PML,MTR,SIN,06MOD-115,2022-01-03,11,666.35,745.19,-78.84,0
PML,MTR,SIN,06MOD-115,2022-01-03,12,669.93,766.28,-79.66,-16.69
PML,MTR,SIN,06MOD-115,2022-01-03,13,659.84,779,-82.27,-36.89
PML,MTR,SIN,06MOD-115,2022-01-03,14,652.94,737.2,-79.07,-5.19
PML,MTR,SIN,06MOD-115,2022-01-03,15,630.79,746.62,-82.41,-33.42
PML,MTR,SIN,06MOD-115,2022-01-03,16,627.11,799.37,-88.96,-83.3
PML,MTR,SIN,06MOD-115,2022-01-03,17,629.88,804.4,-89.23,-85.29
PML,MTR,SIN,06MOD-115,2022-01-03,18,802.08,904.52,-94.07,-8.37
PML,MTR,SIN,06MOD-115,2022-01-03,19,1571.36,1727.66,-156.3,0
PML,MTR,SIN,06MOD-115,2022-01-03,20,955.46,1052.6,-97.14,0
PML,MTR,SIN,06MOD-115,2022-01-03,21,937.24,1033.84,-96.6,0
PML,MTR,SIN,06MOD-115,2022-01-03,22,849.11,945.34,-96.23,0
PML,MTR,SIN,06MOD-115,2022-01-03,23,855.54,960.09,-104.55,0
PML,MTR,SIN,06MOD-115,2022-01-03,24,729.68,814.35,-84.66,0
PML,MTR,SIN,06MOD-115,2022-01-04,1,666.54,741.92,-75.38,0
PML,MTR,SIN,06MOD-115,2022-01-04,2,646.19,715.89,-69.7,0
PML,MTR,SIN,06MOD-115,2022-01-04,3,637.03,701.77,-64.74,0
PML,MTR,SIN,06MOD-115,2022-01-04,4,628.13,686.92,-58.78,0
PML,MTR,SIN,06MOD-115,2022-01-04,5,625.64,680.78,-55.14,0
PML,MTR,SIN,06MOD-115,2022-01-04,6,635.62,694.23,-58.61,0
PML,MTR,SIN,06MOD-115,2022-01-04,7,646.63,711.32,-64.69,0
PML,MTR,SIN,06MOD-115,2022-01-04,8,661.43,726.84,-65.42,0
PML,MTR,SIN,06MOD-115,2022-01-04,9,654.73,717.87,-63.14,0
PML,MTR,SIN,06MOD-115,2022-01-04,10,639.5,708.26,-68.76,0
PML,MTR,SIN,06MOD-115,2022-01-04,11,623.75,699.44,-75.69,0
PML,MTR,SIN,06MOD-115,2022-01-04,12,626.18,703.91,-77.73,0
PML,MTR,SIN,06MOD-115,2022-01-04,13,610.45,692.02,-81.56,0
PML,MTR,SIN,06MOD-115,2022-01-04,14,613.72,695.2,-81.49,0
PML,MTR,SIN,06MOD-115,2022-01-04,15,613.94,695.05,-81.1,0
PML,MTR,SIN,06MOD-115,2022-01-04,16,626.97,711.5,-84.53,0
PML,MTR,SIN,06MOD-115,2022-01-04,17,628.79,713.06,-84.27,0
PML,MTR,SIN,06MOD-115,2022-01-04,18,693.12,778.58,-85.46,0
PML,MTR,SIN,06MOD-115,2022-01-04,19,698.93,782.41,-83.47,0
PML,MTR,SIN,06MOD-115,2022-01-04,20,661.01,895.33,-94.11,-140.21
PML,MTR,SIN,06MOD-115,2022-01-04,21,670.69,1052.32,-112.12,-269.51
PML,MTR,SIN,06MOD-115,2022-01-04,22,687.88,784.39,-85.96,-10.55
PML,MTR,SIN,06MOD-115,2022-01-04,23,666.28,778.55,-85.84,-26.43
PML,MTR,SIN,06MOD-115,2022-01-04,24,635.42,722.01,-77.6,-9
PML,MTR,SIN,06MOD-115,2022-01-05,1,614.02,680.56,-66.54,0
PML,MTR,SIN,06MOD-115,2022-01-05,2,598.02,658.8,-60.78,0
PML,MTR,SIN,06MOD-115,2022-01-05,3,592.31,648.67,-56.36,0
PML,MTR,SIN,06MOD-115,2022-01-05,4,597.59,652.11,-54.53,0
PML,MTR,SIN,06MOD-115,2022-01-05,5,593.6,651.65,-58.04,0
PML,MTR,SIN,06MOD-115,2022-01-05,6,604.33,664.4,-60.07,0
PML,MTR,SIN,06MOD-115,2022-01-05,7,630.58,698.28,-67.7,0
PML,MTR,SIN,06MOD-115,2022-01-05,8,648.46,712.23,-63.77,0
PML,MTR,SIN,06MOD-115,2022-01-05,9,634.75,704.1,-69.34,0
PML,MTR,SIN,06MOD-115,2022-01-05,10,602.47,690.86,-77.85,-10.53
PML,MTR,SIN,06MOD-115,2022-01-05,11,615.83,724.5,-85.13,-23.54
PML,MTR,SIN,06MOD-115,2022-01-05,12,618.79,719.72,-86.32,-14.61
PML,MTR,SIN,06MOD-115,2022-01-05,13,646.27,707.37,-83.51,22.41
PML,MTR,SIN,06MOD-115,2022-01-05,14,631.5,715.83,-86.42,2.08
PML,MTR,SIN,06MOD-115,2022-01-05,15,637.65,698.39,-85.13,24.39
PML,MTR,SIN,06MOD-115,2022-01-05,16,638.03,719.16,-80.64,-0.5
PML,MTR,SIN,06MOD-115,2022-01-05,17,644.99,727.57,-85.34,2.75
PML,MTR,SIN,06MOD-115,2022-01-05,18,716.65,789.96,-73.31,0
PML,MTR,SIN,06MOD-115,2022-01-05,19,736.32,823.77,-87.45,0
PML,MTR,SIN,06MOD-115,2022-01-05,20,663.88,899.24,-102.12,-133.24
PML,MTR,SIN,06MOD-115,2022-01-05,21,663.12,910.2,-104.38,-142.71
PML,MTR,SIN,06MOD-115,2022-01-05,22,670.59,857.11,-98.86,-87.66
PML,MTR,SIN,06MOD-115,2022-01-05,23,652.67,785.06,-89.65,-42.74
PML,MTR,SIN,06MOD-115,2022-01-05,24,646.37,759.74,-87.68,-25.69
PML,MTR,SIN,06MOD-115,2022-01-06,1,650.48,764.28,-90.12,-23.68
PML,MTR,SIN,06MOD-115,2022-01-06,2,634.4,735.64,-84.01,-17.23
PML,MTR,SIN,06MOD-115,2022-01-06,3,638.62,725.5,-80.97,-5.91
PML,MTR,SIN,06MOD-115,2022-01-06,4,623.83,716.82,-80.24,-12.75
PML,MTR,SIN,06MOD-115,2022-01-06,5,644.94,726.26,-81.32,0
PML,MTR,SIN,06MOD-115,2022-01-06,6,647.6,724.62,-77.02,0
PML,MTR,SIN,06MOD-115,2022-01-06,7,658.69,734.67,-75.98,0
PML,MTR,SIN,06MOD-115,2022-01-06,8,696.4,773.08,-76.68,0
PML,MTR,SIN,06MOD-115,2022-01-06,9,692.56,774.43,-81.87,0
PML,MTR,SIN,06MOD-115,2022-01-06,10,684.55,760.67,-88.15,12.04
