price_type,market_type,grid_type,node,date,hour,price,price_energy,price_losses,price_congestion
PML,MTR,SIN,06CIS-115,2021-01-01,1,419.84,473.74,-53.9,0
PML,MTR,SIN,06CIS-115,2021-01-01,2,419.4,473.24,-53.84,0
PML,MTR,SIN,06CIS-115,2021-01-01,3,415.27,470.52,-55.25,0
PML,MTR,SIN,06CIS-115,2021-01-01,4,413.83,465.2,-51.36,0
PML,MTR,SIN,06CIS-115,2021-01-01,5,406.45,455.08,-48.63,0
PML,MTR,SIN,06CIS-115,2021-01-01,6,397.34,443.96,-46.62,0
PML,MTR,SIN,06CIS-115,2021-01-01,7,399.83,444.69,-44.86,0
PML,MTR,SIN,06CIS-115,2021-01-01,8,388.75,429.44,-40.69,0
PML,MTR,SIN,06CIS-115,2021-01-01,9,379.78,412.41,-32.63,0
PML,MTR,SIN,06CIS-115,2021-01-01,10,369.26,404.07,-34.81,0
PML,MTR,SIN,06CIS-115,2021-01-01,11,367.68,404.8,-37.12,0
PML,MTR,SIN,06CIS-115,2021-01-01,12,362.58,403.9,-41.32,0
PML,MTR,SIN,06CIS-115,2021-01-01,13,363.58,405.52,-41.94,0
PML,MTR,SIN,06CIS-115,2021-01-01,14,365.63,407.42,-41.79,0
PML,MTR,SIN,06CIS-115,2021-01-01,15,366.06,408.31,-42.26,0
PML,MTR,SIN,06CIS-115,2021-01-01,16,366.3,408.44,-42.14,0
PML,MTR,SIN,06CIS-115,2021-01-01,17,380.22,422.12,-41.9,0
PML,MTR,SIN,06CIS-115,2021-01-01,18,437.53,484.24,-46.71,0
PML,MTR,SIN,06CIS-115,2021-01-01,19,511.92,556.22,-44.3,0
PML,MTR,SIN,06CIS-115,2021-01-01,20,555.55,578.66,-52.71,29.6
PML,MTR,SIN,06CIS-115,2021-01-01,21,534.06,561.43,-50.35,22.98
PML,MTR,SIN,06CIS-115,2021-01-01,22,515.95,549.25,-56.52,23.22
PML,MTR,SIN,06CIS-115,2021-01-01,23,465.6,504,-51.52,13.12
PML,MTR,SIN,06CIS-115,2021-01-01,24,437.01,477.27,-51.69,11.42
PML,MTR,SIN,06CIS-115,2021-01-02,1,392.08,447.11,-55.03,0
PML,MTR,SIN,06CIS-115,2021-01-02,2,404.2,453.54,-49.34,0
PML,MTR,SIN,06CIS-115,2021-01-02,3,405.36,448.63,-43.28,0
PML,MTR,SIN,06CIS-115,2021-01-02,4,389.76,433.39,-43.63,0
PML,MTR,SIN,06CIS-115,2021-01-02,5,387.77,426.4,-38.63,0
PML,MTR,SIN,06CIS-115,2021-01-02,6,390.61,431.29,-40.67,0
PML,MTR,SIN,06CIS-115,2021-01-02,7,404.2,449.31,-45.12,0
PML,MTR,SIN,06CIS-115,2021-01-02,8,410.81,451.75,-40.94,0
PML,MTR,SIN,06CIS-115,2021-01-02,9,407.71,449.07,-41.36,0
PML,MTR,SIN,06CIS-115,2021-01-02,10,389.73,432.74,-43.01,0
PML,MTR,SIN,06CIS-115,2021-01-02,11,395.43,433.45,-38.02,0
PML,MTR,SIN,06CIS-115,2021-01-02,12,401.93,439.04,-37.11,0
PML,MTR,SIN,06CIS-115,2021-01-02,13,410.01,451.26,-41.25,0
PML,MTR,SIN,06CIS-115,2021-01-02,14,398.26,442.89,-44.64,0
PML,MTR,SIN,06CIS-115,2021-01-02,15,392.49,438.1,-45.61,0
PML,MTR,SIN,06CIS-115,2021-01-02,16,403.98,440.93,-36.95,0
PML,MTR,SIN,06CIS-115,2021-01-02,17,413.28,451.76,-38.48,0
PML,MTR,SIN,06CIS-115,2021-01-02,18,462.68,494.64,-31.96,0
PML,MTR,SIN,06CIS-115,2021-01-02,19,527.34,556.37,-29.03,0
PML,MTR,SIN,06CIS-115,2021-01-02,20,518.31,556.13,-37.82,0
PML,MTR,SIN,06CIS-115,2021-01-02,21,507.29,547.88,-40.59,0
PML,MTR,SIN,06CIS-115,2021-01-02,22,499.8,544.6,-44.8,0
PML,MTR,SIN,06CIS-115,2021-01-02,23,487.09,534.62,-47.53,0
PML,MTR,SIN,06CIS-115,2021-01-02,24,465.56,515.53,-49.97,0
PML,MTR,SIN,06CIS-115,2021-01-03,1,430.9,482.57,-51.67,0
PML,MTR,SIN,06CIS-115,2021-01-03,2,412.26,461.51,-49.25,0
PML,MTR,SIN,06CIS-115,2021-01-03,3,397.55,443.39,-45.84,0
PML,MTR,SIN,06CIS-115,2021-01-03,4,399.67,442.11,-42.44,0
PML,MTR,SIN,06CIS-115,2021-01-03,5,401.68,446.37,-44.7,0
PML,MTR,SIN,06CIS-115,2021-01-03,6,400.39,446.22,-45.83,0
PML,MTR,SIN,06CIS-115,2021-01-03,7,404.29,452.26,-47.97,0
PML,MTR,SIN,06CIS-115,2021-01-03,8,395.56,438.85,-43.29,0
PML,MTR,SIN,06CIS-115,2021-01-03,9,405.22,439.3,-34.08,0
PML,MTR,SIN,06CIS-115,2021-01-03,10,367.96,396.53,-28.57,0
PML,MTR,SIN,06CIS-115,2021-01-03,11,363.16,394.81,-31.65,0
PML,MTR,SIN,06CIS-115,2021-01-03,12,362.09,399.57,-37.48,0
PML,MTR,SIN,06CIS-115,2021-01-03,13,365.95,405.43,-39.48,0
PML,MTR,SIN,06CIS-115,2021-01-03,14,365.4,406.21,-40.81,0
PML,MTR,SIN,06CIS-115,2021-01-03,15,368.05,409.5,-41.45,0
PML,MTR,SIN,06CIS-115,2021-01-03,16,367.57,411.34,-43.78,0
PML,MTR,SIN,06CIS-115,2021-01-03,17,389.59,431.91,-42.32,0
PML,MTR,SIN,06CIS-115,2021-01-03,18,433.49,482.65,-49.16,0
PML,MTR,SIN,06CIS-115,2021-01-03,19,464.18,518.26,-54.09,0
PML,MTR,SIN,06CIS-115,2021-01-03,20,448.1,515.57,-67.47,0
PML,MTR,SIN,06CIS-115,2021-01-03,21,450.14,517.96,-67.82,0
PML,MTR,SIN,06CIS-115,2021-01-03,22,447.72,516.16,-68.45,0
PML,MTR,SIN,06CIS-115,2021-01-03,23,442.44,511.29,-68.85,0
PML,MTR,SIN,06CIS-115,2021-01-03,24,431.96,495.76,-63.8,0
PML,MTR,SIN,06CIS-115,2021-01-04,1,340.01,501.2,-46.27,-114.92
PML,MTR,SIN,06CIS-115,2021-01-04,2,333.59,486.37,-42.42,-110.37
PML,MTR,SIN,06CIS-115,2021-01-04,3,321.9,483,-40.93,-120.17
PML,MTR,SIN,06CIS-115,2021-01-04,4,331.79,480.4,-38.49,-110.12
PML,MTR,SIN,06CIS-115,2021-01-04,5,340.36,484.32,-39,-104.96
PML,MTR,SIN,06CIS-115,2021-01-04,6,349.15,491.92,-40.57,-102.2
PML,MTR,SIN,06CIS-115,2021-01-04,7,349.44,530.43,-46.09,-134.9
PML,MTR,SIN,06CIS-115,2021-01-04,8,366.47,540.74,-48.22,-126.04
PML,MTR,SIN,06CIS-115,2021-01-04,9,366.73,547.17,-54.77,-125.67
PML,MTR,SIN,06CIS-115,2021-01-04,10,358.39,528.52,-55.65,-114.48
PML,MTR,SIN,06CIS-115,2021-01-04,11,362.77,530.42,-56.54,-111.11
PML,MTR,SIN,06CIS-115,2021-01-04,12,371.89,529.01,-57.03,-100.08
PML,MTR,SIN,06CIS-115,2021-01-04,13,366.26,531.72,-56.76,-108.7
PML,MTR,SIN,06CIS-115,2021-01-04,14,363.21,551.68,-57.87,-130.6
PML,MTR,SIN,06CIS-115,2021-01-04,15,398.11,548.48,-57.84,-92.53
PML,MTR,SIN,06CIS-115,2021-01-04,16,366.69,533.67,-54.47,-112.51
PML,MTR,SIN,06CIS-115,2021-01-04,17,361.92,551.58,-56.06,-133.6
PML,MTR,SIN,06CIS-115,2021-01-04,18,366.46,571.21,-50.85,-153.9
PML,MTR,SIN,06CIS-115,2021-01-04,19,381.23,816.66,-68.58,-366.85
PML,MTR,SIN,06CIS-115,2021-01-04,20,378.96,575.93,-48.65,-148.33
PML,MTR,SIN,06CIS-115,2021-01-04,21,389.84,559.16,-47.67,-121.64
PML,MTR,SIN,06CIS-115,2021-01-04,22,397.74,577.22,-50.03,-129.44
PML,MTR,SIN,06CIS-115,2021-01-04,23,388.73,563.79,-50.25,-124.8
PML,MTR,SIN,06CIS-115,2021-01-04,24,390.33,554.13,-52.11,-111.69
PML,MTR,SIN,06CIS-115,2021-01-05,1,432.16,527.69,-47.21,-48.32
PML,MTR,SIN,06CIS-115,2021-01-05,2,396.11,516.89,-44.81,-75.97
PML,MTR,SIN,06CIS-115,2021-01-05,3,381.16,499.3,-41.46,-76.68
PML,MTR,SIN,06CIS-115,2021-01-05,4,376.46,498.94,-40.87,-81.61
PML,MTR,SIN,06CIS-115,2021-01-05,5,373.5,491.26,-38.61,-79.16
PML,MTR,SIN,06CIS-115,2021-01-05,6,390.23,504.55,-40.26,-74.07
PML,MTR,SIN,06CIS-115,2021-01-05,7,413.29,518.05,-42.09,-62.67
PML,MTR,SIN,06CIS-115,2021-01-05,8,494.15,532.78,-38.63,0
PML,MTR,SIN,06CIS-115,2021-01-05,9,482.13,525.96,-43.83,0
PML,MTR,SIN,06CIS-115,2021-01-05,10,410.07,514,-48.35,-55.57
PML,MTR,SIN,06CIS-115,2021-01-05,11,401.19,513.47,-50.45,-61.82
PML,MTR,SIN,06CIS-115,2021-01-05,12,391.73,518.42,-51.57,-75.12
PML,MTR,SIN,06CIS-115,2021-01-05,13,387.8,519.64,-52.15,-79.69
PML,MTR,SIN,06CIS-115,2021-01-05,14,373.21,519.27,-52.26,-93.81
PML,MTR,SIN,06CIS-115,2021-01-05,15,371.7,519.74,-53.64,-94.4
PML,MTR,SIN,06CIS-115,2021-01-05,16,371.23,518.02,-54.04,-92.75
PML,MTR,SIN,06CIS-115,2021-01-05,17,364.33,525.84,-54.22,-107.29
