price_type,market_type,grid_type,node,date,hour,price,price_energy,price_losses,price_congestion
PML,MTR,SIN,06ORN-115,2021-01-01,1,420.62,473.74,-53.12,0
PML,MTR,SIN,06ORN-115,2021-01-01,2,420.07,473.24,-53.18,0
PML,MTR,SIN,06ORN-115,2021-01-01,3,415.84,470.52,-54.68,0
PML,MTR,SIN,06ORN-115,2021-01-01,4,414.31,465.2,-50.89,0
PML,MTR,SIN,06ORN-115,2021-01-01,5,406.93,455.08,-48.15,0
PML,MTR,SIN,06ORN-115,2021-01-01,6,397.84,443.96,-46.12,0
PML,MTR,SIN,06ORN-115,2021-01-01,7,400.14,444.69,-44.55,0
PML,MTR,SIN,06ORN-115,2021-01-01,8,389.11,429.44,-40.33,0
PML,MTR,SIN,06ORN-115,2021-01-01,9,379.94,412.41,-32.47,0
PML,MTR,SIN,06ORN-115,2021-01-01,10,369.31,404.07,-34.75,0
PML,MTR,SIN,06ORN-115,2021-01-01,11,367.63,404.8,-37.17,0
PML,MTR,SIN,06ORN-115,2021-01-01,12,362.18,403.9,-41.71,0
PML,MTR,SIN,06ORN-115,2021-01-01,13,363.12,405.52,-42.4,0
PML,MTR,SIN,06ORN-115,2021-01-01,14,365.38,407.42,-42.03,0
PML,MTR,SIN,06ORN-115,2021-01-01,15,365.71,408.31,-42.61,0
PML,MTR,SIN,06ORN-115,2021-01-01,16,366.12,408.44,-42.32,0
PML,MTR,SIN,06ORN-115,2021-01-01,17,380.41,422.12,-41.71,0
PML,MTR,SIN,06ORN-115,2021-01-01,18,437.95,484.24,-46.29,0
PML,MTR,SIN,06ORN-115,2021-01-01,19,512.85,556.22,-43.37,0
PML,MTR,SIN,06ORN-115,2021-01-01,20,556.39,578.66,-51.96,29.68
PML,MTR,SIN,06ORN-115,2021-01-01,21,534.95,561.43,-49.52,23.05
PML,MTR,SIN,06ORN-115,2021-01-01,22,516.77,549.25,-55.76,23.28
PML,MTR,SIN,06ORN-115,2021-01-01,23,466.39,504,-50.76,13.15
PML,MTR,SIN,06ORN-115,2021-01-01,24,437.8,477.27,-50.93,11.46
PML,MTR,SIN,06ORN-115,2021-01-02,1,393.54,447.11,-53.58,0
PML,MTR,SIN,06ORN-115,2021-01-02,2,405.99,453.54,-47.55,0
PML,MTR,SIN,06ORN-115,2021-01-02,3,407.14,448.63,-41.49,0
PML,MTR,SIN,06ORN-115,2021-01-02,4,391.79,433.39,-41.59,0
PML,MTR,SIN,06ORN-115,2021-01-02,5,389.69,426.4,-36.71,0
PML,MTR,SIN,06ORN-115,2021-01-02,6,392.66,431.29,-38.62,0
PML,MTR,SIN,06ORN-115,2021-01-02,7,406.35,449.31,-42.96,0
PML,MTR,SIN,06ORN-115,2021-01-02,8,412.8,451.75,-38.95,0
PML,MTR,SIN,06ORN-115,2021-01-02,9,409.24,449.07,-39.83,0
PML,MTR,SIN,06ORN-115,2021-01-02,10,390.41,432.74,-42.33,0
PML,MTR,SIN,06ORN-115,2021-01-02,11,395.97,433.45,-37.48,0
PML,MTR,SIN,06ORN-115,2021-01-02,12,402.65,439.04,-36.39,0
PML,MTR,SIN,06ORN-115,2021-01-02,13,410.81,451.26,-40.45,0
PML,MTR,SIN,06ORN-115,2021-01-02,14,399.16,442.89,-43.73,0
PML,MTR,SIN,06ORN-115,2021-01-02,15,393.41,438.1,-44.69,0
PML,MTR,SIN,06ORN-115,2021-01-02,16,404.52,440.93,-36.41,0
PML,MTR,SIN,06ORN-115,2021-01-02,17,413.73,451.76,-38.03,0
PML,MTR,SIN,06ORN-115,2021-01-02,18,464.12,494.64,-30.52,0
PML,MTR,SIN,06ORN-115,2021-01-02,19,529.4,556.37,-26.97,0
PML,MTR,SIN,06ORN-115,2021-01-02,20,520.28,556.13,-35.85,0
PML,MTR,SIN,06ORN-115,2021-01-02,21,509.29,547.88,-38.58,0
PML,MTR,SIN,06ORN-115,2021-01-02,22,501.93,544.6,-42.67,0
PML,MTR,SIN,06ORN-115,2021-01-02,23,489.29,534.62,-45.33,0
PML,MTR,SIN,06ORN-115,2021-01-02,24,467.79,515.53,-47.74,0
PML,MTR,SIN,06ORN-115,2021-01-03,1,433,482.57,-49.57,0
PML,MTR,SIN,06ORN-115,2021-01-03,2,414.15,461.51,-47.36,0
PML,MTR,SIN,06ORN-115,2021-01-03,3,399.25,443.39,-44.14,0
PML,MTR,SIN,06ORN-115,2021-01-03,4,401.17,442.11,-40.94,0
PML,MTR,SIN,06ORN-115,2021-01-03,5,403.14,446.37,-43.24,0
PML,MTR,SIN,06ORN-115,2021-01-03,6,401.94,446.22,-44.28,0
PML,MTR,SIN,06ORN-115,2021-01-03,7,405.9,452.26,-46.36,0
