price_type,market_type,grid_type,node,date,hour,price,price_energy,price_losses,price_congestion
PML,MTR,SIN,06ETZ-115,2021-01-01,1,421.4,473.74,-52.34,0
PML,MTR,SIN,06ETZ-115,2021-01-01,2,420.97,473.24,-52.28,0
PML,MTR,SIN,06ETZ-115,2021-01-01,3,416.8,470.52,-53.72,0
PML,MTR,SIN,06ETZ-115,2021-01-01,4,415.25,465.2,-49.94,0
PML,MTR,SIN,06ETZ-115,2021-01-01,5,407.84,455.08,-47.24,0
PML,MTR,SIN,06ETZ-115,2021-01-01,6,398.72,443.96,-45.24,0
PML,MTR,SIN,06ETZ-115,2021-01-01,7,401.08,444.69,-43.6,0
PML,MTR,SIN,06ETZ-115,2021-01-01,8,389.96,429.44,-39.48,0
PML,MTR,SIN,06ETZ-115,2021-01-01,9,380.88,412.41,-31.53,0
PML,MTR,SIN,06ETZ-115,2021-01-01,10,370.27,404.07,-33.79,0
PML,MTR,SIN,06ETZ-115,2021-01-01,11,368.59,404.8,-36.21,0
PML,MTR,SIN,06ETZ-115,2021-01-01,12,363.27,403.9,-40.62,0
PML,MTR,SIN,06ETZ-115,2021-01-01,13,364.23,405.52,-41.29,0
PML,MTR,SIN,06ETZ-115,2021-01-01,14,366.43,407.42,-40.99,0
PML,MTR,SIN,06ETZ-115,2021-01-01,15,366.86,408.31,-41.45,0
PML,MTR,SIN,06ETZ-115,2021-01-01,16,367.25,408.44,-41.19,0
PML,MTR,SIN,06ETZ-115,2021-01-01,17,381.45,422.12,-40.67,0
PML,MTR,SIN,06ETZ-115,2021-01-01,18,439.11,484.24,-45.12,0
PML,MTR,SIN,06ETZ-115,2021-01-01,19,514.1,556.22,-42.13,0
PML,MTR,SIN,06ETZ-115,2021-01-01,20,557.81,578.66,-50.47,29.62
PML,MTR,SIN,06ETZ-115,2021-01-01,21,536.31,561.43,-48.11,23
PML,MTR,SIN,06ETZ-115,2021-01-01,22,518.1,549.25,-54.38,23.23
PML,MTR,SIN,06ETZ-115,2021-01-01,23,467.54,504,-49.58,13.12
PML,MTR,SIN,06ETZ-115,2021-01-01,24,438.81,477.27,-49.89,11.43
PML,MTR,SIN,06ETZ-115,2021-01-02,1,394.06,447.11,-53.05,0
PML,MTR,SIN,06ETZ-115,2021-01-02,2,406.28,453.54,-47.25,0
PML,MTR,SIN,06ETZ-115,2021-01-02,3,407.37,448.63,-41.26,0
PML,MTR,SIN,06ETZ-115,2021-01-02,4,391.86,433.39,-41.53,0
PML,MTR,SIN,06ETZ-115,2021-01-02,5,389.76,426.4,-36.64,0
PML,MTR,SIN,06ETZ-115,2021-01-02,6,392.69,431.29,-38.59,0
PML,MTR,SIN,06ETZ-115,2021-01-02,7,406.4,449.31,-42.91,0
PML,MTR,SIN,06ETZ-115,2021-01-02,8,412.92,451.75,-38.83,0
PML,MTR,SIN,06ETZ-115,2021-01-02,9,409.52,449.07,-39.55,0
PML,MTR,SIN,06ETZ-115,2021-01-02,10,391.03,432.74,-41.7,0
PML,MTR,SIN,06ETZ-115,2021-01-02,11,396.68,433.45,-36.77,0
PML,MTR,SIN,06ETZ-115,2021-01-02,12,403.28,439.04,-35.76,0
PML,MTR,SIN,06ETZ-115,2021-01-02,13,411.39,451.26,-39.87,0
PML,MTR,SIN,06ETZ-115,2021-01-02,14,399.63,442.89,-43.26,0
PML,MTR,SIN,06ETZ-115,2021-01-02,15,393.9,438.1,-44.2,0
PML,MTR,SIN,06ETZ-115,2021-01-02,16,405.23,440.93,-35.69,0
PML,MTR,SIN,06ETZ-115,2021-01-02,17,414.54,451.76,-37.22,0
PML,MTR,SIN,06ETZ-115,2021-01-02,18,464.69,494.64,-29.95,0
PML,MTR,SIN,06ETZ-115,2021-01-02,19,529.95,556.37,-26.42,0
PML,MTR,SIN,06ETZ-115,2021-01-02,20,520.97,556.13,-35.16,0
PML,MTR,SIN,06ETZ-115,2021-01-02,21,509.96,547.88,-37.92,0
PML,MTR,SIN,06ETZ-115,2021-01-02,22,502.58,544.6,-42.02,0
PML,MTR,SIN,06ETZ-115,2021-01-02,23,489.88,534.62,-44.74,0
PML,MTR,SIN,06ETZ-115,2021-01-02,24,468.27,515.53,-47.26,0
PML,MTR,SIN,06ETZ-115,2021-01-03,1,433.37,482.57,-49.2,0
PML,MTR,SIN,06ETZ-115,2021-01-03,2,414.48,461.51,-47.03,0
PML,MTR,SIN,06ETZ-115,2021-01-03,3,399.58,443.39,-43.81,0
PML,MTR,SIN,06ETZ-115,2021-01-03,4,401.56,442.11,-40.55,0
PML,MTR,SIN,06ETZ-115,2021-01-03,5,403.56,446.37,-42.81,0
PML,MTR,SIN,06ETZ-115,2021-01-03,6,402.31,446.22,-43.91,0
PML,MTR,SIN,06ETZ-115,2021-01-03,7,406.29,452.26,-45.97,0
PML,MTR,SIN,06ETZ-115,2021-01-03,8,397.44,438.85,-41.41,0
PML,MTR,SIN,06ETZ-115,2021-01-03,9,407.06,439.3,-32.23,0
PML,MTR,SIN,06ETZ-115,2021-01-03,10,369.28,396.53,-27.25,0
PML,MTR,SIN,06ETZ-115,2021-01-03,11,364.36,394.81,-30.45,0
PML,MTR,SIN,06ETZ-115,2021-01-03,12,363.3,399.57,-36.27,0
PML,MTR,SIN,06ETZ-115,2021-01-03,13,367.09,405.43,-38.34,0
PML,MTR,SIN,06ETZ-115,2021-01-03,14,366.58,406.21,-39.62,0
PML,MTR,SIN,06ETZ-115,2021-01-03,15,369.22,409.5,-40.28,0
PML,MTR,SIN,06ETZ-115,2021-01-03,16,368.89,411.34,-42.46,0
PML,MTR,SIN,06ETZ-115,2021-01-03,17,391.16,431.91,-40.75,0
PML,MTR,SIN,06ETZ-115,2021-01-03,18,435.54,482.65,-47.11,0
PML,MTR,SIN,06ETZ-115,2021-01-03,19,466.86,518.26,-51.41,0
PML,MTR,SIN,06ETZ-115,2021-01-03,20,450.96,515.57,-64.61,0
PML,MTR,SIN,06ETZ-115,2021-01-03,21,453.06,517.96,-64.9,0
PML,MTR,SIN,06ETZ-115,2021-01-03,22,450.62,516.16,-65.54,0
PML,MTR,SIN,06ETZ-115,2021-01-03,23,444.61,511.29,-66.68,0
PML,MTR,SIN,06ETZ-115,2021-01-03,24,433.92,495.76,-61.84,0
PML,MTR,SIN,06ETZ-115,2021-01-04,1,342.05,501.2,-44.25,-114.9
PML,MTR,SIN,06ETZ-115,2021-01-04,2,335.5,486.37,-40.53,-110.34
PML,MTR,SIN,06ETZ-115,2021-01-04,3,323.73,483,-39.13,-120.14
PML,MTR,SIN,06ETZ-115,2021-01-04,4,333.52,480.4,-36.78,-110.1
PML,MTR,SIN,06ETZ-115,2021-01-04,5,342.01,484.32,-37.37,-104.93
PML,MTR,SIN,06ETZ-115,2021-01-04,6,350.79,491.92,-38.95,-102.18
PML,MTR,SIN,06ETZ-115,2021-01-04,7,351.35,530.43,-44.21,-134.87
PML,MTR,SIN,06ETZ-115,2021-01-04,8,368.32,540.74,-46.41,-126.01
PML,MTR,SIN,06ETZ-115,2021-01-04,9,368.36,547.17,-53.17,-125.65
PML,MTR,SIN,06ETZ-115,2021-01-04,10,359.38,528.52,-54.69,-114.45
PML,MTR,SIN,06ETZ-115,2021-01-04,11,363.67,530.42,-55.66,-111.09
PML,MTR,SIN,06ETZ-115,2021-01-04,12,372.82,529.01,-56.14,-100.06
PML,MTR,SIN,06ETZ-115,2021-01-04,13,367.1,531.72,-55.94,-108.67
PML,MTR,SIN,06ETZ-115,2021-01-04,14,364.07,551.68,-57.06,-130.56
PML,MTR,SIN,06ETZ-115,2021-01-04,15,399.11,548.48,-56.86,-92.51
PML,MTR,SIN,06ETZ-115,2021-01-04,16,367.65,533.67,-53.54,-112.48
PML,MTR,SIN,06ETZ-115,2021-01-04,17,363.01,551.58,-55.01,-133.57
PML,MTR,SIN,06ETZ-115,2021-01-04,18,368.01,571.21,-49.34,-153.86
PML,MTR,SIN,06ETZ-115,2021-01-04,19,384.01,816.66,-65.89,-366.77
PML,MTR,SIN,06ETZ-115,2021-01-04,20,381.11,575.93,-46.53,-148.29
PML,MTR,SIN,06ETZ-115,2021-01-04,21,391.94,559.16,-45.6,-121.62
PML,MTR,SIN,06ETZ-115,2021-01-04,22,399.92,577.22,-47.92,-129.38
PML,MTR,SIN,06ETZ-115,2021-01-04,23,390.79,563.79,-48.24,-124.76
PML,MTR,SIN,06ETZ-115,2021-01-04,24,392.08,554.13,-50.39,-111.66
PML,MTR,SIN,06ETZ-115,2021-01-05,1,433.45,527.69,-45.93,-48.31
PML,MTR,SIN,06ETZ-115,2021-01-05,2,397.3,516.89,-43.64,-75.95
PML,MTR,SIN,06ETZ-115,2021-01-05,3,382.24,499.3,-40.4,-76.66
PML,MTR,SIN,06ETZ-115,2021-01-05,4,377.52,498.94,-39.84,-81.59
