price_type,market_type,grid_type,node,date,hour,price,price_energy,price_losses,price_congestion
PML,MTR,SIN,06MTY-115,2021-01-01,1,419.3,473.74,-54.44,0
PML,MTR,SIN,06MTY-115,2021-01-01,2,418.85,473.24,-54.39,0
PML,MTR,SIN,06MTY-115,2021-01-01,3,414.7,470.52,-55.82,0
PML,MTR,SIN,06MTY-115,2021-01-01,4,413.28,465.2,-51.92,0
PML,MTR,SIN,06MTY-115,2021-01-01,5,405.93,455.08,-49.15,0
PML,MTR,SIN,06MTY-115,2021-01-01,6,396.81,443.96,-47.15,0
PML,MTR,SIN,06MTY-115,2021-01-01,7,399.27,444.69,-45.42,0
PML,MTR,SIN,06MTY-115,2021-01-01,8,388.23,429.44,-41.22,0
PML,MTR,SIN,06MTY-115,2021-01-01,9,379.25,412.41,-33.16,0
PML,MTR,SIN,06MTY-115,2021-01-01,10,368.64,404.07,-35.42,0
PML,MTR,SIN,06MTY-115,2021-01-01,11,367.05,404.8,-37.75,0
PML,MTR,SIN,06MTY-115,2021-01-01,12,361.86,403.9,-42.03,0
PML,MTR,SIN,06MTY-115,2021-01-01,13,362.9,405.52,-42.62,0
PML,MTR,SIN,06MTY-115,2021-01-01,14,364.98,407.42,-42.44,0
PML,MTR,SIN,06MTY-115,2021-01-01,15,365.38,408.31,-42.94,0
PML,MTR,SIN,06MTY-115,2021-01-01,16,365.65,408.44,-42.79,0
PML,MTR,SIN,06MTY-115,2021-01-01,17,379.61,422.12,-42.51,0
PML,MTR,SIN,06MTY-115,2021-01-01,18,436.85,484.24,-47.39,0
PML,MTR,SIN,06MTY-115,2021-01-01,19,511.23,556.22,-45,0
PML,MTR,SIN,06MTY-115,2021-01-01,20,554.75,578.66,-53.52,29.61
PML,MTR,SIN,06MTY-115,2021-01-01,21,533.32,561.43,-51.1,22.99
PML,MTR,SIN,06MTY-115,2021-01-01,22,515.21,549.25,-57.26,23.22
PML,MTR,SIN,06MTY-115,2021-01-01,23,464.98,504,-52.15,13.12
PML,MTR,SIN,06MTY-115,2021-01-01,24,436.46,477.27,-52.24,11.43
PML,MTR,SIN,06MTY-115,2021-01-02,1,391.83,447.11,-55.28,0
PML,MTR,SIN,06MTY-115,2021-01-02,2,404.01,453.54,-49.53,0
PML,MTR,SIN,06MTY-115,2021-01-02,3,405.18,448.63,-43.46,0
PML,MTR,SIN,06MTY-115,2021-01-02,4,389.67,433.39,-43.71,0
PML,MTR,SIN,06MTY-115,2021-01-02,5,387.7,426.4,-38.7,0
PML,MTR,SIN,06MTY-115,2021-01-02,6,390.55,431.29,-40.74,0
PML,MTR,SIN,06MTY-115,2021-01-02,7,404.11,449.31,-45.21,0
PML,MTR,SIN,06MTY-115,2021-01-02,8,410.64,451.75,-41.11,0
PML,MTR,SIN,06MTY-115,2021-01-02,9,407.47,449.07,-41.61,0
PML,MTR,SIN,06MTY-115,2021-01-02,10,389.3,432.74,-43.44,0
PML,MTR,SIN,06MTY-115,2021-01-02,11,395.11,433.45,-38.34,0
PML,MTR,SIN,06MTY-115,2021-01-02,12,401.71,439.04,-37.33,0
PML,MTR,SIN,06MTY-115,2021-01-02,13,409.79,451.26,-41.47,0
PML,MTR,SIN,06MTY-115,2021-01-02,14,398.07,442.89,-44.82,0
PML,MTR,SIN,06MTY-115,2021-01-02,15,392.28,438.1,-45.82,0
PML,MTR,SIN,06MTY-115,2021-01-02,16,403.68,440.93,-37.24,0
PML,MTR,SIN,06MTY-115,2021-01-02,17,412.93,451.76,-38.83,0
PML,MTR,SIN,06MTY-115,2021-01-02,18,462.45,494.64,-32.19,0
PML,MTR,SIN,06MTY-115,2021-01-02,19,527.22,556.37,-29.15,0
PML,MTR,SIN,06MTY-115,2021-01-02,20,518.17,556.13,-37.96,0
PML,MTR,SIN,06MTY-115,2021-01-02,21,507.21,547.88,-40.67,0
PML,MTR,SIN,06MTY-115,2021-01-02,22,499.75,544.6,-44.85,0
PML,MTR,SIN,06MTY-115,2021-01-02,23,487.07,534.62,-47.55,0
PML,MTR,SIN,06MTY-115,2021-01-02,24,465.58,515.53,-49.95,0
