Centro Nacional de Control de Energia
Precios de Energia en Nodos Distribuidos del MTR (Calculo ExPost)
Sistema Interconectado Nacional
Reporte Mensual
Mes de Octubre de 2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 10/Noviembre/2020 08:30:05 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Fecha,Hora,Zona de Carga,Precio Zonal  ($/MWh),Componente energia  ($/MWh),Componente perdidas  ($/MWh),Componente Congestion  ($/MWh),
2020-10-16,1,ACAPULCO,886.71,825.57,66.08,-4.94
2020-10-16,2,ACAPULCO,807.61,737.11,70.5,0
2020-10-16,3,ACAPULCO,733.09,676.12,56.97,0
2020-10-16,4,ACAPULCO,704.75,650.45,54.43,-.14
2020-10-16,5,ACAPULCO,641.6,587.54,54.3,-.24
2020-10-16,6,ACAPULCO,735.82,662.78,72.83,.21
2020-10-16,7,ACAPULCO,645.51,590.53,54.81,.18
2020-10-16,8,ACAPULCO,768.11,705.38,66.39,-3.66
2020-10-16,9,ACAPULCO,717.2,659.05,62.54,-4.39
2020-10-16,10,ACAPULCO,861.78,644.22,71.12,146.45
2020-10-16,11,ACAPULCO,783.76,612.63,60.75,110.38
2020-10-16,12,ACAPULCO,785.36,627.4,63.62,94.34
2020-10-16,13,ACAPULCO,788.29,630.19,62.18,95.92
2020-10-16,14,ACAPULCO,788.25,626.13,63.05,99.08
2020-10-16,15,ACAPULCO,799.56,728.73,77.54,-6.71
2020-10-16,16,ACAPULCO,725.32,663.07,68.96,-6.7
2020-10-16,17,ACAPULCO,806.66,737.57,77.91,-8.82
2020-10-16,18,ACAPULCO,813.9,737.72,83.98,-7.8
2020-10-16,19,ACAPULCO,720.15,653.48,70.71,-4.05
2020-10-16,20,ACAPULCO,917.72,826.58,97.58,-6.44
2020-10-16,21,ACAPULCO,795.8,722.07,77.99,-4.26
2020-10-16,22,ACAPULCO,723.19,656.36,69.64,-2.8
2020-10-16,23,ACAPULCO,642.26,584.27,59.24,-1.26
2020-10-16,24,ACAPULCO,633.37,580.85,53.92,-1.4
2020-10-16,1,AGUASCALIENTES,869.94,825.57,5.81,38.57
2020-10-16,2,AGUASCALIENTES,743,737.11,5.89,0
2020-10-16,3,AGUASCALIENTES,685.78,676.12,9.66,0
2020-10-16,4,AGUASCALIENTES,657.89,650.45,7.75,-.31
2020-10-16,5,AGUASCALIENTES,591.71,587.54,4.72,-.55
2020-10-16,6,AGUASCALIENTES,664.51,662.78,3.76,-2.03
2020-10-16,7,AGUASCALIENTES,592.73,590.53,3.9,-1.69
2020-10-16,8,AGUASCALIENTES,741.17,705.39,5.61,30.17
2020-10-16,9,AGUASCALIENTES,705.63,659.05,3.89,42.68
2020-10-16,10,AGUASCALIENTES,725.26,644.22,-3.89,84.94
2020-10-16,11,AGUASCALIENTES,673.41,612.63,-4.84,65.62
2020-10-16,12,AGUASCALIENTES,694.04,627.4,-3.87,70.52
2020-10-16,13,AGUASCALIENTES,697.48,630.19,-2.99,70.27
2020-10-16,14,AGUASCALIENTES,689.24,626.13,-2.24,65.35
2020-10-16,15,AGUASCALIENTES,786.55,728.73,-3.34,61.16
2020-10-16,16,AGUASCALIENTES,713.19,663.07,-1.36,51.49
2020-10-16,17,AGUASCALIENTES,807.87,737.57,1.39,68.91
2020-10-16,18,AGUASCALIENTES,801.84,737.72,5.2,58.92
2020-10-16,19,AGUASCALIENTES,691.17,653.48,6.42,31.27
2020-10-16,20,AGUASCALIENTES,882.68,826.58,6.27,49.83
